language,pair_id,analysis_cluster,label,path,leading_silence_ms,trailing_silence_ms,trimmed_duration_s,bonafide_logit_trimmed
hindi,101,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0101.wav,960.0,1196.0,3.424,4.494918346405029
hindi,101,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0101.wav,0.0,0.0,5.58,0.32188680768013
hindi,102,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0102.wav,64.0,32.0,4.512,2.079193115234375
hindi,102,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0102.wav,0.0,0.0,4.608,-5.385003089904785
hindi,103,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0103.wav,288.0,92.0,6.784,3.966032028198242
hindi,103,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0103.wav,0.0,0.0,7.164,0.6071853637695312
hindi,104,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0104.wav,0.0,348.0,4.224,4.855292797088623
hindi,104,949d46bd8792e08b2ee6c5736df551c23a26e45db1306d71836317cfc115ff4cf71da8164c9063aeefd98bd8c12626dbe22b79a07420d6fe8317fb6fc9fa368b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0104.wav,0.0,0.0,4.572,5.603188514709473
hindi,105,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0105.wav,192.0,88.0,4.544,5.132203102111816
hindi,105,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0105.wav,0.0,0.0,4.824,5.093829154968262
hindi,106,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0106.wav,576.0,824.0,4.288,3.650033950805664
hindi,106,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0106.wav,0.0,0.0,5.688,1.4573191404342651
hindi,107,203176393d9928d38b3aecb45ba1ad1c05c8223b492bfe21e6c5c6359083f8bb68f24ab7bf449051e8527e9beee0055a3628608173b59bad7bf948e6d3e0ff27,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0107.wav,800.0,568.0,6.624,-5.835644721984863
hindi,107,203176393d9928d38b3aecb45ba1ad1c05c8223b492bfe21e6c5c6359083f8bb68f24ab7bf449051e8527e9beee0055a3628608173b59bad7bf948e6d3e0ff27,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0107.wav,0.0,0.0,7.992,-0.6699280142784119
hindi,108,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0108.wav,32.0,1256.0,3.68,4.006112575531006
hindi,108,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0108.wav,32.0,1216.0,3.712,0.7170728445053101
hindi,109,d1d9c267ebee74a32597d31c9167b2edb1f99cb7f4aa13501a5cc3bd519deaa2516058fb40da1e55deef24bb43e231ab5f17484bb11468d631c90e3bf29b76d4,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0109.wav,896.0,616.0,6.336,-5.57183837890625
hindi,109,d1d9c267ebee74a32597d31c9167b2edb1f99cb7f4aa13501a5cc3bd519deaa2516058fb40da1e55deef24bb43e231ab5f17484bb11468d631c90e3bf29b76d4,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0109.wav,0.0,0.0,7.848,6.95356559753418
hindi,110,3a9a2751ae7b00505f0ab31fe4c6b3d76e4b23763244c136363aed1903cc89d8668e1187df7236c6ac0ef40422fd5802ca4000aa26a29cc5c77c978b07a4d12a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0110.wav,1024.0,1144.0,3.232,-4.900572776794434
hindi,110,3a9a2751ae7b00505f0ab31fe4c6b3d76e4b23763244c136363aed1903cc89d8668e1187df7236c6ac0ef40422fd5802ca4000aa26a29cc5c77c978b07a4d12a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0110.wav,0.0,0.0,5.4,-1.9850033521652222
hindi,111,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0111.wav,96.0,440.0,5.44,2.8772525787353516
hindi,111,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0111.wav,96.0,432.0,5.44,1.8998445272445679
hindi,112,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0112.wav,768.0,1080.0,2.4,-4.672481536865234
hindi,112,9960686415eb494ee9537261d6666881f9ba972c52152db480cd96dd07d7bf619cd2f1f9d30815cdc61bbbd4eb031b57cf2297022021dc923732cd69a3a4a5d4,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0112.wav,0.0,0.0,4.248,2.7069590091705322
hindi,113,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0113.wav,64.0,724.0,5.152,3.420682430267334
hindi,113,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0113.wav,0.0,0.0,5.94,-0.8121123313903809
hindi,114,ea8f8541a19f474c4246d33005ad2c365f8b82b7a9b214bc39bd7b0ea6469e6d17fc574bce867f5fa60612c98df61735b7e95bf0d9c731a290e4c4bd515098bb,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0114.wav,928.0,832.0,5.44,-3.2034552097320557
hindi,114,ea8f8541a19f474c4246d33005ad2c365f8b82b7a9b214bc39bd7b0ea6469e6d17fc574bce867f5fa60612c98df61735b7e95bf0d9c731a290e4c4bd515098bb,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0114.wav,0.0,0.0,7.2,-0.415620893239975
hindi,115,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0115.wav,768.0,1000.0,2.624,-4.702337265014648
hindi,115,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0115.wav,0.0,0.0,4.392,-0.44517144560813904
hindi,116,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0116.wav,192.0,0.0,2.94,4.753749847412109
hindi,116,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0116.wav,0.0,0.0,3.132,6.496388912200928
hindi,117,bec3277c6c8dbacb7aa7ba04a9c35f956190d6a1d2fdff7d1f82854e93ec3ec507db37e34e75f4b99337491f09abeabf9d41eabbc90cd14cb24790a508fbb712,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0117.wav,1088.0,872.0,4.16,-6.083894729614258
hindi,117,bec3277c6c8dbacb7aa7ba04a9c35f956190d6a1d2fdff7d1f82854e93ec3ec507db37e34e75f4b99337491f09abeabf9d41eabbc90cd14cb24790a508fbb712,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0117.wav,1088.0,864.0,4.16,-6.051392555236816
hindi,118,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0118.wav,768.0,1136.0,2.56,-0.28443285822868347
hindi,118,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0118.wav,0.0,0.0,4.464,-0.9453206062316895
hindi,119,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0119.wav,928.0,1164.0,3.776,1.5251895189285278
hindi,119,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0119.wav,0.0,0.0,5.868,-3.819025993347168
hindi,120,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0120.wav,480.0,400.0,4.736,-3.35909104347229
hindi,120,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0120.wav,0.0,0.0,5.616,-0.684666097164154
hindi,121,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0121.wav,96.0,276.0,4.416,4.884499549865723
hindi,121,9492b0374bde3e9f6b0f2910f764eb837b8a3c261e9705422378ca4e59d7e977df84518e2169c11a238bf11cbd8477391bc51fdcf9134ad8216402b0cd5c37c6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0121.wav,0.0,0.0,4.788,-0.806449830532074
hindi,122,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0122.wav,128.0,212.0,4.16,6.031075954437256
hindi,122,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0122.wav,0.0,0.0,4.5,6.1371169090271
hindi,123,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0123.wav,736.0,696.0,2.432,-3.2227182388305664
hindi,123,b3a9d00791dae63b944756627fdb96c21c53f4d69beef3a56780607d83e56d0a6faf52d5d704c925bb323f8b2c9a168a87c2cd94fcc3d3abf6b034c9e7f5cd77,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0123.wav,0.0,0.0,3.864,-1.8896112442016602
hindi,124,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0124.wav,768.0,756.0,5.28,-3.832552194595337
hindi,124,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0124.wav,0.0,0.0,6.804,-4.084257125854492
hindi,125,35b57937a48c8fa81eaa6a6af0b8228f449a80b7228b9d97f8ba3a9963ecfdc2bd5c60372b83e4f7ca0133fbb9c4dfdbcb554dbf34c2a262de380f4d396f042a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0125.wav,32.0,1748.0,3.008,-1.045347809791565
hindi,125,35b57937a48c8fa81eaa6a6af0b8228f449a80b7228b9d97f8ba3a9963ecfdc2bd5c60372b83e4f7ca0133fbb9c4dfdbcb554dbf34c2a262de380f4d396f042a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0125.wav,0.0,0.0,4.788,-0.4352371394634247
hindi,126,02a40eed38bf20ab1ddca1a5c60f5b2cadd5455be21c7a1ab8e87d65a6fec68495c0d24d8fecdfe3f9d132fdfa842dba33dca093df21b19f3d325519779d13d0,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0126.wav,0.0,428.0,5.44,5.684667110443115
hindi,126,02a40eed38bf20ab1ddca1a5c60f5b2cadd5455be21c7a1ab8e87d65a6fec68495c0d24d8fecdfe3f9d132fdfa842dba33dca093df21b19f3d325519779d13d0,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0126.wav,0.0,0.0,5.868,-0.5004768371582031
hindi,127,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0127.wav,832.0,692.0,2.976,-4.520518779754639
hindi,127,6e20e06229081bf9c063f01cd7b3e0a759f5953624213afea5c397d4b7fe9a4dc5dae704a5faf61147d4155de50dc4a2cafdf78e7e2f8a3dc8633f276065b4cc,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0127.wav,0.0,0.0,4.5,-2.1863455772399902
hindi,128,a2b044a3cc841c74db098b363426777071a763d77db580920c5fc4e1955a9099b5c35c47b7e4225544e88c454349e2877524aacedf99fc459bfd50146fcb48d3,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0128.wav,1152.0,1604.0,2.464,-5.871837615966797
hindi,128,a2b044a3cc841c74db098b363426777071a763d77db580920c5fc4e1955a9099b5c35c47b7e4225544e88c454349e2877524aacedf99fc459bfd50146fcb48d3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0128.wav,0.0,0.0,5.22,-1.3489018678665161
hindi,129,0296590f079d0307e6a54bed03a9a137e124eae99c566ac40f5e14ff6f07084af6f1b3c11b51c8910d774cc6ae571696c616838249c2e12fe64eae03221496c8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0129.wav,1088.0,1432.0,4.32,-5.896513938903809
hindi,129,0296590f079d0307e6a54bed03a9a137e124eae99c566ac40f5e14ff6f07084af6f1b3c11b51c8910d774cc6ae571696c616838249c2e12fe64eae03221496c8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0129.wav,0.0,0.0,6.84,4.423279762268066
hindi,130,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0130.wav,1280.0,700.0,4.608,-5.998779296875
hindi,130,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0130.wav,0.0,0.0,6.588,0.34077030420303345
hindi,131,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0131.wav,0.0,0.0,3.06,-1.7858387231826782
hindi,131,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0131.wav,0.0,0.0,3.06,5.723210334777832
hindi,132,aa9327f862e22c8a7e7c1cc05e596b019cb19e79329dfd7495112ab3dafda315d4ab663885cb951c63be27858c37f1aa245b0907d689b37ee4db113148053cc6,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0132.wav,128.0,0.0,3.364,0.7418237328529358
hindi,132,aa9327f862e22c8a7e7c1cc05e596b019cb19e79329dfd7495112ab3dafda315d4ab663885cb951c63be27858c37f1aa245b0907d689b37ee4db113148053cc6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0132.wav,0.0,0.0,3.492,-0.5712850689888
hindi,133,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0133.wav,256.0,8.0,3.264,-1.8413881063461304
hindi,133,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0133.wav,0.0,0.0,3.528,-0.6085048317909241
hindi,134,6b807daab3e34c4820b8d1479f760b35e44e818f9121ce49b70e8cf1fa61e9248b255de0499371b2da3b304c64dd088e8079a770832d3e1036b7d8fb52aebfc8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0134.wav,32.0,8.0,6.08,1.3295215368270874
hindi,134,6b807daab3e34c4820b8d1479f760b35e44e818f9121ce49b70e8cf1fa61e9248b255de0499371b2da3b304c64dd088e8079a770832d3e1036b7d8fb52aebfc8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0134.wav,0.0,0.0,6.12,-0.4655352830886841
hindi,135,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0135.wav,64.0,0.0,3.716,0.8199241161346436
hindi,135,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0135.wav,0.0,0.0,3.78,0.6264646053314209
hindi,136,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0136.wav,96.0,628.0,4.352,3.11043643951416
hindi,136,7645441bdc18d3b030505861df550d84664b9a9931552e1efeafab2fc218b84b74173a02073f3ab449dfd6be412293b9bfbe39fc0b97793fff0f586d8212ca0d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0136.wav,0.0,0.0,5.076,-4.06386137008667
hindi,137,90b97ef0ba555036393f0384c8e6f86e4106dc805efe211de0476387e0aa1b4ba028900e2d59bd67c2c14f82e16765211bded26276241d0c0173fa32e166b9b2,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0137.wav,544.0,940.0,1.792,-6.055306434631348
hindi,137,90b97ef0ba555036393f0384c8e6f86e4106dc805efe211de0476387e0aa1b4ba028900e2d59bd67c2c14f82e16765211bded26276241d0c0173fa32e166b9b2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0137.wav,0.0,0.0,3.276,-0.6751891374588013
hindi,138,439f45a458aa3fb2b90c635b0b8f07e4182c5aec6177ec417f91ee355768fc1655301d31a1c35a6a1727014480d611123576f5e9f6c96385b515a83690d70366,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0138.wav,544.0,948.0,3.008,-3.472057342529297
hindi,138,439f45a458aa3fb2b90c635b0b8f07e4182c5aec6177ec417f91ee355768fc1655301d31a1c35a6a1727014480d611123576f5e9f6c96385b515a83690d70366,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0138.wav,0.0,0.0,4.5,-0.44859689474105835
hindi,139,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0139.wav,0.0,76.0,5.504,-3.06520414352417
hindi,139,cb191bbd6bef46c81c9d5a49421a071897ee938b184fb94525d71950769ff71a8e4c5380bac3087cf73f11082371a95a9e76e594ba58d9520d5892e39d9d167e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0139.wav,0.0,64.0,5.504,-5.099671363830566
hindi,140,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0140.wav,736.0,1040.0,3.552,-3.431039333343506
hindi,140,b78cf5eebb8ae39161b94c37c3e8aa39f57e5639997972f1ec983cb9f44fcefc18f1c4227b3d8b263477f3444fe05696da0cbd5dacd3cb3900b2cbcf2370b155,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0140.wav,0.0,0.0,5.328,-0.6319838762283325
hindi,141,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0141.wav,0.0,0.0,4.896,-4.0768256187438965
hindi,141,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0141.wav,0.0,0.0,4.896,-5.532664775848389
hindi,142,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0142.wav,32.0,2264.0,3.488,0.7713952660560608
hindi,142,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0142.wav,32.0,2256.0,3.488,0.046168167144060135
hindi,143,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0143.wav,0.0,664.0,2.432,5.231472015380859
hindi,143,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0143.wav,0.0,0.0,3.096,1.7381186485290527
hindi,144,ac38b13197dccd9b8389b7ea08fa62f18a0ad7549e1dcb0ac6d9a05f3c3cf0e1a38c50b32020c420310616620b70345d1c7ec60431e9af8f1dd471d271dd2c81,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0144.wav,64.0,368.0,3.744,-0.24190782010555267
hindi,144,ac38b13197dccd9b8389b7ea08fa62f18a0ad7549e1dcb0ac6d9a05f3c3cf0e1a38c50b32020c420310616620b70345d1c7ec60431e9af8f1dd471d271dd2c81,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0144.wav,0.0,0.0,4.176,-5.20066499710083
hindi,145,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0145.wav,416.0,1256.0,1.376,-2.1247072219848633
hindi,145,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0145.wav,0.0,0.0,3.048,-0.5916692018508911
hindi,146,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0146.wav,0.0,0.0,7.452,-3.682164192199707
hindi,146,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0146.wav,0.0,0.0,7.452,1.0803152322769165
