language,label,sample_key,pair_id,path,condition,original_score,counterfactual_score,delta_score
english,1,797_english_real_0797,797,english_griffinlim_eval_final/real_english/english_real_0797.wav,original,1.1353009939193726,1.1353009939193726,0.0
english,1,797_english_real_0797,797,english_griffinlim_eval_final/real_english/english_real_0797.wav,remove_low,1.1353009939193726,-1.9703477621078491,-3.1056487560272217
english,1,797_english_real_0797,797,english_griffinlim_eval_final/real_english/english_real_0797.wav,remove_mid,1.1353009939193726,-0.7058118581771851,-1.8411128520965576
english,1,797_english_real_0797,797,english_griffinlim_eval_final/real_english/english_real_0797.wav,remove_high,1.1353009939193726,0.5312287211418152,-0.6040722727775574
english,1,802_english_real_0802,802,english_griffinlim_eval_final/real_english/english_real_0802.wav,original,3.7015373706817627,3.7015373706817627,0.0
english,1,802_english_real_0802,802,english_griffinlim_eval_final/real_english/english_real_0802.wav,remove_low,3.7015373706817627,0.9008275270462036,-2.800709843635559
english,1,802_english_real_0802,802,english_griffinlim_eval_final/real_english/english_real_0802.wav,remove_mid,3.7015373706817627,1.1340700387954712,-2.5674673318862915
english,1,802_english_real_0802,802,english_griffinlim_eval_final/real_english/english_real_0802.wav,remove_high,3.7015373706817627,3.391211986541748,-0.31032538414001465
english,1,83_english_real_0083,83,english_griffinlim_eval_final/real_english/english_real_0083.wav,original,6.331123352050781,6.331123352050781,0.0
english,1,83_english_real_0083,83,english_griffinlim_eval_final/real_english/english_real_0083.wav,remove_low,6.331123352050781,1.1889010667800903,-5.142222285270691
english,1,83_english_real_0083,83,english_griffinlim_eval_final/real_english/english_real_0083.wav,remove_mid,6.331123352050781,5.707586288452148,-0.6235370635986328
english,1,83_english_real_0083,83,english_griffinlim_eval_final/real_english/english_real_0083.wav,remove_high,6.331123352050781,6.349215507507324,0.01809215545654297
english,1,830_english_real_0830,830,english_griffinlim_eval_final/real_english/english_real_0830.wav,original,5.323886871337891,5.323886871337891,0.0
english,1,830_english_real_0830,830,english_griffinlim_eval_final/real_english/english_real_0830.wav,remove_low,5.323886871337891,2.65700626373291,-2.6668806076049805
english,1,830_english_real_0830,830,english_griffinlim_eval_final/real_english/english_real_0830.wav,remove_mid,5.323886871337891,3.0101993083953857,-2.313687562942505
english,1,830_english_real_0830,830,english_griffinlim_eval_final/real_english/english_real_0830.wav,remove_high,5.323886871337891,5.039402961730957,-0.2844839096069336
english,1,836_english_real_0836,836,english_griffinlim_eval_final/real_english/english_real_0836.wav,original,4.929644584655762,4.929644584655762,0.0
english,1,836_english_real_0836,836,english_griffinlim_eval_final/real_english/english_real_0836.wav,remove_low,4.929644584655762,3.1705093383789062,-1.7591352462768555
english,1,836_english_real_0836,836,english_griffinlim_eval_final/real_english/english_real_0836.wav,remove_mid,4.929644584655762,3.5844640731811523,-1.3451805114746094
english,1,836_english_real_0836,836,english_griffinlim_eval_final/real_english/english_real_0836.wav,remove_high,4.929644584655762,4.865783214569092,-0.06386137008666992
english,1,839_english_real_0839,839,english_griffinlim_eval_final/real_english/english_real_0839.wav,original,0.15752463042736053,0.15752463042736053,0.0
english,1,839_english_real_0839,839,english_griffinlim_eval_final/real_english/english_real_0839.wav,remove_low,0.15752463042736053,-2.0632238388061523,-2.220748469233513
english,1,839_english_real_0839,839,english_griffinlim_eval_final/real_english/english_real_0839.wav,remove_mid,0.15752463042736053,-1.5820595026016235,-1.739584133028984
english,1,839_english_real_0839,839,english_griffinlim_eval_final/real_english/english_real_0839.wav,remove_high,0.15752463042736053,0.23947647213935852,0.08195184171199799
english,1,841_english_real_0841,841,english_griffinlim_eval_final/real_english/english_real_0841.wav,original,-0.2127234786748886,-0.2127234786748886,0.0
english,1,841_english_real_0841,841,english_griffinlim_eval_final/real_english/english_real_0841.wav,remove_low,-0.2127234786748886,-2.517099618911743,-2.3043761402368546
english,1,841_english_real_0841,841,english_griffinlim_eval_final/real_english/english_real_0841.wav,remove_mid,-0.2127234786748886,-0.6260986328125,-0.4133751541376114
english,1,841_english_real_0841,841,english_griffinlim_eval_final/real_english/english_real_0841.wav,remove_high,-0.2127234786748886,-0.5197311639785767,-0.30700768530368805
english,1,843_english_real_0843,843,english_griffinlim_eval_final/real_english/english_real_0843.wav,original,5.594269752502441,5.594269752502441,0.0
english,1,843_english_real_0843,843,english_griffinlim_eval_final/real_english/english_real_0843.wav,remove_low,5.594269752502441,-0.0717666894197464,-5.666036441922188
english,1,843_english_real_0843,843,english_griffinlim_eval_final/real_english/english_real_0843.wav,remove_mid,5.594269752502441,4.565181732177734,-1.029088020324707
english,1,843_english_real_0843,843,english_griffinlim_eval_final/real_english/english_real_0843.wav,remove_high,5.594269752502441,3.8063220977783203,-1.787947654724121
english,1,854_english_real_0854,854,english_griffinlim_eval_final/real_english/english_real_0854.wav,original,5.450447082519531,5.450447082519531,0.0
english,1,854_english_real_0854,854,english_griffinlim_eval_final/real_english/english_real_0854.wav,remove_low,5.450447082519531,4.764646530151367,-0.6858005523681641
english,1,854_english_real_0854,854,english_griffinlim_eval_final/real_english/english_real_0854.wav,remove_mid,5.450447082519531,4.827187538146973,-0.6232595443725586
english,1,854_english_real_0854,854,english_griffinlim_eval_final/real_english/english_real_0854.wav,remove_high,5.450447082519531,5.315975189208984,-0.13447189331054688
english,1,857_english_real_0857,857,english_griffinlim_eval_final/real_english/english_real_0857.wav,original,4.765457630157471,4.765457630157471,0.0
english,1,857_english_real_0857,857,english_griffinlim_eval_final/real_english/english_real_0857.wav,remove_low,4.765457630157471,-0.272146612405777,-5.037604242563248
english,1,857_english_real_0857,857,english_griffinlim_eval_final/real_english/english_real_0857.wav,remove_mid,4.765457630157471,1.79131019115448,-2.9741474390029907
english,1,857_english_real_0857,857,english_griffinlim_eval_final/real_english/english_real_0857.wav,remove_high,4.765457630157471,4.239407062530518,-0.5260505676269531
english,1,865_english_real_0865,865,english_griffinlim_eval_final/real_english/english_real_0865.wav,original,3.0984227657318115,3.0984227657318115,0.0
english,1,865_english_real_0865,865,english_griffinlim_eval_final/real_english/english_real_0865.wav,remove_low,3.0984227657318115,5.330422878265381,2.2320001125335693
english,1,865_english_real_0865,865,english_griffinlim_eval_final/real_english/english_real_0865.wav,remove_mid,3.0984227657318115,3.7653632164001465,0.666940450668335
english,1,865_english_real_0865,865,english_griffinlim_eval_final/real_english/english_real_0865.wav,remove_high,3.0984227657318115,3.579310894012451,0.48088812828063965
english,1,867_english_real_0867,867,english_griffinlim_eval_final/real_english/english_real_0867.wav,original,1.9710224866867065,1.9710224866867065,0.0
english,1,867_english_real_0867,867,english_griffinlim_eval_final/real_english/english_real_0867.wav,remove_low,1.9710224866867065,-2.3202085494995117,-4.291231036186218
english,1,867_english_real_0867,867,english_griffinlim_eval_final/real_english/english_real_0867.wav,remove_mid,1.9710224866867065,-0.5075498819351196,-2.478572368621826
english,1,867_english_real_0867,867,english_griffinlim_eval_final/real_english/english_real_0867.wav,remove_high,1.9710224866867065,1.9185839891433716,-0.05243849754333496
english,1,879_english_real_0879,879,english_griffinlim_eval_final/real_english/english_real_0879.wav,original,5.327836036682129,5.327836036682129,0.0
english,1,879_english_real_0879,879,english_griffinlim_eval_final/real_english/english_real_0879.wav,remove_low,5.327836036682129,1.6033942699432373,-3.7244417667388916
english,1,879_english_real_0879,879,english_griffinlim_eval_final/real_english/english_real_0879.wav,remove_mid,5.327836036682129,2.666802406311035,-2.6610336303710938
english,1,879_english_real_0879,879,english_griffinlim_eval_final/real_english/english_real_0879.wav,remove_high,5.327836036682129,5.244970798492432,-0.08286523818969727
english,1,883_english_real_0883,883,english_griffinlim_eval_final/real_english/english_real_0883.wav,original,-0.8772727251052856,-0.8772727251052856,0.0
english,1,883_english_real_0883,883,english_griffinlim_eval_final/real_english/english_real_0883.wav,remove_low,-0.8772727251052856,-1.057956337928772,-0.18068361282348633
english,1,883_english_real_0883,883,english_griffinlim_eval_final/real_english/english_real_0883.wav,remove_mid,-0.8772727251052856,-2.4410648345947266,-1.563792109489441
english,1,883_english_real_0883,883,english_griffinlim_eval_final/real_english/english_real_0883.wav,remove_high,-0.8772727251052856,-2.1046547889709473,-1.2273820638656616
english,1,884_english_real_0884,884,english_griffinlim_eval_final/real_english/english_real_0884.wav,original,5.072906494140625,5.072906494140625,0.0
english,1,884_english_real_0884,884,english_griffinlim_eval_final/real_english/english_real_0884.wav,remove_low,5.072906494140625,4.479019641876221,-0.5938868522644043
english,1,884_english_real_0884,884,english_griffinlim_eval_final/real_english/english_real_0884.wav,remove_mid,5.072906494140625,4.040387153625488,-1.0325193405151367
english,1,884_english_real_0884,884,english_griffinlim_eval_final/real_english/english_real_0884.wav,remove_high,5.072906494140625,4.94124698638916,-0.13165950775146484
english,1,888_english_real_0888,888,english_griffinlim_eval_final/real_english/english_real_0888.wav,original,5.919186592102051,5.919186592102051,0.0
english,1,888_english_real_0888,888,english_griffinlim_eval_final/real_english/english_real_0888.wav,remove_low,5.919186592102051,-0.6840255856513977,-6.6032121777534485
english,1,888_english_real_0888,888,english_griffinlim_eval_final/real_english/english_real_0888.wav,remove_mid,5.919186592102051,5.56676721572876,-0.352419376373291
english,1,888_english_real_0888,888,english_griffinlim_eval_final/real_english/english_real_0888.wav,remove_high,5.919186592102051,5.869810581207275,-0.04937601089477539
english,1,897_english_real_0897,897,english_griffinlim_eval_final/real_english/english_real_0897.wav,original,1.0678750276565552,1.0678750276565552,0.0
english,1,897_english_real_0897,897,english_griffinlim_eval_final/real_english/english_real_0897.wav,remove_low,1.0678750276565552,3.5468740463256836,2.4789990186691284
english,1,897_english_real_0897,897,english_griffinlim_eval_final/real_english/english_real_0897.wav,remove_mid,1.0678750276565552,0.22110465168952942,-0.8467703759670258
english,1,897_english_real_0897,897,english_griffinlim_eval_final/real_english/english_real_0897.wav,remove_high,1.0678750276565552,0.6025882959365845,-0.4652867317199707
english,1,902_english_real_0902,902,english_griffinlim_eval_final/real_english/english_real_0902.wav,original,1.806815505027771,1.806815505027771,0.0
english,1,902_english_real_0902,902,english_griffinlim_eval_final/real_english/english_real_0902.wav,remove_low,1.806815505027771,2.3659825325012207,0.5591670274734497
english,1,902_english_real_0902,902,english_griffinlim_eval_final/real_english/english_real_0902.wav,remove_mid,1.806815505027771,-1.0711508989334106,-2.8779664039611816
english,1,902_english_real_0902,902,english_griffinlim_eval_final/real_english/english_real_0902.wav,remove_high,1.806815505027771,-3.1918060779571533,-4.998621582984924
english,1,907_english_real_0907,907,english_griffinlim_eval_final/real_english/english_real_0907.wav,original,3.459141254425049,3.459141254425049,0.0
english,1,907_english_real_0907,907,english_griffinlim_eval_final/real_english/english_real_0907.wav,remove_low,3.459141254425049,-2.86423659324646,-6.323377847671509
english,1,907_english_real_0907,907,english_griffinlim_eval_final/real_english/english_real_0907.wav,remove_mid,3.459141254425049,-0.09367997944355011,-3.552821233868599
english,1,907_english_real_0907,907,english_griffinlim_eval_final/real_english/english_real_0907.wav,remove_high,3.459141254425049,2.31381893157959,-1.145322322845459
english,1,916_english_real_0916,916,english_griffinlim_eval_final/real_english/english_real_0916.wav,original,4.249000072479248,4.249000072479248,0.0
english,1,916_english_real_0916,916,english_griffinlim_eval_final/real_english/english_real_0916.wav,remove_low,4.249000072479248,1.4097745418548584,-2.8392255306243896
english,1,916_english_real_0916,916,english_griffinlim_eval_final/real_english/english_real_0916.wav,remove_mid,4.249000072479248,-0.593315839767456,-4.842315912246704
english,1,916_english_real_0916,916,english_griffinlim_eval_final/real_english/english_real_0916.wav,remove_high,4.249000072479248,4.20898962020874,-0.04001045227050781
english,1,937_english_real_0937,937,english_griffinlim_eval_final/real_english/english_real_0937.wav,original,3.362311363220215,3.362311363220215,0.0
english,1,937_english_real_0937,937,english_griffinlim_eval_final/real_english/english_real_0937.wav,remove_low,3.362311363220215,-0.9097900390625,-4.272101402282715
english,1,937_english_real_0937,937,english_griffinlim_eval_final/real_english/english_real_0937.wav,remove_mid,3.362311363220215,1.6224908828735352,-1.7398204803466797
english,1,937_english_real_0937,937,english_griffinlim_eval_final/real_english/english_real_0937.wav,remove_high,3.362311363220215,2.7281107902526855,-0.6342005729675293
english,1,948_english_real_0948,948,english_griffinlim_eval_final/real_english/english_real_0948.wav,original,3.294851541519165,3.294851541519165,0.0
english,1,948_english_real_0948,948,english_griffinlim_eval_final/real_english/english_real_0948.wav,remove_low,3.294851541519165,-1.5316108465194702,-4.826462388038635
english,1,948_english_real_0948,948,english_griffinlim_eval_final/real_english/english_real_0948.wav,remove_mid,3.294851541519165,1.7460321187973022,-1.5488194227218628
english,1,948_english_real_0948,948,english_griffinlim_eval_final/real_english/english_real_0948.wav,remove_high,3.294851541519165,2.510921001434326,-0.7839305400848389
english,1,961_english_real_0961,961,english_griffinlim_eval_final/real_english/english_real_0961.wav,original,5.350895404815674,5.350895404815674,0.0
english,1,961_english_real_0961,961,english_griffinlim_eval_final/real_english/english_real_0961.wav,remove_low,5.350895404815674,-0.22420792281627655,-5.57510332763195
english,1,961_english_real_0961,961,english_griffinlim_eval_final/real_english/english_real_0961.wav,remove_mid,5.350895404815674,3.4610750675201416,-1.8898203372955322
english,1,961_english_real_0961,961,english_griffinlim_eval_final/real_english/english_real_0961.wav,remove_high,5.350895404815674,4.894557952880859,-0.45633745193481445
english,1,966_english_real_0966,966,english_griffinlim_eval_final/real_english/english_real_0966.wav,original,3.270590305328369,3.270590305328369,0.0
english,1,966_english_real_0966,966,english_griffinlim_eval_final/real_english/english_real_0966.wav,remove_low,3.270590305328369,0.09627808630466461,-3.1743122190237045
english,1,966_english_real_0966,966,english_griffinlim_eval_final/real_english/english_real_0966.wav,remove_mid,3.270590305328369,1.31718111038208,-1.953409194946289
english,1,966_english_real_0966,966,english_griffinlim_eval_final/real_english/english_real_0966.wav,remove_high,3.270590305328369,2.852665901184082,-0.4179244041442871
english,1,99_english_real_0099,99,english_griffinlim_eval_final/real_english/english_real_0099.wav,original,4.514772415161133,4.514772415161133,0.0
english,1,99_english_real_0099,99,english_griffinlim_eval_final/real_english/english_real_0099.wav,remove_low,4.514772415161133,0.45769715309143066,-4.057075262069702
english,1,99_english_real_0099,99,english_griffinlim_eval_final/real_english/english_real_0099.wav,remove_mid,4.514772415161133,0.26392826437950134,-4.2508441507816315
english,1,99_english_real_0099,99,english_griffinlim_eval_final/real_english/english_real_0099.wav,remove_high,4.514772415161133,4.24710750579834,-0.26766490936279297
english,1,994_english_real_0994,994,english_griffinlim_eval_final/real_english/english_real_0994.wav,original,-4.8886799812316895,-4.8886799812316895,0.0
english,1,994_english_real_0994,994,english_griffinlim_eval_final/real_english/english_real_0994.wav,remove_low,-4.8886799812316895,-1.3513566255569458,3.5373233556747437
english,1,994_english_real_0994,994,english_griffinlim_eval_final/real_english/english_real_0994.wav,remove_mid,-4.8886799812316895,-5.810159683227539,-0.9214797019958496
english,1,994_english_real_0994,994,english_griffinlim_eval_final/real_english/english_real_0994.wav,remove_high,-4.8886799812316895,-5.7532548904418945,-0.8645749092102051
english,0,1002_english_fake_1002,1002,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1002.wav,original,-0.2247561663389206,-0.2247561663389206,0.0
english,0,1002_english_fake_1002,1002,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1002.wav,remove_low,-0.2247561663389206,-0.3251078724861145,-0.10035170614719391
english,0,1002_english_fake_1002,1002,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1002.wav,remove_mid,-0.2247561663389206,-0.860713005065918,-0.6359568387269974
english,0,1002_english_fake_1002,1002,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1002.wav,remove_high,-0.2247561663389206,0.3174690306186676,0.5422251969575882
english,0,1032_english_fake_1032,1032,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1032.wav,original,0.4825593829154968,0.4825593829154968,0.0
english,0,1032_english_fake_1032,1032,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1032.wav,remove_low,0.4825593829154968,-0.7770133018493652,-1.259572684764862
english,0,1032_english_fake_1032,1032,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1032.wav,remove_mid,0.4825593829154968,-0.39130276441574097,-0.8738621473312378
english,0,1032_english_fake_1032,1032,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1032.wav,remove_high,0.4825593829154968,-0.15550988912582397,-0.6380692720413208
english,0,1036_english_fake_1036,1036,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1036.wav,original,0.23042577505111694,0.23042577505111694,0.0
english,0,1036_english_fake_1036,1036,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1036.wav,remove_low,0.23042577505111694,2.5338432788848877,2.3034175038337708
english,0,1036_english_fake_1036,1036,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1036.wav,remove_mid,0.23042577505111694,-0.5689517259597778,-0.7993775010108948
english,0,1036_english_fake_1036,1036,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1036.wav,remove_high,0.23042577505111694,-0.6638168692588806,-0.8942426443099976
english,0,1044_english_fake_1044,1044,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1044.wav,original,-6.045983791351318,-6.045983791351318,0.0
english,0,1044_english_fake_1044,1044,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1044.wav,remove_low,-6.045983791351318,-1.565398097038269,4.480585694313049
english,0,1044_english_fake_1044,1044,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1044.wav,remove_mid,-6.045983791351318,-5.932065010070801,0.11391878128051758
english,0,1044_english_fake_1044,1044,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1044.wav,remove_high,-6.045983791351318,-6.104722023010254,-0.05873823165893555
english,0,1048_english_fake_1048,1048,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1048.wav,original,4.981847286224365,4.981847286224365,0.0
english,0,1048_english_fake_1048,1048,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1048.wav,remove_low,4.981847286224365,0.138886496424675,-4.84296078979969
english,0,1048_english_fake_1048,1048,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1048.wav,remove_mid,4.981847286224365,2.5696706771850586,-2.4121766090393066
english,0,1048_english_fake_1048,1048,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1048.wav,remove_high,4.981847286224365,0.7046955227851868,-4.2771517634391785
english,0,1050_english_fake_1050,1050,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1050.wav,original,-0.6524769067764282,-0.6524769067764282,0.0
english,0,1050_english_fake_1050,1050,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1050.wav,remove_low,-0.6524769067764282,-1.0063934326171875,-0.3539165258407593
english,0,1050_english_fake_1050,1050,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1050.wav,remove_mid,-0.6524769067764282,-0.9525728225708008,-0.30009591579437256
english,0,1050_english_fake_1050,1050,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1050.wav,remove_high,-0.6524769067764282,-1.8662441968917847,-1.2137672901153564
english,0,1053_english_fake_1053,1053,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1053.wav,original,0.5779727697372437,0.5779727697372437,0.0
english,0,1053_english_fake_1053,1053,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1053.wav,remove_low,0.5779727697372437,4.370811939239502,3.7928391695022583
english,0,1053_english_fake_1053,1053,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1053.wav,remove_mid,0.5779727697372437,-0.593433678150177,-1.1714064478874207
english,0,1053_english_fake_1053,1053,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1053.wav,remove_high,0.5779727697372437,-0.3372304439544678,-0.9152032136917114
english,0,1056_english_fake_1056,1056,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1056.wav,original,4.177590370178223,4.177590370178223,0.0
english,0,1056_english_fake_1056,1056,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1056.wav,remove_low,4.177590370178223,1.496627926826477,-2.6809624433517456
english,0,1056_english_fake_1056,1056,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1056.wav,remove_mid,4.177590370178223,1.743904709815979,-2.4336856603622437
english,0,1056_english_fake_1056,1056,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1056.wav,remove_high,4.177590370178223,2.031175136566162,-2.1464152336120605
english,0,1061_english_fake_1061,1061,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1061.wav,original,-3.422987937927246,-3.422987937927246,0.0
english,0,1061_english_fake_1061,1061,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1061.wav,remove_low,-3.422987937927246,-5.72859001159668,-2.3056020736694336
english,0,1061_english_fake_1061,1061,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1061.wav,remove_mid,-3.422987937927246,-4.612977027893066,-1.1899890899658203
english,0,1061_english_fake_1061,1061,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1061.wav,remove_high,-3.422987937927246,-4.113215446472168,-0.6902275085449219
english,0,1063_english_fake_1063,1063,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1063.wav,original,-2.811580181121826,-2.811580181121826,0.0
english,0,1063_english_fake_1063,1063,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1063.wav,remove_low,-2.811580181121826,-4.516538619995117,-1.704958438873291
english,0,1063_english_fake_1063,1063,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1063.wav,remove_mid,-2.811580181121826,-4.020658016204834,-1.2090778350830078
english,0,1063_english_fake_1063,1063,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1063.wav,remove_high,-2.811580181121826,-4.849754333496094,-2.0381741523742676
english,0,1075_english_fake_1075,1075,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1075.wav,original,-1.9844130277633667,-1.9844130277633667,0.0
english,0,1075_english_fake_1075,1075,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1075.wav,remove_low,-1.9844130277633667,2.0379364490509033,4.02234947681427
english,0,1075_english_fake_1075,1075,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1075.wav,remove_mid,-1.9844130277633667,-2.16756272315979,-0.18314969539642334
english,0,1075_english_fake_1075,1075,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1075.wav,remove_high,-1.9844130277633667,-2.493197441101074,-0.5087844133377075
english,0,108_english_fake_0108,108,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,original,-4.104831695556641,-4.104831695556641,0.0
english,0,108_english_fake_0108,108,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,remove_low,-4.104831695556641,-1.6183689832687378,2.486462712287903
english,0,108_english_fake_0108,108,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,remove_mid,-4.104831695556641,-4.073146820068359,0.03168487548828125
english,0,108_english_fake_0108,108,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,remove_high,-4.104831695556641,-5.953658103942871,-1.8488264083862305
english,0,1090_english_fake_1090,1090,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1090.wav,original,4.325069427490234,4.325069427490234,0.0
english,0,1090_english_fake_1090,1090,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1090.wav,remove_low,4.325069427490234,-0.5437414050102234,-4.868810832500458
english,0,1090_english_fake_1090,1090,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1090.wav,remove_mid,4.325069427490234,2.89741849899292,-1.4276509284973145
english,0,1090_english_fake_1090,1090,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1090.wav,remove_high,4.325069427490234,2.984609603881836,-1.3404598236083984
english,0,1097_english_fake_1097,1097,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1097.wav,original,-1.1244100332260132,-1.1244100332260132,0.0
english,0,1097_english_fake_1097,1097,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1097.wav,remove_low,-1.1244100332260132,-0.8550205230712891,0.2693895101547241
english,0,1097_english_fake_1097,1097,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1097.wav,remove_mid,-1.1244100332260132,-3.091257095336914,-1.9668470621109009
english,0,1097_english_fake_1097,1097,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1097.wav,remove_high,-1.1244100332260132,-0.9474817514419556,0.17692828178405762
english,0,1101_english_fake_1101,1101,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1101.wav,original,-1.7406768798828125,-1.7406768798828125,0.0
english,0,1101_english_fake_1101,1101,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1101.wav,remove_low,-1.7406768798828125,-4.693560600280762,-2.952883720397949
english,0,1101_english_fake_1101,1101,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1101.wav,remove_mid,-1.7406768798828125,-4.592384338378906,-2.8517074584960938
english,0,1101_english_fake_1101,1101,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1101.wav,remove_high,-1.7406768798828125,-4.076075077056885,-2.3353981971740723
english,0,1116_english_fake_1116,1116,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1116.wav,original,-1.9838050603866577,-1.9838050603866577,0.0
english,0,1116_english_fake_1116,1116,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1116.wav,remove_low,-1.9838050603866577,-3.040821075439453,-1.0570160150527954
english,0,1116_english_fake_1116,1116,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1116.wav,remove_mid,-1.9838050603866577,-4.819792747497559,-2.835987687110901
english,0,1116_english_fake_1116,1116,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1116.wav,remove_high,-1.9838050603866577,-2.464507818222046,-0.4807027578353882
english,0,1124_english_fake_1124,1124,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1124.wav,original,2.957759380340576,2.957759380340576,0.0
english,0,1124_english_fake_1124,1124,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1124.wav,remove_low,2.957759380340576,-1.1264997720718384,-4.0842591524124146
english,0,1124_english_fake_1124,1124,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1124.wav,remove_mid,2.957759380340576,-0.5578902959823608,-3.515649676322937
english,0,1124_english_fake_1124,1124,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_1124.wav,remove_high,2.957759380340576,-0.6467245817184448,-3.604483962059021
english,0,113_english_fake_0113,113,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,original,-5.892471790313721,-5.892471790313721,0.0
english,0,113_english_fake_0113,113,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,remove_low,-5.892471790313721,-5.863834381103516,0.028637409210205078
english,0,113_english_fake_0113,113,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,remove_mid,-5.892471790313721,-5.884182453155518,0.008289337158203125
english,0,113_english_fake_0113,113,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,remove_high,-5.892471790313721,-5.963285446166992,-0.07081365585327148
english,0,125_english_fake_0125,125,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,original,1.5240846872329712,1.5240846872329712,0.0
english,0,125_english_fake_0125,125,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,remove_low,1.5240846872329712,6.232414245605469,4.708329558372498
english,0,125_english_fake_0125,125,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,remove_mid,1.5240846872329712,2.4303486347198486,0.9062639474868774
english,0,125_english_fake_0125,125,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,remove_high,1.5240846872329712,-0.8693803548812866,-2.393465042114258
english,0,142_english_fake_0142,142,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0142.wav,original,-1.6310065984725952,-1.6310065984725952,0.0
