language,speaker,n_real,n_fake,real_mean_logit,fake_mean_logit,separation_real_minus_fake
english,3f8c120d55b1e8fd45b4588a8e981e61040eda6923828a5f483f704ba201e745359478b3ea8d80b5c0d1798ba948d7de3a80d65f5e1a7f53ebf1a8143ab0d0eb,1,1,1.3000322580337524,-6.059793949127197,7.35982620716095
english,4015cf19ca63baf7286d79cbc2b47674ee117a958caadb6b391027eff4afd314bdf67ec5f57cac4904e16510a7579916934cfbecf55bc54b939f8e127bda5f9e,1,1,-0.8601546287536621,-3.484607696533203,2.624453067779541
english,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,1,1,-0.2158828228712082,-2.811776161193848,2.59589333832264
english,40efe8eebd39ea7adf20153a14d7e089164e03534d8a0e5200fa032922fbda164cbb8c4efda68ae3ef29ffab8e843ba8ff24cd06241d00ca197a62b0b9b9b33f,1,1,-4.586188793182373,0.6803344488143921,-5.266523241996765
english,41247cc40f3afb015902140682334ab09315267af1466571a41e6a35c2dc7589389ccf1d933097b586b57bf57b38298fad30fa5daeb5e2f85d1e14744666bfc1,1,1,5.145755290985107,-0.5175949931144714,5.663350284099579
english,412883aa7bf829540d83b5d1560e65e87d0a5b2091d506c316c38848b3aa7a2ef88a6b53639ca928cdf5bbf6b81fae618515470f0f0b3ab495aaf65c06e983ce,1,1,4.660891056060791,-4.651961803436279,9.31285285949707
english,413d8320abd971048dfbdc73e91563de0c9eac2231e0f197c1643fd0a18c4866261b8a27de0679747a417f57b3998e389de5a42bfa9d235025204a9937c56257,1,1,3.603848457336426,-5.94736385345459,9.551212310791016
english,415181dd3f1c55f1a85159db41044b2670e5ac4617530d205779bb6e08330e8392382e184acd8f80747cc793c83bfccd696f12756d1bf729d7cc66e009cc819b,1,1,4.425569534301758,-4.778425216674805,9.203994750976562
english,423ab9ec4bfd2aeeb3bc9fda4a472672b0f3763fd5d9fe7ec3cf4587b8509be550f5e52f204ecc731d30ee36114e66fc0cd23d8281248067d017967ee1a15422,1,1,5.423815727233887,-1.4714874029159546,6.895303130149841
english,440ff550e981d6f0d8443126b3d67c8de85e05614f419aed4b7c61e2a5cc6781233a1f30b3d2e6855d19f9c037946d297f20705f8456bd3dd7611b2751b8de75,1,1,3.3500330448150635,-5.869933128356934,9.219966173171997
english,444d0fa7d140a61fbb031de7af88504ded7c0998fa41e015ce8afdbbf6f7e91c03cd2b9a14b7cf50cc1b270d59f1b76cbe4618b10a3a6e09f90280124cbd1655,1,1,-1.0245391130447388,-0.6252586841583252,-0.3992804288864136
english,446a17a9c0c83bd0f1f9b25dfd8e097e8773bc164a7081854ac4b7e9003bde34bccf4c7c3687fa5b6cda5afa30ae8898f66f87843168ded29ff65a97689d3fce,1,1,6.248548984527588,-1.047350525856018,7.295899510383606
english,44a775a2292181986e9cc35d5c1b6e3577ef93d5b9dc0c8052a85aa92b08a0fcd73e54d4b6c500fb141d5e2dea4cb9e4108029d64acccc9118a99a7dfed99224,1,1,4.920134544372559,-0.6777663230895996,5.597900867462158
english,44a811500fcc5978466bb5e6410db6c767bf125e34c5e7b3b216f262e63d1221232418673393122ea0560dcf07329a6f49561f935c6332b8c1e0ed16c69c4064,1,1,-0.5234847068786621,-0.5778268575668335,0.05434215068817139
english,44ec161cdffed62571788b80e844aec44dcb7ba4608b914186bb120358c90f53cb81c54ba4babe45449a3504f2929f40ec69c3cec759370c9f26efc9aabe6b01,1,1,4.102699279785156,-0.8279372453689575,4.930636525154114
english,458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,1,1,-0.9265044927597046,-0.7823086380958557,-0.14419585466384888
english,45acba30df55b96c38c068fb1dee07547cc851b367b448349d64b9bb644134a4f0a243f38f7a4944d7b161e048fe7a596617e10e154397f4c197ebdb43e7bd95,1,1,4.2474284172058105,-3.68590235710144,7.933330774307251
english,45bac0b1844eda8f7fdb915e9070089e152b437f33a9f0ae3800195ce24350d2887f757aa200129cac918867663d1cd989546dc73bee55ecef04637f973c9951,1,1,1.4143136739730835,-5.925039768218994,7.339353442192078
english,45c3a80d20ce8cc477c701ae20f456cbc05e99505c846a445c89e5d27da654093ad1efca4473c006a1b326e35eef9b2e298eb1aa1fb226ad071214a0d55582b7,1,1,-2.126282215118408,-5.722596168518066,3.596313953399658
english,4625d817627c80ce7313d36d01e1f671a74f8689d0c644f4508eb1df03240b2140b993098755dcd9275b897796b1810db4db8621e49e23461b126c098bf9e5b9,1,1,5.064236640930176,0.2898788154125213,4.774357825517654
english,462a1dfd6ea4a5090780cb8a128008151be674c1f63184b68d49b0988f0c8d04ddd958066b2f8f56f9121b8e0bec49ce8780ea333fc931d1c28bfec8771aae3b,1,1,2.451474905014038,-6.052361488342285,8.503836393356323
english,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,1,1,2.96035099029541,-5.653238773345947,8.613589763641357
english,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,2,2,4.115733623504639,-3.5977566242218018,7.71349024772644
english,46d77d3fbfea436f143ae65cba26452c7be0a4a0314b5e49c8d9b0c55be530bd286c422e6226a8c0b2b5a17c2e0c8690c6c46b4c9218301f74ae548ddc42843e,1,1,4.726922035217285,0.1716620326042175,4.555260002613068
english,4779be1c6beb90f5a6341ef5655c2c3a670a764c9c067600de821c89d5f452973f1853d1ad04425d6e465ba18791014dcd03298bbd7ef48b18af21743ab0bd9e,1,1,5.452043533325195,-5.457886695861816,10.909930229187012
english,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,1,1,6.0529961585998535,4.983749866485596,1.0692462921142578
english,484702b2c0c0ca5f26808269963c202b9173abe5892622aa809a273299e186e7c42e77254c845581dba57a32a3696b39e39b3eba1cd718b01a72a65743fd5ec9,1,1,2.2192890644073486,0.0938543528318405,2.125434711575508
english,490c9409b48b9f604648738115d0e1d9edd485a4d3c5e6c195a479e8800af2f5191f25dbe45a0bd161dded421bdc08b651c1993c861da76328a5c31990f4233f,1,1,4.317411422729492,-2.5547337532043457,6.872145175933838
english,491edfc53b18f6ed2adb948995aad20d259fef47fbe9c0b41645ef56547f952bef2eb5cd378f3f4f9b51aa6f57480e50b52a7a6077a69d0544f878dcd85a451b,1,1,4.908634662628174,-2.2322394847869877,7.140874147415161
english,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,1,1,5.353203296661377,-5.678739070892334,11.031942367553711
english,498358dde158a9aa778a4b7c438b374197e0b249d6d6cf782030c121694a306f5519235d8d286cd0266ea860a5d7608681a80c4e9129823f8c30f8df9e4931f1,1,1,-0.6420837044715881,-0.4091493487358093,-0.2329343557357788
english,4992481727517f6467702cb336e6c83956aa14f5746743dd3e77248208af37cdfff1bf4e46090ba011cf4b31af326298b298cdae76ceeee5891671a173e61aff,1,1,-2.3407278060913086,-2.7340188026428223,0.39329099655151367
english,4a171ad649708eea4fde382bfd0fe038c72f9d6e8236e5a576ce58be9e93369f12b98ad1cfacb1be727f0e772b66785b26e932b82f55d95b48cf5be9f14b4842,1,1,-4.193639755249023,-6.120206832885742,1.9265670776367188
english,4a5ddd91386f5c8c1841e5cbb7ee661e105d02ab64d2060f9bf170e30af4c0cc2f2ef0bab7bb4bf68a1384692cd2b80f3cc5c54fd7b87c8c35ca01c0e27177b4,1,1,5.212616920471191,-0.3219026029109955,5.534519523382187
english,4a8ca5468142b119b1ffddec7649917346593c561957a163c4d1cf605ad4386cd049335f46a303403290804a6803d7e41c166fd67773536bc4cb9937f6dac450,1,1,6.019124031066895,3.33712100982666,2.6820030212402353
english,4acac0472277782415e23df5d930aa2ce953fe3b5c30cf180db4dd35003edf8dd9a46c93b8173f16635ad7157f081362914cf84827f254ef3e5a11aabcf50566,1,1,0.6551604866981506,-3.0433549880981445,3.698515474796295
english,4acb5d34eb7041591652c837bab4162e8b6bfb9aa8e65aa052a7e1eeee4597b7fe36eddfa47f3f20e411ee31e0076c7b63c2aa8ba92bbe163c79dcb5d8311395,1,1,3.8006339073181152,-6.0272321701049805,9.827866077423096
english,4b1851d1f72d011509bf7b0069da625200b055be9c84396c4077ea70256869a57bf083031617df9e1a4575d44d480c2aee0fadb3db952371ac6c43c68c50cedb,1,1,3.292282819747925,-5.925713539123535,9.21799635887146
english,4b2efc2350efb28f0f5209d0058bc1eb6ba348c089f6309c872fc16d6a8565f7298681076544b37b8e771b8ac329a2a83b35c4bb9ecc9eb4298a031bf0d6b1ad,1,1,0.2909167408943176,-0.6162751913070679,0.9071919322013855
english,4b800f7801f842a590f68465cc0e45395f77dfffec9e61402096e35e8e005b21181e56e3e4fa1cda8991ead4decf378db9e055380057302c786917d219095730,1,1,5.631540775299072,0.3334689736366272,5.298071801662445
english,4bb37dc4cbd0586c6983a904b9ca7289126280afc27dfbfde5e1a4f56322f012351f1c1d3fb679867ef51c085954280cb606f5115bb1782f9ca754a471302b8e,1,1,3.361156702041626,-1.9341919422149656,5.295348644256592
english,4c9c8cbd6e079193d65a7e04f31a0dfae0fb5fd58f2b35b91d31ff6046028276d41e47650626d0b2c99b8d894414ae68c495d346c9c260d0dc6b14b9cfe7298c,1,1,5.717471122741699,0.8899682760238647,4.8275028467178345
english,4d3827fed2b3998358c998a1e59fbb8d12e51545551352c2bc8a6d06cde24cbee2deb03e33b5445e95afc60c64dd9b19d4bb1bfbf30acadceae8f4a424c486a3,1,1,2.280882835388184,-0.4803234934806824,2.7612063288688664
english,4de4d5c48347e463842ec58420166744aef3bdbd94da13bfc16bd4a3330ebf4a4b5b7606920c27349b7132db50a318637437457a61ba4910b8fa72c54b3f4cce,1,1,3.427924633026123,-6.072793960571289,9.500718593597412
english,4e01cef3f6493aa1557af3c25d7dc55430ef2aeb5000b551f7f0a807811d299de62a4dcbe87410986ab5ad9712711fdb6cc7102cfe9009aa17b04919af7da4e6,1,1,5.212038993835449,-0.5686081647872925,5.780647158622742
english,4e0efd608c89d66822209375d0559287323133ff3683e5e19df551c64f5171e18ab6454e3124e55d025cd52e7cdb564b07b083f820b369776a3f069bd656fc9c,1,1,5.155646324157715,-4.7393059730529785,9.894952297210693
english,4e823a6e3ca3b3eae163f19606faab00f181f8380b12c47ab385ca66900951dc309e9c583d0728f76801e4729a4edeb15926ea637058685348b9635e235d9c4b,1,1,2.9355790615081787,-5.960427284240723,8.896006345748901
english,4eba41fec2812653b53fdcb9fd8d8d86b3a474576984a8d08189dccb9fc404a2e11f345a2f2f44c3cc1ad79eae446e973b7fbbf6da3becf13585b3e471ba48ec,1,1,4.916187286376953,-6.098029136657715,11.014216423034668
english,4ee06352238f3271984b2617d0b21542e5b53832a3a3c72fc734639aa0fd35f3f6a6a119b9321d40a849042a29c6f540ea3c9a1ef2c66b05a931f983c75ec30e,1,1,-1.17019784450531,-6.036673545837402,4.866475701332092
english,4f395f279ed6a513e09da0279b08b2cfcea8ac5f8921c5aa33e99ed4465b50e074e54031e19e85e61b88637490db77e74e97a7906c58f4b201b5f4a9e6d39462,1,1,4.618731498718262,-5.096315383911133,9.715046882629395
english,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,1,1,2.5107522010803223,-1.575811743736267,4.086563944816589
english,4f99ca969abd138a072604765bf3a2699bf5d891cbf285a3da1c252af37d1640d887935c6a7902bfb04dad99092d39cddd52decebe09068486e68636692f6072,1,1,-0.6522107720375061,-4.918770790100098,4.2665600180625916
english,4fe313b29861b4b597ad455c89a5075abbde5a78592e26c63c7bf1d17f4e7314b5c06bfafbc36ceea3b7410160d022aabe9f642707492f93d2dfa809829f11ab,1,1,5.151456832885742,-4.571893215179443,9.723350048065186
english,500d18a3257795d8ea82b3c39440f7656ecda7b29519f31ec03cd7baa280233bcd4c8fa4a81e7f841a82c22ab892915708234ba3ed5b01587771b44b63f8d58d,1,1,4.73974084854126,-2.699826717376709,7.439567565917969
english,505d3052b731e49ad6c4f40931ba42bff7a9046b894c676803a4044fead6272d3340ac3ea1fdf441cfed2fc4b1c81b85bd1fab484d7d9d86357b0affbd0739ee,1,1,3.542670249938965,-5.957634449005127,9.500304698944092
english,50621129ff7cff1c7952acb2bc3419e49906184af2f0dd6b780db8cceb7500d1cd9ada428fd29df880e134f7de4494cdd1ba4113fa47dba7f85e41f76f26836a,1,1,4.553483963012695,-5.99522590637207,10.548709869384766
english,50949c92fa5b3d84b36afa6e05451483cc8b3ce237ca92a1e0b4906792e95c0a9dc42bbf0136d8f9062ed840de61a9aa2bba111d0314ba59ebdf964594485c9a,1,1,4.298385620117188,-2.279799222946167,6.578184843063355
english,50a3974c5ad2d08c1b064c761f39a0065d1d1a6b686e9723b24b9eccec71d13762b8d5807215cb8fb5e7c6a27efe6b7f038e962f32b4a24ab07d8f0feb0a2807,1,1,5.501249313354492,-2.680760145187378,8.18200945854187
english,51707f1bb17115cc3a6ecb2bff95f7680317511ea2cd280df8cdb2e2c700463f8ca44d6762a0e6f6a854414bf10c946b4b4538a2bffa6701da4e2865d7014984,1,1,2.899654626846313,-4.493859767913818,7.393514394760132
english,51737fe821932a1f9e4aa7b594d2e26412a8d3b1ab7a16ed6be8f9f1938ca7ca24508451b7e29f41a92a77cf8b1f508c37f8a3097e75e0f7c4e25f5d38c29076,1,1,-0.7162116169929504,-5.779813289642334,5.0636016726493835
english,51fa6d508aad2990a48fb8f22bdf288db2cee0aec1bb0a94791e9fe1b36748025501aecdeedd83fa7861ae00b20e7405b8af03b3760f46c93b02baa328402da9,1,1,5.121115684509277,-0.4744477868080139,5.595563471317291
english,52f93568a9302b1e6662a670c7a026f5fc184586d28f22f58ac8e3ab936f376cc20ac820a21c0937c55f19a2396e2ffce8e21e3633be5474cf9a03ef35b4680e,1,1,5.205510139465332,4.0825042724609375,1.1230058670043945
english,53613589ab79bc1e0adf447e24e6c757a6a4e335666376281cdaa3dc11e91192292c79468790c0098e74a51fe34528f38215d3bad4c6ff091d5e8eb880bd44b5,1,1,5.242653846740723,-5.18008279800415,10.422736644744873
english,53f3a1ababf2543e3f79739434893c64e1f5bb3e94c1f3e8d053ed7650183182a922f2959399ac2ac3827c824b225074ed237b465bdbc65c79edc92fe8e6ee61,1,1,4.764721870422363,-2.9390172958374023,7.703739166259766
english,5400ece6c5494d2d3b17aa3a8d41017c3ed6192bf7563ec4df3aec50a2147fcbc26fefef4724fd1e4aa9b3bdc9b315798443e2edc690b9ff40ab3f073a21a13c,1,1,-2.691965103149414,0.3476240038871765,-3.0395891070365906
english,541e1ac0f68a705793e0b9a7a80777a982a887702dd49a51b692f43922fa9c0a355876d477b591893ae2577969fa65d1c5f4d8bf6cb2eaeb1afcf810d74fbe87,1,1,1.5256081819534302,-5.969830513000488,7.4954386949539185
english,54530c97e7799cc3f9da18bf6bf60ae8e43a27a8a8218ea52ea920eda7c9aeb929695a51f626122b93e67c418947aca373754ce1d0adc6bc40cb5c59db1d8322,1,1,-0.6017318367958069,-5.412812232971191,4.8110803961753845
english,5495a4ec53a17d58f9e2a77d66ebb608c49dd24a382b8d273e78e0d80f7c7622688feb50c420eff5349c11ece6f147c613decb47cae6c87e7b75d132561ab949,1,1,5.370152473449707,-1.2555989027023315,6.625751376152039
english,54d9c7c2dc089d0b3da8823090ce2cabbe9cf4d36daa477f8bd680122a55af753082f3d48d06c2021876624f94afdacfe05b0ea814f7096afd577602aa63abf1,1,1,4.750662803649902,-0.076590284705162,4.827253088355064
english,54dc820077b05bf576973afed1f32e6af12c378296b118c651a9e42efdbddac8ddeb0604771e9034aea18ea46f907d253ef8ca45e6d51eb6d3e4e1c56dd4bf4b,2,2,5.9220428466796875,-1.550454080104828,7.472496926784515
english,55059aaa3ae7bab6ff1f1cb38ff963ec9acf2292b465e39c3390523edb154c5c745a558e15ca86b3d281b520433a953d31036a3a91af9369633d7db9dd3c8077,1,1,-0.1160465329885482,-2.629909038543701,2.513862505555153
english,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,1,1,1.3291603326797483,-5.679182052612305,7.008342385292053
english,55367d813b8219a384b69cee3a39f352378bbb19bdb6aaed922c60f00f560e2caeaf3edefa1c56daf5ed569153e69336652571239a56f8cec501487fc3c43e73,1,1,3.848541736602783,-4.054873943328857,7.903415679931641
english,5597b775cae1114a1a3c97619b375561277b50a7ae07186db8ccb9ea77390d29cfc9fd118ca12b84ea2aa47019d247ce3ee378265cfa7bbc417e436001d59269,1,1,1.1809531450271606,-5.782916069030762,6.963869214057922
english,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,1,1,4.968570709228516,6.5142316818237305,-1.5456609725952148
english,55f99a9355e63f4778f31508e8b3d43e968c9c0459e071d6c36cb207b60a44926019852cee2cd055cf66a6587de481f5fa601ad2ef91124221547645fd75e92c,1,1,5.890439987182617,-0.9527504444122314,6.843190431594849
english,56379b1b40ca1f908a6a95c1115a2bbb60ecbaf61469d33d94a527ab5ef775f4e4295212a64a969cab83e8962e3e36db8228a717c3b387941b0dd66bb4cf7c60,1,1,2.9386274814605717,-1.913248300552368,4.8518757820129395
english,5685d74be959538c6a45fc99b25417102c81b16f0d340d47251f5f847f17dfce5874a77317b3e53003011401d8ad939fec77af3d0b93838dec791f86bd6c2593,1,1,-2.440868854522705,-5.000101089477539,2.559232234954834
english,56c9515f7f1653269380879c4755c059963960f4bcfe79fff2d0fd20c5c4832c44d8eac0f652bb29cac4932d60cfb03395932b05c179d20a59e1969eae8b980c,1,1,3.602649211883545,-5.249703884124756,8.8523530960083
english,56ef6218bdd27655fae9f85f0a18b0cc608586fd0a9709f20dd5f6a4b3ad55d078fa858ae7858359709a699813eaad85527749d9d03639f00fcd2251ef60af96,1,1,4.203213691711426,-5.982792854309082,10.186006546020508
english,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,1,1,1.920271158218384,-5.566695213317871,7.486966371536255
english,5768cbb92b87c5172453df7b0076a5c0c6a6c7aa3551e6a9f1fd721a6c582b6560cd57b1cafc691b08180ee69afbf539710f1a52b30bafe0c98f4d74fc37146b,1,1,3.678861379623413,-5.3419060707092285,9.020767450332642
english,57c1af95690cc609ae9b624378d71903486561981a9cf056cedb0c0ff39383cafb7f47f61aab8285dcb7e7690a28f45bb5fe18282bf73b8f63b7ac38bbd70cd6,1,1,5.800406455993652,-5.345187187194824,11.145593643188477
english,57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44,5,5,-0.23900997638702393,-4.293003010749817,4.053993034362793
english,57df887fa1313ebea6ceda18f79ec5a3ab6366113bc086bd31c1c7753355ca55cea77bde6833d87dba9733efeb29dc3655585fd36933f1c1007dcfc58f6f9ea0,1,1,-0.6768057346343994,-0.8977601528167725,0.22095441818237305
english,593fa660ba3cdf5373c014e3510d8a4bfb9ca19cc044fa6b1bb0579b48659bf531c66b2c51062d1e11ebf2a1f031f2da74f10e4cffd65f8f3fc13c2910cf3214,1,1,-2.154104232788086,-5.918912887573242,3.7648086547851562
english,59480438402ee9da6aa819c7f2a46c26316c6deba59a1e512846341d3e7a9ef5575eb5a210c9792155c90c65953a7092ce786c9f6c1f69b3eb8a0bba6919862a,1,1,-5.689979553222656,-6.018810272216797,0.3288307189941406
english,59a91e5a9add4b651a12a8922a9aa25f7f78a0654e1dcfb6112d9163608f0535175b1c5ce3bddebdef29392dd94750c1e6b600ec2976aef79f4a755f1f82beb0,1,1,3.674734592437744,-4.258445739746094,7.933180332183838
english,59d350f6575fbc9ad7ed5bea5a9b7c63dea9c56671a1d45309d049b73c74cbb97f715adebb5226b25cad6dacef282e31e24606dded30615588f3f96f79b5cb0d,1,1,2.695683479309082,-6.07144832611084,8.767131805419922
english,59db7cbd4b6002315c9b08092e79c84afb90515c99ab880c4a9bbe31265c403eb0f7a1f09967dcf235150a3e1ddbf9ef32222cc700f9b1ce0aace4cb7505e16c,1,1,0.8957036733627319,-5.845883846282959,6.741587519645691
english,5ac4781c8fb69232a4e733817ac5d8551a8da93aac0d11eacf1ac4b310bb4d8e2d61bac63f587312afa160b9540a19b34daef235138b9a4bc3510dd93274babb,1,1,5.162581443786621,1.7995318174362185,3.363049626350403
english,5ae89f99b4f3c845a5fbf48fb6d612b635b0862dedec1cf43ccafa23e74e613f4b3a009cc3c06cec89c660565e45a7d090319d045b8dd90994ea98330f112e83,1,1,-0.2358206659555435,-5.993395805358887,5.757575139403343
english,5b024c9fd4ebb4c6af6a1ceac8d53a0baf927721722ebbc039a50c7aaaaa99a56d79bb670ded86d5e7cbe34eeb2d18f594db0c7c22449af4ba4abb19123d8731,1,1,-0.896098256111145,-0.7521697282791138,-0.14392852783203125
english,5b57eea0bf30b2de1b364a97f7d9b05ce102fd6ad8facb3fb81661df5d38c65a73ee9127960ac0997d0839f7be52546b76911a368d9f8622672481c8b8bb517e,1,1,-0.4727364778518677,2.334689140319824,-2.807425618171692
english,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,1,1,5.103904724121094,-3.906303644180298,9.010208368301392
english,5b9265839ec3c73c4bf4ef1348528cd6778c87938ecdbab9101c7f2cdac971ce0ba043e7e73c116a22b97b9fa458c34f1ea84e584e6c0be602b6e4456ca4839b,1,1,4.752060890197754,-4.513772010803223,9.265832901000977
english,5bdce9be5ea2267a1273191d3209f4898850c3f1e2165a8e799705544d0f6310b79e321be2a032086b29765d2916800541497524e755d16180c9b1a843fb6119,1,1,5.170997619628906,-4.572288513183594,9.7432861328125
english,5c02a9ca889957e43e024cb5a149bccd6a6964f4c27674cf00781c97e041b9703fd1a31a26556c13a7bb873a198531d4dbcf5ffb1f884e00f2570b782b5e3dae,1,1,0.7132874727249146,-6.003077507019043,6.7163649797439575
english,5c0d244ab40d4e6db0e9d8150b356131087d2d035b16bc8ed8444ab4e5f5e85a5b17616470210a0483f2317c0cb13a3eafa616872f873c94832443d6d97012fc,1,1,4.640736103057861,-0.7185962200164795,5.359332323074341
english,5c415dfc9cd81e5501771fdd20c89c18c76b9c542b67c33d5fd2c889f33baf0318476b6925704edff8cdcf4e0c1e482ff85067b8f569bbc703bdf9fba4995a51,1,1,4.4515790939331055,-3.266411066055298,7.717990159988403
english,5cb9f39b3aba7d8a2e1bd68456b76227d48449780fe5622f3efec5fa7bf431bf2c0dc630cae5e59bd4e26dc7315be32541ddab3ef4efdd875057ada76a72e00c,1,1,5.690037727355957,-0.3985359370708465,6.088573664426804
english,5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade,3,3,0.4534405966599782,-3.359577556451162,3.8130181531111402
english,5ced37e6adb74135d4bbf33cb2958aaffe4b3a3138191de89734a6cdfee371e23159ecdb155d6b1d9e6400ef8087e5af745fe9f924be5ad2d4cd0aed53cfd070,1,1,-0.2559580504894256,-0.606256902217865,0.3502988517284394
english,5d56e7886635dbba694e805416df7c1cd903973721f96774d1e1c1e4ae536141d0da664d55deecd47e9df99e218908d679e94367617294e26476f610b5df7add,1,1,1.8070875406265257,-3.1531338691711426,4.9602214097976685
english,5de424a68012cf2938d0651d7f269248ec895b1740d376251e87b4f68202e20ab6dc8d0999d66e6fa267de63f10055f0e8952fe9587099f0f3d700de283d706c,1,1,5.555225849151611,-4.814793109893799,10.37001895904541
english,5dee10b34d8c9e4d25683894740a56faeca46cf09961f80ba1b60e966eb9a0aa34b77086c6483991dad66c4e242f93ba879a9fe073fd4c12d92e4f1f27fa6fef,1,1,-0.7666805386543274,-6.035116195678711,5.2684356570243835
english,5e36a2f329d7cf05f42027bc4aa50d6c34e20d5230e47e643b01a35b02967028fbc029da597d6d715c105649fc3d0dbbbea09ddffff9be24d26cb07d5b6bf60d,1,1,3.87568473815918,-0.538321852684021,4.414006590843201
english,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,3,3,4.392210086186727,-0.6358722249666849,5.028082311153412
english,5ede2541c89ae6392684906501e3543e435abcc64e0c36672a3e937e9c3a7dbcae24b9ff3a35da87f25519033a14db74514ccfd3e19fa31999cc97a0ef853cbb,1,1,1.238497972488403,-3.3918848037719727,4.630382776260376
english,5f047713c8bdb300204b259abe32d12fcf660d9a2cc190b3bb5520d11149e42fa014dd345e5a363027c7e44c54b2855883d1e39562744ed33a43d38d935a0832,2,2,1.87269127368927,0.7991449832916258,1.0735462903976443
english,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,1,1,3.6497514247894287,-0.774420976638794,4.424172401428223
english,5fe7a6b09d14eb1d5e12758e2843d5567afce5a6b757a0d9abbf33a9b87e72fd010fe0c813365ac68ae68744ee9772854c2a2d5d781f120f82c553278fc61e0c,1,1,1.3369940519332886,-1.513180375099182,2.8501744270324707
english,609a12e87d4fbd0b9c95319ac26a5c208287abb8c0b7708a28a6546ec34fc83846200927f910b4f764768ccde8d02948cad8e305b0a9a1b91b8c928493c6c80a,1,1,-0.0474337972700595,-0.7052754163742065,0.6578416191041471
english,60c3485ff9cf8cc7eb91e3acf16452687ea88d47b366643d4d25174709c280e472950521210df86f8f220e0bd56f972c9351be08f714fda6f7676fc7a0218e20,1,1,1.4505746364593506,-3.6794610023498535,5.130035638809204
english,60e45fe6f2e94a4bd381a72531cd44c2c746723b8c81c4642ce9cc4957cce17c2c286dcf1b214b69b0f204eb53ad33e3f969770f498f502632a9f7288b7dacca,1,1,5.53005313873291,-0.5870339870452881,6.117087125778198
english,610f1e0425c07be38daa13dd69efca6c452b8a3aa61ddb294cd15fc382457bb6b1068ee70964140c24cd4792569f510951b730733425773dfb1177419659f990,1,1,2.2440454959869385,-6.032742500305176,8.276787996292114
english,613ed1b8523a49e0efc61fc7d81787a253c40ad9fea2ae583c62fe0a083bc6659eeb46a5381b690c502d96ea1868a257aacba32534460a1347cc74aa59471a9a,1,1,1.4821611642837524,-5.921016216278076,7.403177380561829
english,6142c35ec4ad127f8934c670334b482109bccba265756fd2a400b11a039b163256c8cf4aeaa492598a670f3af3662515bd68a1f1a972a8d2a0fe419aabb3088b,1,1,5.517279148101807,1.7061794996261597,3.811099648475647
english,6195c07d70df174a7918edc93ba38f7b642ecd8a13837d26643e3384b1865d8d3f8dc0e52b8245e0771fb23b2ab8f780c75100a4151bea1801f4003e1f0e513c,1,1,5.36399507522583,-5.891453742980957,11.255448818206787
