language,pair_id,client_id,duration_s,rms,peak,low_energy_frac,mid_energy_frac,high_energy_frac,propensity_hindi,overlap_weight
english,335,505d3052b731e49ad6c4f40931ba42bff7a9046b894c676803a4044fead6272d3340ac3ea1fdf441cfed2fc4b1c81b85bd1fab484d7d9d86357b0affbd0739ee,4.656,0.0942724619620384,0.759246826171875,0.75560849898095,0.23581683511351975,0.007903793298109661,0.14871917831710266,0.14871917831710266
english,336,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,4.068,0.04315766939482166,0.4207763671875,0.6763702415191972,0.29364512816970395,0.027338763812834135,0.03593243427987409,0.03593243427987409
english,337,b6191b8f233a0fe308d12932820b01858b03a045142a0fd819df2a761f0ccd7895fefbcee8a8bc14ea38ae43feb45cd02e9f79f8f000a2ff1e5841caaf504e8a,2.016,0.028310115821555366,0.229949951171875,0.7914341831969229,0.16516261066903806,0.03739196533695756,0.007275436429649284,0.007275436429649284
english,338,ccf426b54d5a1d7c96254d4bbeb6c0da8d2923224687fecbe8eb1fa8cb4485d5864e742547a56b69fbaea0378c5f14c2e676df005fca1e27d09cd8d99c796fdf,6.624,0.08621785224068523,0.77496337890625,0.7030976611595816,0.1810534361160846,0.11509301059745539,0.28785591996996307,0.28785591996996307
english,339,8635c63b90be096299283dc2537701c72f3cdfa4f53fd8f2296ebb0e7f98070588f4418850439af6b511605d86b516235585769481494c3c7381531f82896080,6.864,0.07921968630295838,0.990020751953125,0.5144775616250788,0.4206467844599272,0.0640755107954375,0.2168295833057148,0.2168295833057148
english,340,6f008f76e112454c7db1ca4ec51ac285889dba840e90390f0321f83b8fb346d01d70cb6f0c5a748d9ea112b13a502a496211b3796eee499640af71c6b06a2aa5,7.02,0.06537826639397717,0.710968017578125,0.6438932469786207,0.279814351269995,0.07505812472140411,0.12815948716340783,0.12815948716340783
english,341,b97b7d9482144aa5c53f3e753904dc0d24469409e24e81217d07817636a6c26a69fd2aec9b1b7f89a5eb1efe7089f843d0fee0b3c1ed16e021b928aad875b1b7,2.016,0.02510959272478535,0.161285400390625,0.849636946565694,0.10477968752993898,0.038750115764125785,0.004777802132061404,0.004777802132061404
english,342,9b9b207741cd4a9f3351cac570359ddea8577d766dbac5691b4d1211fb1b4d6f04b477abe87505e4b1b21382132e07e0805ee67a8d5a4f89de5a80bbdb0e2c13,5.808,0.06196920437260176,0.66351318359375,0.5749502237130495,0.3603690722625355,0.06327312493305334,0.1739756505620355,0.1739756505620355
english,343,0836f0e74bc679636d4af10bddb747580e93145ef1b540a10021633965e5ed659ace0a7aa85de967a03a3fb1e4ec8e43a3441c7504bf7589e6f106c8b2c0a091,3.996,0.0925363139501023,0.743499755859375,0.5919871355820681,0.3989898478642345,0.008369270820515274,0.4269552153986847,0.4269552153986847
english,344,af4bfcfaac2460d8d4996ff7dc391af46aa8e70d55a856ae4c0e7db109a696ad0d0c6497757c9cd16acafa82703888477d745800b9c20a714fb519bcba467f4d,4.128,0.0633810850748003,0.48553466796875,0.7762784006604373,0.12298775407288168,0.0993531080336483,0.08070085856832789,0.08070085856832789
english,345,1a922227ae3147d84b70c2103fbec940f0c5969b56362810eddbc71cf061fb81f206ff623ddbe02c48efec2d9f3e85ca91fce18d39abf3ff75a17f06d0012218,3.024,0.07456805458237976,0.634063720703125,0.7433555346812825,0.2156222209943238,0.03998621093689122,0.06371804071649166,0.06371804071649166
english,346,7d89e8d41e081ac5994f3e34f52d36bb75bd9f2d174776db4d3bd5d0f7285221f211e77c03fb1e1808dbeddb7437112390927b39ed2d8085321828d1ea891af2,5.76,0.06343813965277298,0.420379638671875,0.8100113126589022,0.1083120984071168,0.08032258409243143,0.10582781650506438,0.10582781650506438
english,347,30cf92caa81bb2bef0f868e2e97e200dc6f77a01d6f188c1977cdace5bba9eb317190fd2c260eba1c3cb9f6ab22c6733a8a228049e1ad115fbcc13f4d3f53943,6.048,0.1367036456078889,0.990020751953125,0.711674238011032,0.28366636787723815,0.004464865448022731,0.7722706555392861,0.7722706555392861
english,348,76e40e1063db4527e0f5910bc066593add88cac501f1eb456ca679417fd27dde6b343a29a230401dc5cf9530a1526eb46dfc299526dc2a417efc691807a16305,6.864,0.1109631603022604,0.85693359375,0.9275017766850654,0.04779547364623289,0.024174997332998934,0.11393527272139536,0.11393527272139536
english,349,92ba5865ef617d69148683e5a0fc4f2b54d15aa9a7f9ddfbd0af3c055aa9ab149e3797125f3872f83302fe05e75bdca0c0b83ff923af2c40562dc9e548039b86,6.504,0.10211775559942812,0.974334716796875,0.8617726775880747,0.10805396092902174,0.029597082346365804,0.04950053227853471,0.04950053227853471
english,350,1f150fa72ab4ef621c4294d6a1ac26a477f4a8b88090c9560a07086a823090bd820852a2c23c96076c62baf2e5479183f58d0257aefc2fc8ee49d0ee724b6d6c,7.536,0.05062375433358571,0.462890625,0.8754894422972385,0.08006305984490535,0.04233364184882893,0.016864136305123584,0.016864136305123584
english,351,e5c4f6ca3b3f072f7d83f84015ff8afab5fb91b7d7b1b724a5045642aa5f9aad4c9c92898891633961279f00304de7fba346d83a5aa040d12d91afbbeff396e7,2.736,0.18305859905573368,0.989990234375,0.945639365666416,0.05321037657975358,0.000996171542143656,0.9025153180208814,0.9025153180208814
english,352,9ae3ca203763423542a43412e1cfdc421fe577e11582b8117669cfb1e608916cf62c06618fc6b6ffa8f07567b708c1035f180162cf3872fe5b99040426f692cc,5.04,0.1063166684665171,0.895050048828125,0.9521857847290387,0.043147634408518175,0.004141452582153942,0.030386304135923473,0.030386304135923473
english,353,df101b67651db4712aa7067868555c5475332778d261bc28a29b998ef649ccff43b143100404923994ad065afd445430c2c8bae42d8272a3821a1fd6f7de0db6,2.4,0.06791953685211947,0.605010986328125,0.665042682489287,0.26981148620941886,0.06397315674537443,0.09317205376369403,0.09317205376369403
english,354,b1e9a471dec6f8c9b427331c8c814ad92b1ec3eec08f146ab503903370f7a7b7e4531bc90616c2ad6d014fa2fccbdd81130e9783db727a67638e065471ad8111,2.616,0.11303597421056462,0.989990234375,0.5919252559434975,0.39553764769627087,0.012171447090751812,0.4192626025178524,0.4192626025178524
english,355,55367d813b8219a384b69cee3a39f352378bbb19bdb6aaed922c60f00f560e2caeaf3edefa1c56daf5ed569153e69336652571239a56f8cec501487fc3c43e73,3.276,0.03182186592915766,0.283905029296875,0.8445168153479921,0.12525561755553427,0.025635803140686503,0.005034358733688535,0.005034358733688535
english,356,af12240a19a64ee65e1e26e430946b19146e3f0b1576dd24b0e242423648c09fa1dd893dbac201f21648bf1996592f8661689873dc9d81c9397f08516d49af1c,2.448,0.0821059229658838,0.542327880859375,0.6605994301099057,0.20574420160223103,0.13284278798675225,0.4694136973730968,0.4694136973730968
english,357,14b5240a09d7a3d584704423bdb1adbfd0edeae51f0b98ead195335245b5d40c2ebb6a197e46cd289aea0220833c74cdfe45c49ce10a9213d74b6c312e91c155,4.464,0.0945169943937251,0.780303955078125,0.9364467231226697,0.059029758747824304,0.0038394059542711315,0.02332703308524914,0.02332703308524914
english,358,fe7db1fb124cf95e02221eefd30713e3f00ead493520eb80e39c626debd051adf78843b780bf2446f298093cf1cfea7b096854dc4fc70a0beaa66a64e69838b4,2.376,0.07002824923692708,0.702850341796875,0.462572061887753,0.04498985603131541,0.4914024411651521,0.893590211959669,0.893590211959669
english,359,03ed98d44db4fb01939c421a0217d2b579c46740be8eb3c869b715b383b1194fbcec12edc6a838edbf536af068ea2d9b18f04e2aed881e478f8b7dbcb75d0fb5,6.624,0.02107118511070961,0.192047119140625,0.7446742924129919,0.18645736667868978,0.059469151072618257,0.022980941737833945,0.022980941737833945
english,360,8fd82c740e74e37fdbe2e6a61d13201a27ae051cefefe3b3ec2072ae32682b97c4e55cc69b4bfdac2cadeb1a6999c89e615369ff251d4bbb1de326e0cd8c7050,4.968,0.0567202666959831,0.44293212890625,0.8213017743250386,0.06286517892202659,0.11405539772938923,0.050883301860493106,0.050883301860493106
english,361,f4c52a7fa71f422af00b4870bad198752cd8a8b01f906ff580165a2cfa1983a539a838a60ff9e9781df46320441f07ec0a791fcb5356a89c101dc655cef68ea1,2.856,0.011313588571156595,0.06512451171875,0.5992649023527453,0.27546557625930684,0.10481383118354323,0.05193312095069961,0.05193312095069961
english,362,75de62a4fb3e5aa6080425b2862baa8638420f5ebfa0e38c40f55ab6b92b1f41f4a6bcf3b24b32660dd86c00efd74bf0015f8d8014d3bc7d5e247303e114de09,3.504,0.016556242992955876,0.201202392578125,0.5537183834129873,0.36419310630091734,0.06997763899049331,0.05239723054459777,0.05239723054459777
english,363,6c1310d38f93accb8c0cae3d4a6c4592373dbfc0e93238b6cd4e5b96a083619da155e4ab463184cfdfa439f0f51eab9309980f93a8d2bc9785822843cbfa4c38,5.112,0.027247352473646878,0.20068359375,0.8544981488812179,0.10077081881317246,0.03756974492688919,0.008078564353670702,0.008078564353670702
english,364,8635c63b90be096299283dc2537701c72f3cdfa4f53fd8f2296ebb0e7f98070588f4418850439af6b511605d86b516235585769481494c3c7381531f82896080,5.088,0.10457845792924654,0.910736083984375,0.7468320292577059,0.1404480114759569,0.11219689863201679,0.28153063312542714,0.28153063312542714
english,365,205277c641661bf063fb07ec2433c852ae8342449b97061c709047695d64a27987944d953a8c7738d5c74e0b0865ff2d85fdef34c2191c0e3e7f1151fbab252a,6.936,0.01513492539104397,0.11785888671875,0.6083244544858362,0.2878234265020672,0.09033403504471005,0.10059054576684472,0.10059054576684472
english,366,ce36fee6cbee98a2411ceb6595540808f38836d238bd6df6f3bdf9da1d53c8b967a78f091d0bf69cd356b5919f3ad634893fa53bf1471a8b661bd11f77809624,4.584,0.08014846781043641,0.494781494140625,0.9688508185419401,0.023743433986855356,0.00639095754749338,0.030351575015151233,0.030351575015151233
english,367,182db53aef62809033670bc6101639ca809c1479bf6fd1faab518d2d3c64173d4f9365d8439d4b95f2a192c84a622810d4b0e36672602d2532ba29009c64ffae,7.896,0.05158007803114403,0.495849609375,0.8480854890603043,0.12156719218255214,0.028168166436644573,0.01916973809060287,0.01916973809060287
english,368,77f590672cdcf8e7aafa1355c81c18bb4c0ae6ff0e5838800eb2354bccf123660f21686c06ee78c6a3a94a0d3cd9cc1a39a6e5d52aab44887c385635364fa935,4.608,0.05356970469230207,0.563873291015625,0.7999347399342561,0.07375597699546667,0.1243288138496842,0.022618460877636293,0.022618460877636293
english,369,36b83dc2895ee7ca3860332467eae1004c2b17adbd25614e15f889989fc897b8c9e5760d973eaad41a0e88bf8bf7846b75184b636cc58a1601a2fe7b3034b84c,5.256,0.02267578051314968,0.18682861328125,0.4885293879455569,0.32498347406810113,0.17893465554432222,0.37755035590955033,0.37755035590955033
english,370,2696eaab6e3c1b31730749713d924d5a9cd05143085702ced4db3cc4ecf36f08b9ba2282eda5fbb905279b631b10bd1f98a109e9af6c28598294fd8489ad5343,4.512,0.03412399766844684,0.38800048828125,0.7144324213612437,0.2117683493446648,0.06943674328621287,0.019952035505570138,0.019952035505570138
english,371,e6f8253f27cb5d9c674e8ff9487f61bdab538ec7e7de363ab6cedffd7cfe8b818d27c209d8e9507c072e3f9ebd95c4333aeca971e0d2bf126ad5d3048238972b,6.588,0.06754561687284966,0.729461669921875,0.9471706736569775,0.03908628096206646,0.01238886106207817,0.00456216523852762,0.00456216523852762
english,372,bda9735882bdfc8cf0e13de4675266e9206c1f8450689f29f5329c87446b07fdb83a5c57963d724d07a9a1cc25c800ceb01f9f9bbcc1da489b3ec1fda8c377bb,4.176,0.06871265532664303,0.65728759765625,0.8811075115314778,0.10508912382351705,0.012638301376706327,0.009316425556523619,0.009316425556523619
english,373,5768cbb92b87c5172453df7b0076a5c0c6a6c7aa3551e6a9f1fd721a6c582b6560cd57b1cafc691b08180ee69afbf539710f1a52b30bafe0c98f4d74fc37146b,6.48,0.05604948921336917,0.38006591796875,0.8983678423375789,0.07236032392720194,0.027443473139222768,0.026324883237621048,0.026324883237621048
english,374,ea6a449819fa2e7459b5fd527779dec9db3fbaae6a68ca2dc10ee9a71b56928897b9db47c031f3f295bd2d5f74dda5ddddf028ee139c5a148560740ada77ea9b,2.952,0.01953670233894949,0.13751220703125,0.7958426248501419,0.134845151553147,0.058719204904169674,0.007896785674066606,0.007896785674066606
english,375,f86623298d3dbab0187cbb055721fd4596c8665c4e19fd49626680bad857630e33db565c426d2d648df7136e1e3374004d18f072ce5da469596f6a1ebe8f5e62,2.136,0.08488064780244452,0.802581787109375,0.9352081328945359,0.05643182078603666,0.007528063474751938,0.005630061326608366,0.005630061326608366
english,376,913b8ec259a0d867cd3909af081be5eb03bbce6875fd5aa81e2befe31ed96e3a021e6faade2b9dc418ffa94dff8f0e7821737591d00daaae28b84aa4e2cdc12c,5.436,0.05567148768251673,0.3865966796875,0.9077235050479024,0.05110820453131264,0.03925354434207694,0.01944088036909338,0.01944088036909338
english,377,5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade,4.248,0.10043881796947016,0.990020751953125,0.6911520563838097,0.07331124844876094,0.2351184843047858,0.3516685103164794,0.3516685103164794
english,378,57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44,6.888,0.12652465996486117,0.989990234375,0.7513441667434191,0.13905216633812012,0.10940353180726811,0.6899577373789304,0.6899577373789304
english,379,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,4.824,0.08105625437414525,0.787841796875,0.541032890448734,0.4257259964903485,0.03249622712459263,0.32295464275647723,0.32295464275647723
english,380,e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e,3.12,0.13481133587826932,0.81195068359375,0.9462759093170121,0.01701983450728029,0.03634408924463243,0.3619066956999741,0.3619066956999741
english,381,e726ac877990affb79e86af1955ecad6400eabd3f0a3e579229c938326df0b41f685c341e96db6f2ff18572e9fc78ec915d4caec51ea6d08b5ab16e23f23d91d,5.868,0.12657535225348165,0.989990234375,0.8201863182323845,0.03268481765019915,0.14676952706921834,0.5365348303809304,0.5365348303809304
english,382,27abab9fac87a4bc30b0269ee6db9ff979562e0730deca2d89b1be43335b800addaf7105b8c458edee2300b01cf4724144580354f86c77aa9c033d9b4bc4dc91,4.824,0.0978997007370614,0.79364013671875,0.9439122428299838,0.015815320577696863,0.03954998932130356,0.036030617554321596,0.036030617554321596
english,383,46d77d3fbfea436f143ae65cba26452c7be0a4a0314b5e49c8d9b0c55be530bd286c422e6226a8c0b2b5a17c2e0c8690c6c46b4c9218301f74ae548ddc42843e,2.856,0.03974841398366953,0.724151611328125,0.5996683497771186,0.26211349956070606,0.13518379898373506,0.013457315454941476,0.013457315454941476
english,384,21ab407edda9b81be53c2e0f4341a8c9ca4ea31289425434f2d3a109591e825400bad8078a1f82eb083458dda4e2a2aa5c215eaa8b076a6206dd05574f8cd3ce,2.82125,0.03928291310392559,0.37762451171875,0.8460737611880046,0.10906770885162845,0.04140336421533811,0.005336083669690828,0.005336083669690828
english,385,c499e99d3ed16615d50b0b558787cac861b76f6c402b0adcc7e4450abb4204f7b791e3846469c794392075f96897b128371585758173bcdcac3dbd961c0d70b8,4.2,0.03147035932655948,0.321319580078125,0.6554483820007833,0.26648570478742395,0.07300553038771548,0.04073716138870043,0.04073716138870043
english,386,cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e,3.456,0.09528264175380351,0.696380615234375,0.9374728399816534,0.0404653859965857,0.021438038282321194,0.03770451620071684,0.03770451620071684
english,387,7137cde1c7f8dbc3f2daa4dad3fc07ca76802d9dbb1bc15f7bc02c1570b174d2a36a237336703fbf7268bfded66536669e5e010573763f821b30409b0e65eb6e,3.864,0.017443120807722153,0.14007568359375,0.6348609695749089,0.22129855194227865,0.13190471590250516,0.059738515930361946,0.059738515930361946
english,388,3a11fb1d82c83a37961539606abb1110232049bcae24d40864acafa4c5dcce0ee790c7d22c3b8bf4013cdc4a8bae17ebdf6cc6ffa8cadd62ac8892ed1e50f7c3,5.364,0.04505943286037005,0.24676513671875,0.8820785901008369,0.09479137118541593,0.020279487251082227,0.02079975028463938,0.02079975028463938
english,389,7c2d8e10fd5cf466ada07983e097be56392818f195c3bb2307f520d5f48914404f0f90e2896c39af385369838f5e7d88dbd408dfd39300e50e15107441d85405,4.824,0.05060377570350154,0.328216552734375,0.8840712053781326,0.05492537522423017,0.05874893794161974,0.022768402733287778,0.022768402733287778
english,390,13d883887135cd255da515e128469ec568e336891f1b48f7839d29debaa059d46cafa767addc9c22ba21d3333f04a067b4e78b5f3bb98178e6908717150281b3,6.156,0.09953471587600479,0.91119384765625,0.9703474228030954,0.024288481794383206,0.004807316316665128,0.01624762744855246,0.01624762744855246
english,391,112b927e2e34ca1be94bdce5f2f97f810e4c5a9e353d09658b25ab16e1fd0adfdb618040e47ec8df7e06772d520efd08661b3346afb0a00bbac4595b82df4663,4.5,0.038724626532932446,0.3671875,0.8043297703222969,0.14629912141006707,0.045967901974747996,0.01201191835128301,0.01201191835128301
english,392,88a9cc3068c24e14919063cf476a0d05c109c2472256f26809e51aed403ecbcea9519645b50c9ddbaaac05e8848ea71f888d32cbe61eec6448eccc6cc15295fe,3.096,0.046074262294334305,0.3865966796875,0.8455953192444602,0.12037895779875124,0.03140727359498533,0.00912397984347982,0.00912397984347982
english,393,aae32c1b58fd466a64375b1bc8f2edbc8114c7d9d304a6c136d3551bb217f2478bb4b205f6ecc623f449f40002ed75364f231746243491a0581dcaf6a641ccff,3.168,0.08717783119085414,0.789154052734375,0.8327433426269573,0.1552086162530463,0.011300060787321185,0.026097995779275338,0.026097995779275338
english,394,a468458059ab4f4db90e6a029dc17dd39d18c78c4615f90b912bdc166c818043864b79fac2c6a159e9f8a74d6ab81a4afef4b078fdb3719a58345a8f98caddaf,6.552,0.10319475898921832,0.777069091796875,0.8512365712054001,0.13403278615063566,0.014181236936890494,0.16899772245017264,0.16899772245017264
english,395,9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef,2.952,0.02385593167253207,0.267974853515625,0.7894298522367761,0.1493706269082355,0.05304966367909393,0.00526324595086449,0.00526324595086449
english,396,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,6.84,0.07112688296042773,0.624908447265625,0.7702497642063062,0.18743631413758238,0.041178633980463675,0.08380290942414853,0.08380290942414853
english,397,c859f1dc492a8e9413a34749630904890b746977e7d4fb95c880d9b7922a64768898b9fe3b4ce2545594cf348f57b2f1fecd1bcd1ca3764c112898bdcc83a4d0,2.904,0.03915802079541115,0.413421630859375,0.6859610664471454,0.28432731609115663,0.026275588113972695,0.018968911493604693,0.018968911493604693
english,398,c6eceecdc22e807e0d317db6e61e72cd0a46a5de7754f298924605aca1a6811918cb0ed07e81be2f8bfd0e04546f7027ca3ad2fcb9a0bd5fbfc221c3914a7964,3.216,0.06871291130135988,0.6767578125,0.9113651389607832,0.07858638822038384,0.008835408652319977,0.004868158575835666,0.004868158575835666
english,399,a8442571919d50789e5535ed9c5c0ef347a00ff065be1771dfbd75cf9a086e20990a40825c191717d3733ee3d1e1964c1ea296b6700e37b14d5a286b0f15006e,4.632,0.04130238660401319,0.6632080078125,0.5805013826226167,0.3953643151457417,0.021147836690257653,0.018746648989306957,0.018746648989306957
english,400,797876ebbfdd4a859548c9040a845cbbd07c5fa56dcb0d6642fe2a04d235741a6e7cb6483bd97a6d725c0da298a60c37bf2e8adadd74b8db114871d39bd93024,6.216,0.03153808070210616,0.45208740234375,0.857078068825311,0.10527862245680135,0.03272141979048546,0.0028887703965317073,0.0028887703965317073
english,401,2171e7f5b831cf25bd8dd5db58678b16340b3d7821f3fa45e0710841830a13f56b0a92796790e5e3cc18b20c522b24336afeaba54685d3535a4ce69013ae1291,5.544,0.021230156557110007,0.2222900390625,0.7007973555984864,0.23666126146827926,0.05361479058113581,0.022948829378147673,0.022948829378147673
english,402,8b907ead56d6387db8bbde04d050eb2ab502d41f74faa90585023c3f348d4f30254eaf3f992cf2f063e2d0f4945cf5336af1ba1759f5a429f25e0e111ae81b10,3.816,0.05269397972090131,0.371917724609375,0.673756440598552,0.313199945168067,0.011266982590112199,0.09362603262199083,0.09362603262199083
english,403,0e6ec9bfb7f8c22563f28d52608c891dfd8db2d34b6a44c389bf97bd50185f89edb76c21cd9bb15ff64735f1b5afe34c94a1a693aa188fb04632e0d9500e82c3,7.536,0.085508082087791,0.990020751953125,0.7542942221787547,0.2369174483115594,0.00811880345215858,0.03355121401837036,0.03355121401837036
english,404,d4036a6b127783052a9f6af22d352ad7003f705615a14bc0cab80eceaef6f9dc5aee06b9947284f9fac6d26ec7c282824427947e62fd02e3fd672f3366c43e55,2.424,0.1029033914098142,0.650360107421875,0.9829613928916765,0.012781648159405523,0.003613151033767446,0.0444225593898507,0.0444225593898507
english,405,34896b6aef1b0a4c28b4c0c8fac8940730c5449b3ba2df4c991746f4d1d414aa46c1e3af7b7e640aea4f579edea4fb121642fede67c1f18d2a69060362a1df34,7.224,0.03891116393097019,0.452056884765625,0.8543395710172685,0.12310377043495198,0.01923191430576704,0.006449545538184116,0.006449545538184116
english,406,81f6c6f90817a8f196da1843163f8aeebc92a3ab259c95b0fa8803dcab26b190ccc5ff9531baae3a70e4523c599892277801a3de49d96e30c62c48d1d71287fd,3.384,0.07910486964636299,0.90972900390625,0.4717221822110191,0.45692946525027006,0.07050206870423718,0.26026905013517965,0.26026905013517965
english,407,17d3246fffd1ce5778735a5e5ed617ecd2ccd5c70d3bf40f374bd3056363e74f89a4d1de6d2ccc560fd8b022c51be051978533e8e445b2b1b08241d199dc7fe2,7.632,0.05012186105145124,0.448699951171875,0.9195144602500837,0.040843062819590534,0.03733439258510659,0.011271966001685481,0.011271966001685481
english,408,b87dd0680063cbd3dc57f5b9b20c14f020f511c3f18467d52e816db909dbe2be05b8ea36a4bca91179503817a1b093a9e6036abb514c6ad1aaf1ffa71b3d32ce,4.968,0.0764324797019133,0.740692138671875,0.5754053158965067,0.4047370927613266,0.018966281609494276,0.22271442572251132,0.22271442572251132
english,409,329e341f220a279afcb76b1610eef8346b95f46e5d0321f3e1e96bf20aec793ecb0de75a2602ec372ad10b30a8025cd2103e7ebedc3c7c7c27bd046b2afeb84b,4.584,0.03589308671728905,0.236541748046875,0.8913530698646976,0.0798244052830172,0.024160210824041215,0.007900840338402468,0.007900840338402468
english,410,1388cb1f3417dd1f60b17bda236dcc9ed5cfc93aa45619439319465dae04b2fe36c5f56a15a93d13bda5bff6903a4cf8b262a2748e39a2c4e3c3c552eaa167c3,3.624,0.068958855339256,0.747955322265625,0.5011913280274256,0.3843164196352674,0.11347299274148058,0.2955913685939244,0.2955913685939244
english,411,7f692d68de3264ccd32c3cb66ee688bdbd616196a1bc4cde7f8851ec28a5310fc9251829b7cffe7c3c24f385696bb5696cb321ccee36f4b25abbc1af9fb42db4,4.284,0.04101288742013345,0.38348388671875,0.7953177559345201,0.15851107500119685,0.04310254934405112,0.013591184405583755,0.013591184405583755
english,412,59a91e5a9add4b651a12a8922a9aa25f7f78a0654e1dcfb6112d9163608f0535175b1c5ce3bddebdef29392dd94750c1e6b600ec2976aef79f4a755f1f82beb0,6.912,0.07173196856304163,0.58221435546875,0.9187762699501596,0.07202036210247473,0.00806310208573626,0.02281158449639582,0.02281158449639582
english,413,6f539d306a5507913a18d0829b4764a73a677fd4cfdb6f41017e52e026b7e1984e3466f23e52fc9fc4f521510255429815c0090953855c329512e1417ec80801,2.232,0.01988484052973706,0.141815185546875,0.7658563952151421,0.16649770011247222,0.057480844709554044,0.009133130131612386,0.009133130131612386
english,414,820ec36419594a6c63791c5e5067df07b7962e7082a7b3e5b7039d847a74ea98b5ea1b50a33ebdda55d994fb764885ef4cce4af154dc886cc0d8465529b345dd,3.528,0.025206505658087002,0.216217041015625,0.6825739915932278,0.22732428099511895,0.08337362975263196,0.03245376381192278,0.03245376381192278
english,415,fab4fe7d76806a557d22302117fc50c25fa30abe22679a5aa6b6940f30b12fd47c2c5b4e21f7cc3699132b8dee7c39ec0f9272530ca6e2d311e96bc7e88d40e8,4.584,0.099525236067621,0.989990234375,0.9166524288820911,0.0565040736155731,0.026239764712039232,0.01397244251287895,0.01397244251287895
english,416,9a53ba0f860d523e57d36cc7d2297416e0168dffaf95ed4099fb0eead4446761807ebfff8bfd830b1ab946bfd826885f018ecf7a7af0d44ef9c6af10fe7d1f5a,3.024,0.07549544538366212,0.769744873046875,0.9556728633934796,0.03126720148828488,0.011883209853658446,0.003079156169451262,0.003079156169451262
english,417,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,2.64,0.010271500072626614,0.049957275390625,0.6084516837955335,0.25683089739959214,0.11229441156128767,0.04743696306451274,0.04743696306451274
english,418,490c9409b48b9f604648738115d0e1d9edd485a4d3c5e6c195a479e8800af2f5191f25dbe45a0bd161dded421bdc08b651c1993c861da76328a5c31990f4233f,6.504,0.056319056417250664,0.643768310546875,0.7657100173491368,0.2178134001384361,0.014780617681361881,0.01776584030325653,0.01776584030325653
english,419,b6245332d4bf33d8f3e5954b0839a1e36dce401840294260f16179ee3e9441deeb35f84aa146309bd113a647baf7ef33a72d9616b56669187c6ee4de014651da,5.064,0.06996462828087564,0.689483642578125,0.4784772339077286,0.2422036811347243,0.27831315482918534,0.7699272472981199,0.7699272472981199
english,420,03de560328d44ed017ad5df9acda93dff48ac6a415326694f235220dd5248dd2e49e0723a282b65a750ae5adfd04727091ce4250e16c8a71f87928c1bb248b62,4.848,0.028249618281611835,0.2176513671875,0.7060749168900432,0.2518423128823424,0.035433449721862666,0.03195613132139924,0.03195613132139924
english,421,5685d74be959538c6a45fc99b25417102c81b16f0d340d47251f5f847f17dfce5874a77317b3e53003011401d8ad939fec77af3d0b93838dec791f86bd6c2593,7.38,0.08759915815053067,0.989990234375,0.8126492373823198,0.18165118635338762,0.005176296519482137,0.021616988378818546,0.021616988378818546
english,422,9b90df6c08143f35da9d96f2be91c232e3b620f28c0a40556b25458a2c3b25932fe3b9de3872f807ec1bc35ce26a29d773875f92e04f96bf1de34ccfa63d9553,4.68,0.07190257927359671,0.652496337890625,0.81079236366851,0.039467482245809524,0.14862850933579452,0.06599183077590265,0.06599183077590265
english,423,16407ab9e237bd10bf45338224524ebc08d8748b00256d2b2f58b738cf237296062fc8554a0a63e83d9f34c3ef22004134cffa980958f4fb1f375a565ab77796,2.808,0.024827507569753614,0.157684326171875,0.811924169799128,0.13545287887522428,0.0451179398446235,0.008499184190475371,0.008499184190475371
english,424,a26ec48a5f949e4ab6bac3205e8cf1592492142d728cab3adacee963c79d847085c220bb58a8e349c50950866e3bb106368c5768aa3f3b865f1225466cc15efe,3.24,0.08981939457585338,0.990020751953125,0.8233767279117559,0.13867864089291707,0.03739717961077959,0.012342358933461901,0.012342358933461901
