pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,weight,language
187,a8c86cfeec74eedd254c694701c43c8abb0bbbc5cfc8239b7fbe8146afbf813876efb8a5de6722a153b85514d3fecf60b8cbd7715345a732e3667d553c112e45,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0187.wav,0,7.272,-4.056680679321289,4.888105392456055,0.013558342176886324,english
188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,english_griffinlim_eval_final/real_english/english_real_0188.wav,1,4.968,-5.390268325805664,6.140758514404297,0.058751502683437866,english
188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0188.wav,0,4.968,-6.039366722106934,7.018312931060791,0.058751502683437866,english
189,f0dce948ac0bb8d22cb47a79c63cd7b032750bfecf5e4330c9e7fa1cc5da983143cbc1835e70a09602999e37ea7ce4099b500abf78267936a49851116aa1dce7,english_griffinlim_eval_final/real_english/english_real_0189.wav,1,5.016,1.3125693798065186,-2.253113269805908,0.16275477085314077,english
189,f0dce948ac0bb8d22cb47a79c63cd7b032750bfecf5e4330c9e7fa1cc5da983143cbc1835e70a09602999e37ea7ce4099b500abf78267936a49851116aa1dce7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0189.wav,0,5.016,-0.7820293307304382,1.2089802026748655,0.16275477085314077,english
190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,english_griffinlim_eval_final/real_english/english_real_0190.wav,1,5.736,5.600486755371094,-7.193391799926758,0.11570882364219855,english
190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0190.wav,0,5.736,5.236016273498535,-6.742127895355225,0.11570882364219855,english
191,bb1e5d029d2b0659f0f23e3793bc423c57fc559941423ad259933a213e0f089c93da9f588d0369985d859e480cd9d0abf0dd3c2177e1d8bc9ba7a3da4c2643de,english_griffinlim_eval_final/real_english/english_real_0191.wav,1,5.064,2.27158784866333,-2.745394468307495,0.09103231259842753,english
191,bb1e5d029d2b0659f0f23e3793bc423c57fc559941423ad259933a213e0f089c93da9f588d0369985d859e480cd9d0abf0dd3c2177e1d8bc9ba7a3da4c2643de,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0191.wav,0,5.064,-1.9634538888931277,2.568377017974853,0.09103231259842753,english
192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/real_english/english_real_0192.wav,1,2.784,3.9355556964874263,-5.076831817626953,0.1450859849514671,english
192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0192.wav,0,2.784,6.131879806518555,-7.985933303833008,0.1450859849514671,english
193,34d57429883aac7d0241cbc867c0be9e2f4a5a63f68384e353b4e2a9845eb2ed6a3b66980b7d43d47aab4cb9dd1ac40bf93fc75b4311b87516b98410516807f7,english_griffinlim_eval_final/real_english/english_real_0193.wav,1,4.056,2.347766876220703,-3.1253857612609863,0.11769932928125718,english
193,34d57429883aac7d0241cbc867c0be9e2f4a5a63f68384e353b4e2a9845eb2ed6a3b66980b7d43d47aab4cb9dd1ac40bf93fc75b4311b87516b98410516807f7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0193.wav,0,4.056,-5.825714111328125,6.707333564758301,0.11769932928125718,english
194,dc0c3e2a248132ba9f119b49a12b3cc005b3fa00b06292f083d8dfa3ae96109b032e9799aa56e58277c6dd07f9c078a8ec5c230001cc5da8cd41c2cbe90dd802,english_griffinlim_eval_final/real_english/english_real_0194.wav,1,4.86,2.9716386795043945,-3.665049552917481,0.03648123913431311,english
194,dc0c3e2a248132ba9f119b49a12b3cc005b3fa00b06292f083d8dfa3ae96109b032e9799aa56e58277c6dd07f9c078a8ec5c230001cc5da8cd41c2cbe90dd802,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0194.wav,0,4.86,-1.9561463594436648,2.700063467025757,0.03648123913431311,english
195,a96281f5e2805ca59660e7caed1d355893e2cd686946a226be44cc38ca934495f4c6511a7a5a72846e09495d7792e66bacc43d933f92b05431f30c2647e8cffa,english_griffinlim_eval_final/real_english/english_real_0195.wav,1,2.664,1.696466326713562,-2.5272083282470703,0.15888719162814963,english
195,a96281f5e2805ca59660e7caed1d355893e2cd686946a226be44cc38ca934495f4c6511a7a5a72846e09495d7792e66bacc43d933f92b05431f30c2647e8cffa,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0195.wav,0,2.664,6.418758392333984,-8.289237022399902,0.15888719162814963,english
196,9fda0c374f039f5515c821e5936f994c091c1a9b315901abb63a14a50ee08772dff631a98a036a8cd9e93cdacfd37f9d96759fe958923f564a3f63ae53a9c316,english_griffinlim_eval_final/real_english/english_real_0196.wav,1,5.976,4.705445289611816,-5.757779121398926,0.017731426102224387,english
196,9fda0c374f039f5515c821e5936f994c091c1a9b315901abb63a14a50ee08772dff631a98a036a8cd9e93cdacfd37f9d96759fe958923f564a3f63ae53a9c316,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0196.wav,0,5.976,-4.625998020172119,5.519469738006592,0.017731426102224387,english
197,8255fad3520e654ede731f40f3501ec48a9add93775d5081d146065a11a94be19a3c6ee5cac546061e9cde328e9c4982ba6000716371458c40c1ab365b93207c,english_griffinlim_eval_final/real_english/english_real_0197.wav,1,3.864,4.177413463592529,-5.19938850402832,0.13246850589884135,english
197,8255fad3520e654ede731f40f3501ec48a9add93775d5081d146065a11a94be19a3c6ee5cac546061e9cde328e9c4982ba6000716371458c40c1ab365b93207c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0197.wav,0,3.864,-6.105224132537842,7.047317028045654,0.13246850589884135,english
198,eacb76b080eb0ee90c6ca5f40c90311d5bfabaec772a520c67975bece182e7226298550c79258cafbb3fe81e29af5c3c5c796d4cdca81bfaf67fbbc6f40227ed,english_griffinlim_eval_final/real_english/english_real_0198.wav,1,5.664,5.872158050537109,-7.650238037109375,0.07962791718725823,english
198,eacb76b080eb0ee90c6ca5f40c90311d5bfabaec772a520c67975bece182e7226298550c79258cafbb3fe81e29af5c3c5c796d4cdca81bfaf67fbbc6f40227ed,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0198.wav,0,5.664,-0.5272582769393921,0.7740797400474548,0.07962791718725823,english
199,2817b9dbf3bd7f97c813c8282f35c8fa3c1ffd8bc501bdc997956a3f64c90f3f0ac2e39c067de95bda48043c4c4aaa39dbc48424f906fa434c5646069b7960e7,english_griffinlim_eval_final/real_english/english_real_0199.wav,1,2.664,1.308098316192627,-1.907397985458374,0.11246715757003325,english
199,2817b9dbf3bd7f97c813c8282f35c8fa3c1ffd8bc501bdc997956a3f64c90f3f0ac2e39c067de95bda48043c4c4aaa39dbc48424f906fa434c5646069b7960e7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0199.wav,0,2.664,-1.2927736043930054,1.9994091987609863,0.11246715757003325,english
200,4eba41fec2812653b53fdcb9fd8d8d86b3a474576984a8d08189dccb9fc404a2e11f345a2f2f44c3cc1ad79eae446e973b7fbbf6da3becf13585b3e471ba48ec,english_griffinlim_eval_final/real_english/english_real_0200.wav,1,5.04,4.916187286376953,-6.215953350067139,0.012481411917476476,english
200,4eba41fec2812653b53fdcb9fd8d8d86b3a474576984a8d08189dccb9fc404a2e11f345a2f2f44c3cc1ad79eae446e973b7fbbf6da3becf13585b3e471ba48ec,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0200.wav,0,5.04,-6.098029136657715,7.068890571594238,0.012481411917476476,english
201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,english_griffinlim_eval_final/real_english/english_real_0201.wav,1,2.856,1.920271158218384,-2.615349292755127,0.004307521029581212,english
201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0201.wav,0,2.856,-5.566695213317871,6.368054389953613,0.004307521029581212,english
202,3782f6a35d599db62a9bd73a45d7480cb56b29d130984d030b5a17137dbe2ec49909f6944f79eef6af518d416bd040632029ee855f5b648ea34db6d86cc3749e,english_griffinlim_eval_final/real_english/english_real_0202.wav,1,4.944,1.425568699836731,-1.913542628288269,0.03756870846375574,english
202,3782f6a35d599db62a9bd73a45d7480cb56b29d130984d030b5a17137dbe2ec49909f6944f79eef6af518d416bd040632029ee855f5b648ea34db6d86cc3749e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0202.wav,0,4.944,-5.893795967102051,6.809322357177734,0.03756870846375574,english
203,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,english_griffinlim_eval_final/real_english/english_real_0203.wav,1,5.592,5.103904724121094,-6.433686256408691,0.3038139656464943,english
203,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0203.wav,0,5.592,-3.906303644180298,4.751116752624512,0.3038139656464943,english
204,bd3a04f4d1f1e2e4da8e2f340ea71e5bf5de2b72ea9f7e87c230debeea9d1978c1f9841c07eb82f1712684df7dae6e817bbf9b95063b70e2730b2bb1caed7f25,english_griffinlim_eval_final/real_english/english_real_0204.wav,1,2.232,5.709978103637695,-7.5581440925598145,0.20026757880899204,english
204,bd3a04f4d1f1e2e4da8e2f340ea71e5bf5de2b72ea9f7e87c230debeea9d1978c1f9841c07eb82f1712684df7dae6e817bbf9b95063b70e2730b2bb1caed7f25,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0204.wav,0,2.232,6.549887657165527,-8.479058265686035,0.20026757880899204,english
205,cae301b389d76bf2203ffb243ae9d80423981d24eee4d167217fad0ac377704a410570107ba23a6aaf26d11345cad96829e2e44d250c537501597638c03d6864,english_griffinlim_eval_final/real_english/english_real_0205.wav,1,6.804,-5.688997268676758,6.564361572265625,0.216031399415906,english
205,cae301b389d76bf2203ffb243ae9d80423981d24eee4d167217fad0ac377704a410570107ba23a6aaf26d11345cad96829e2e44d250c537501597638c03d6864,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0205.wav,0,6.804,-5.647915840148926,6.563471794128418,0.216031399415906,english
206,64dbbd082a3643fc62dce8b4a89bd5d3f756dff5cc12527125517e50089e1080bee30c7c21a18dc0bb4f2f83b9f3ec5f32445839c849ccb75ea9c22cbff39b3f,english_griffinlim_eval_final/real_english/english_real_0206.wav,1,4.3625,4.759424209594727,-5.966256141662598,0.00719740059008962,english
206,64dbbd082a3643fc62dce8b4a89bd5d3f756dff5cc12527125517e50089e1080bee30c7c21a18dc0bb4f2f83b9f3ec5f32445839c849ccb75ea9c22cbff39b3f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0206.wav,0,4.3625,-3.8981316089630127,4.71586275100708,0.00719740059008962,english
207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,english_griffinlim_eval_final/real_english/english_real_0207.wav,1,3.144,1.3291603326797483,-1.9062868356704712,0.4734400653078522,english
207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0207.wav,0,3.144,-5.679182052612305,6.473130226135254,0.4734400653078522,english
208,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/real_english/english_real_0208.wav,1,3.024,0.2718476355075836,-0.3943100571632385,0.0816063675800521,english
208,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0208.wav,0,3.024,-5.966775417327881,6.952210426330566,0.0816063675800521,english
209,366a753846275be279eda9ca2cbda6b54abfef3e22d2b66f252c39722de707e9859e6576abb45f36726cc8291e71aaf5dfa6cbc875f68141417a2666b2263778,english_griffinlim_eval_final/real_english/english_real_0209.wav,1,3.708,-1.1910431385040283,1.8562195301055908,0.01125614636559719,english
209,366a753846275be279eda9ca2cbda6b54abfef3e22d2b66f252c39722de707e9859e6576abb45f36726cc8291e71aaf5dfa6cbc875f68141417a2666b2263778,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0209.wav,0,3.708,-1.5454394817352295,2.257803201675415,0.01125614636559719,english
210,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/real_english/english_real_0210.wav,1,3.36,5.083651542663574,-6.735466957092285,0.1692993388100756,english
210,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0210.wav,0,3.36,6.552022933959961,-8.49752140045166,0.1692993388100756,english
211,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,english_griffinlim_eval_final/real_english/english_real_0211.wav,1,3.912,5.230093955993652,-6.793778419494629,0.020958904313296278,english
211,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0211.wav,0,3.912,2.33821702003479,-3.071225166320801,0.020958904313296278,english
212,2260012da3141f7794e6d0c1bb750d1b9cf0b861e1e69a858f8e7da7e617c49f8333d56ceba58fe645e0cfacfe5c296712c399faecd319d4bdedc7c1134f2014,english_griffinlim_eval_final/real_english/english_real_0212.wav,1,4.704,5.177117824554443,-6.576447486877441,0.08554757219742234,english
212,2260012da3141f7794e6d0c1bb750d1b9cf0b861e1e69a858f8e7da7e617c49f8333d56ceba58fe645e0cfacfe5c296712c399faecd319d4bdedc7c1134f2014,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0212.wav,0,4.704,-5.114827632904053,5.984718322753906,0.08554757219742234,english
213,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,english_griffinlim_eval_final/real_english/english_real_0213.wav,1,5.69475,5.353203296661377,-6.760891437530518,0.062360884540907775,english
213,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0213.wav,0,5.69475,-5.678739070892334,6.520459175109863,0.062360884540907775,english
214,c3a5863ff44c83223e0d3ce8f7e6345e851774df3bb4d2c14883c407fbea6f978130d4667c3080adbc80a42c09f73146807a9d49a6c41d538d1a75a432852193,english_griffinlim_eval_final/real_english/english_real_0214.wav,1,6.096,5.027885437011719,-6.4146647453308105,0.22141022630409257,english
214,c3a5863ff44c83223e0d3ce8f7e6345e851774df3bb4d2c14883c407fbea6f978130d4667c3080adbc80a42c09f73146807a9d49a6c41d538d1a75a432852193,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0214.wav,0,6.096,-5.911440849304199,6.801535129547119,0.22141022630409257,english
215,243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,english_griffinlim_eval_final/real_english/english_real_0215.wav,1,6.144,-0.9134179949760436,1.320807933807373,0.08524998916306248,english
215,243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0215.wav,0,6.144,4.147371292114258,-5.234819412231445,0.08524998916306248,english
216,b644ae3b2f82a9ef3f6143326617509097ed4337fc0123d4b854be26cbcfba78bcc9d370d1272c725e15370c6ab4220d608d578780b592047cae1edbaf1d7d0e,english_griffinlim_eval_final/real_english/english_real_0216.wav,1,5.76,-1.9182937145233157,2.4912893772125244,0.056555064493649734,english
216,b644ae3b2f82a9ef3f6143326617509097ed4337fc0123d4b854be26cbcfba78bcc9d370d1272c725e15370c6ab4220d608d578780b592047cae1edbaf1d7d0e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0216.wav,0,5.76,-5.975366592407227,6.937221527099609,0.056555064493649734,english
217,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,english_griffinlim_eval_final/real_english/english_real_0217.wav,1,5.4,5.881752014160156,-7.463803291320801,0.02404857074129268,english
217,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0217.wav,0,5.4,-0.7707242965698242,1.1265358924865725,0.02404857074129268,english
218,895f2d4bf294edfddf1ba3f469b1e1fc1409ab310775e52610a51ca47afb77e8fe546c5d17247fbca77c3636e593d5f84b132a924872c8e2966d48d3a2f8fd36,english_griffinlim_eval_final/real_english/english_real_0218.wav,1,7.968,4.513930320739746,-5.587757587432861,0.03952714613187287,english
218,895f2d4bf294edfddf1ba3f469b1e1fc1409ab310775e52610a51ca47afb77e8fe546c5d17247fbca77c3636e593d5f84b132a924872c8e2966d48d3a2f8fd36,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0218.wav,0,7.968,-5.334521293640137,6.162780284881592,0.03952714613187287,english
219,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,english_griffinlim_eval_final/real_english/english_real_0219.wav,1,7.152,1.4987119436264038,-2.0419836044311523,0.4344015846985138,english
219,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0219.wav,0,7.152,0.1300758272409439,-0.1126732677221298,0.4344015846985138,english
220,d375e73a2aab64bd8428fcccbe19a071f12ac301142386cfa496e1df68fe553bcc279625c5719f2137c219634ccc323582f7defb1e0ba52b4ab0f93f0d3461a3,english_griffinlim_eval_final/real_english/english_real_0220.wav,1,3.6,4.954346179962158,-6.267196178436279,0.004768712128619597,english
220,d375e73a2aab64bd8428fcccbe19a071f12ac301142386cfa496e1df68fe553bcc279625c5719f2137c219634ccc323582f7defb1e0ba52b4ab0f93f0d3461a3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0220.wav,0,3.6,-1.317276120185852,1.9876612424850464,0.004768712128619597,english
221,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,english_griffinlim_eval_final/real_english/english_real_0221.wav,1,2.736,0.0934900939464569,0.0195466428995132,0.031244253999482326,english
221,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0221.wav,0,2.736,-5.956998825073242,6.928476810455322,0.031244253999482326,english
222,4b2efc2350efb28f0f5209d0058bc1eb6ba348c089f6309c872fc16d6a8565f7298681076544b37b8e771b8ac329a2a83b35c4bb9ecc9eb4298a031bf0d6b1ad,english_griffinlim_eval_final/real_english/english_real_0222.wav,1,3.552,0.2909167408943176,-0.6147892475128174,0.01882630657154212,english
222,4b2efc2350efb28f0f5209d0058bc1eb6ba348c089f6309c872fc16d6a8565f7298681076544b37b8e771b8ac329a2a83b35c4bb9ecc9eb4298a031bf0d6b1ad,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0222.wav,0,3.552,-0.6162751913070679,1.1239752769470217,0.01882630657154212,english
223,94d10d73ea83a282d77602f47e961d1fa579d3057ee6825219be4b2750c3cbf233b4d2d06cdccc469cd1b465a93fa50a072459a3982b1e8abcba767bb1c27f56,english_griffinlim_eval_final/real_english/english_real_0223.wav,1,3.264,4.820921897888184,-6.173535346984863,0.010003074555702268,english
223,94d10d73ea83a282d77602f47e961d1fa579d3057ee6825219be4b2750c3cbf233b4d2d06cdccc469cd1b465a93fa50a072459a3982b1e8abcba767bb1c27f56,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0223.wav,0,3.264,-1.9247362613677976,2.863626480102539,0.010003074555702268,english
224,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/real_english/english_real_0224.wav,1,5.976,5.2547760009765625,-6.560163497924805,0.08639025913128569,english
224,b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0224.wav,0,5.976,-2.7417855262756348,3.348757266998291,0.08639025913128569,english
225,92fa0173d8a52067542a43504a23d6adbcf1f55271ca38e9eacfa6f751199a9bb7ed840cebadc1a745b2c605ec99dcfae954c709b8c345afbcb08ce46e100b4d,english_griffinlim_eval_final/real_english/english_real_0225.wav,1,5.904,5.193991184234619,-6.701992511749268,0.009040065595513054,english
225,92fa0173d8a52067542a43504a23d6adbcf1f55271ca38e9eacfa6f751199a9bb7ed840cebadc1a745b2c605ec99dcfae954c709b8c345afbcb08ce46e100b4d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0225.wav,0,5.904,-4.415653705596924,5.180576801300049,0.009040065595513054,english
226,b1269dc8d0e02db75f8a7cadb9b3acf905466aeebeca01ab84fccc333853bbaf8c55b3542b334080695865fa8e7e6b092b132667c110708bef83b1599f00c485,english_griffinlim_eval_final/real_english/english_real_0226.wav,1,6.024,4.50827169418335,-5.569305419921875,0.14990857435972452,english
226,b1269dc8d0e02db75f8a7cadb9b3acf905466aeebeca01ab84fccc333853bbaf8c55b3542b334080695865fa8e7e6b092b132667c110708bef83b1599f00c485,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0226.wav,0,6.024,3.035881996154785,-4.017851829528809,0.14990857435972452,english
227,4d3827fed2b3998358c998a1e59fbb8d12e51545551352c2bc8a6d06cde24cbee2deb03e33b5445e95afc60c64dd9b19d4bb1bfbf30acadceae8f4a424c486a3,english_griffinlim_eval_final/real_english/english_real_0227.wav,1,6.744,2.280882835388184,-3.0004656314849854,0.036567876777816956,english
227,4d3827fed2b3998358c998a1e59fbb8d12e51545551352c2bc8a6d06cde24cbee2deb03e33b5445e95afc60c64dd9b19d4bb1bfbf30acadceae8f4a424c486a3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0227.wav,0,6.744,-0.4803234934806824,0.7255682349205017,0.036567876777816956,english
228,39a4bd44251136f67624dad34f17e8919d41feec56e419cf920faf6d907f04da317538e6a0683bcfc24e2944deddfa817d39106c5849e20ef52a69430841e5b1,english_griffinlim_eval_final/real_english/english_real_0228.wav,1,3.696,5.253457546234131,-6.8970489501953125,0.009047302278592026,english
228,39a4bd44251136f67624dad34f17e8919d41feec56e419cf920faf6d907f04da317538e6a0683bcfc24e2944deddfa817d39106c5849e20ef52a69430841e5b1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0228.wav,0,3.696,-0.152340367436409,0.100241869688034,0.009047302278592026,english
229,1594de0d0be7eee9c53511df237e394a8b8e8beb1627ef9e083da81130835c671778ac6c7ea4524b3f86b978f906e79bd2e3038cf162f45e1cdcb5024d0c4835,english_griffinlim_eval_final/real_english/english_real_0229.wav,1,2.136,0.1310082674026489,-0.7197685837745667,0.01118501564983317,english
229,1594de0d0be7eee9c53511df237e394a8b8e8beb1627ef9e083da81130835c671778ac6c7ea4524b3f86b978f906e79bd2e3038cf162f45e1cdcb5024d0c4835,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0229.wav,0,2.136,-0.7958189845085144,1.2329318523406982,0.01118501564983317,english
230,94796df469d4a3dc6594d9d759a97275d001a4aabd862b04e5bb10bb6d1991c349084f6e5120e28213bab509cfc1a892321b96ac5d0a50d5496385a32abcd94d,english_griffinlim_eval_final/real_english/english_real_0230.wav,1,6.048,3.58353042602539,-4.430896759033203,0.2390122407860695,english
230,94796df469d4a3dc6594d9d759a97275d001a4aabd862b04e5bb10bb6d1991c349084f6e5120e28213bab509cfc1a892321b96ac5d0a50d5496385a32abcd94d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0230.wav,0,6.048,-5.6708173751831055,6.495044231414795,0.2390122407860695,english
231,7992ee59c8a9af9b74fd6f0cc12eaee3da35f588ff19c8859c39fb46d64da542518c2cbe3f8d7657ed6838f721781f9bbb0c82bc15bf31fb662c88b124ba6494,english_griffinlim_eval_final/real_english/english_real_0231.wav,1,5.304,4.774231910705566,-6.011326789855957,0.02289946221129335,english
231,7992ee59c8a9af9b74fd6f0cc12eaee3da35f588ff19c8859c39fb46d64da542518c2cbe3f8d7657ed6838f721781f9bbb0c82bc15bf31fb662c88b124ba6494,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0231.wav,0,5.304,-1.6512693166732788,2.379195213317871,0.02289946221129335,english
232,d1c6d302d4af7caaf9aa737b16c7e04e749f63ed80ec202cfa4de06a1a42b990f3df3e362ac0fec76312eae93f0b526e60d127d6d6081f422ffe9468638036fc,english_griffinlim_eval_final/real_english/english_real_0232.wav,1,5.856,-2.595978260040283,3.292060852050781,0.42284130334280606,english
232,d1c6d302d4af7caaf9aa737b16c7e04e749f63ed80ec202cfa4de06a1a42b990f3df3e362ac0fec76312eae93f0b526e60d127d6d6081f422ffe9468638036fc,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0232.wav,0,5.856,-2.142950773239136,2.6757049560546875,0.42284130334280606,english
