pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,weight,language,difficulty,client_id,overlap_weight,low_energy_frac,mid_energy_frac,high_energy_frac,rms,peak,duration_s_cov,analysis_cluster_cov,low_frac,mid_frac,high_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
104,fb37ef6ffecba809f5afb50ec87ff2c80f691a62c70d37d39328851602003653fcbd62f1003f46879d8edbfa3f56655d72f3731bef5516e5008def568ee9d622,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0104.wav,0,7.824,-5.572924137115479,6.404212951660156,0.566452985468137,english,-5.067943453788758,fb37ef6ffecba809f5afb50ec87ff2c80f691a62c70d37d39328851602003653fcbd62f1003f46879d8edbfa3f56655d72f3731bef5516e5008def568ee9d622,0.566452985468137,0.6243495538894716,0.3559857460186111,0.0191189446188062,0.1016850529302241,0.868072509765625,7.824,fb37ef6ffecba809f5afb50ec87ff2c80f691a62c70d37d39328851602003653fcbd62f1003f46879d8edbfa3f56655d72f3731bef5516e5008def568ee9d622,,,,,,,,
105,a85aa03c89c431793d59f0b85b64ae4ecf2ac5499d39fe90eef2c838577f8df4b9fdd8b8273467e369fee60d78660990ed7af0f2425ea962fe611aad0b372c38,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0105.wav,0,5.352,-4.865756034851074,5.6992950439453125,0.0541181036125394,english,-4.360775351524353,a85aa03c89c431793d59f0b85b64ae4ecf2ac5499d39fe90eef2c838577f8df4b9fdd8b8273467e369fee60d78660990ed7af0f2425ea962fe611aad0b372c38,0.0541181036125394,0.9148887364860068,0.0772703916287571,0.0074585700932478,0.1148015811078882,0.990020751953125,5.352,a85aa03c89c431793d59f0b85b64ae4ecf2ac5499d39fe90eef2c838577f8df4b9fdd8b8273467e369fee60d78660990ed7af0f2425ea962fe611aad0b372c38,,,,,,,,
106,a0e4de2befbd0c0dbcdde0f144f12d496826dee428264a75f6cfa65d4a626ade7eadd36fbf79cf2bb31d1da3f2587a208343b6d3c4cdfbab578fd36dedc4e15b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0106.wav,0,6.816,-0.8552494049072266,1.392753005027771,0.0819271258525465,english,-0.35026872158050537,a0e4de2befbd0c0dbcdde0f144f12d496826dee428264a75f6cfa65d4a626ade7eadd36fbf79cf2bb31d1da3f2587a208343b6d3c4cdfbab578fd36dedc4e15b,0.0819271258525465,0.6400838291904459,0.2126389990576794,0.1335931451263592,0.0152966322566447,0.146331787109375,6.816,a0e4de2befbd0c0dbcdde0f144f12d496826dee428264a75f6cfa65d4a626ade7eadd36fbf79cf2bb31d1da3f2587a208343b6d3c4cdfbab578fd36dedc4e15b,,,,,,,,
107,307a4fa8099bca1b0a92cb228b899bf047b86dee93b8e32053a0e7cd61b150d58259e8abaac45bf6fc2e7f7ebbd6262aa2d6a483f42b3fd7271d2a054082da7d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0107.wav,0,5.472,-5.440927505493164,6.189840316772461,0.0516827475385072,english,-4.935946822166443,307a4fa8099bca1b0a92cb228b899bf047b86dee93b8e32053a0e7cd61b150d58259e8abaac45bf6fc2e7f7ebbd6262aa2d6a483f42b3fd7271d2a054082da7d,0.0516827475385072,0.7714934701887896,0.140092202066181,0.0859576225289716,0.0478058932069529,0.382659912109375,5.472,307a4fa8099bca1b0a92cb228b899bf047b86dee93b8e32053a0e7cd61b150d58259e8abaac45bf6fc2e7f7ebbd6262aa2d6a483f42b3fd7271d2a054082da7d,,,,,,,,
108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,0,5.424,-4.101478576660156,4.885188102722168,0.3912904700074844,english,-3.596497893333435,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,0.3912904700074844,0.7197731035891085,0.1653804714074182,0.1142753589977562,0.0967886018818938,0.781219482421875,5.424,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,0.7694743463914496,0.1508953546280025,0.0796302989805476,0.6825175195272204,14.674928121293554,0.1293893048359649,0.3557312242657199,0.5161238726284317
109,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0109.wav,0,3.864,-6.029829978942871,6.977516174316406,0.0466109058712064,english,-5.52484929561615,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,0.0466109058712064,0.8041945623077583,0.1866216956311177,0.0082964715973666,0.0780850049806285,0.633819580078125,3.864,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,,,,,,,,
110,97ab2f73736127ef8f803797c2b2cb0e405f35b8aeaaea742112a6233d2b64dfa7d0453127d079cdf41b48cd7282bc4e7934b40b9d0600f07d8fbd14f14c7c34,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0110.wav,0,3.744,-6.0551605224609375,6.941630840301514,0.110110887081606,english,-5.550179839134216,97ab2f73736127ef8f803797c2b2cb0e405f35b8aeaaea742112a6233d2b64dfa7d0453127d079cdf41b48cd7282bc4e7934b40b9d0600f07d8fbd14f14c7c34,0.110110887081606,0.701318408228571,0.1143016167234785,0.1814336956567626,0.0424985723167362,0.332427978515625,3.744,97ab2f73736127ef8f803797c2b2cb0e405f35b8aeaaea742112a6233d2b64dfa7d0453127d079cdf41b48cd7282bc4e7934b40b9d0600f07d8fbd14f14c7c34,,,,,,,,
111,32ccbe9d88d17ce7f2c20adef54078e58f24f0c9008cfd93742c826abd1f8de12e2a3ca6a93cca3a6d6e2d28cb2876fd832379d8ca2c9144fd597d7d3b64fa39,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0111.wav,0,5.652,-5.930442333221436,6.872844219207764,0.070242406034209,english,-5.425461649894715,32ccbe9d88d17ce7f2c20adef54078e58f24f0c9008cfd93742c826abd1f8de12e2a3ca6a93cca3a6d6e2d28cb2876fd832379d8ca2c9144fd597d7d3b64fa39,0.070242406034209,0.7849474963059377,0.1882357618570064,0.0261278121382619,0.0918151942529293,0.862823486328125,5.652,32ccbe9d88d17ce7f2c20adef54078e58f24f0c9008cfd93742c826abd1f8de12e2a3ca6a93cca3a6d6e2d28cb2876fd832379d8ca2c9144fd597d7d3b64fa39,,,,,,,,
112,21580cd2b189178fd1a54f973b311c2c17d9c9c22551bc474aac3ff99a050ef1bf1a09ed2349495ff4454366e998c863a4d766d456ca56f7e711f3f5c06d55c6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0112.wav,0,5.04,-5.7592620849609375,6.597644329071045,0.0210728249892129,english,-5.254281401634216,21580cd2b189178fd1a54f973b311c2c17d9c9c22551bc474aac3ff99a050ef1bf1a09ed2349495ff4454366e998c863a4d766d456ca56f7e711f3f5c06d55c6,0.0210728249892129,0.8352994798165494,0.1573234156032852,0.0068292085061154,0.0953713813451629,0.990020751953125,5.04,21580cd2b189178fd1a54f973b311c2c17d9c9c22551bc474aac3ff99a050ef1bf1a09ed2349495ff4454366e998c863a4d766d456ca56f7e711f3f5c06d55c6,,,,,,,,
113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,0,6.48,-5.891564846038818,6.829560279846191,0.9557143714003876,english,-5.386584162712097,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,0.9557143714003876,0.60008852615717,0.358840590971435,0.040807112174134,0.1411449495099462,0.987762451171875,6.48,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,0.5209665781084797,0.3171831408282538,0.1618502810632664,0.7427308490662783,14.234170937207429,0.2033857298406015,0.4470237838105164,0.6003287733968041
114,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0114.wav,0,3.264,6.5142316818237305,-8.487346649169922,0.1901730026980392,english,7.019212365150452,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,0.1901730026980392,0.4579979175521362,0.3572554936108291,0.1563208000655826,0.0040632465170253,0.01763916015625,3.264,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,,,,,,,,
115,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0115.wav,0,7.032,-1.575811743736267,2.1411452293396,0.1306410506049579,english,-1.070831060409546,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,0.1306410506049579,0.6421207395007736,0.2169844031591562,0.1391975088140048,0.0555008628673954,0.6405029296875,7.032,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,,,,,,,,
116,734a5f2b0ad91b13ae7b436e55c5cfad5996a405725215497abfd6db8ab55b5ac8fbe11be78afb51ccfd9ec01c25a903e512c66c5467b068f3a6e9d259bb8dbc,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0116.wav,0,4.176,-1.273018479347229,1.7655870914459229,0.0212196624123965,english,-0.7680377960205078,734a5f2b0ad91b13ae7b436e55c5cfad5996a405725215497abfd6db8ab55b5ac8fbe11be78afb51ccfd9ec01c25a903e512c66c5467b068f3a6e9d259bb8dbc,0.0212196624123965,0.8110680717384171,0.1137867302354562,0.0741962775443844,0.0771814032083874,0.81707763671875,4.176,734a5f2b0ad91b13ae7b436e55c5cfad5996a405725215497abfd6db8ab55b5ac8fbe11be78afb51ccfd9ec01c25a903e512c66c5467b068f3a6e9d259bb8dbc,,,,,,,,
117,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0117.wav,0,7.92,-3.6898422241210938,4.610827445983887,0.0157892009818968,english,-3.1848615407943726,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,0.0157892009818968,0.8327103446759807,0.1467501396764075,0.018523595481279,0.0529826640956814,0.561431884765625,7.92,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,,,,,,,,
118,112922c039ef29cf23683438a7c91b35e63a9f4fc8db745571a6095a1b828d6868d2ff5efd2ead71679922acdc360547e432aea7c66873a02db6b2d04bec652d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0118.wav,0,4.68,-5.302742004394531,6.200531005859375,0.6965342134504141,english,-4.79776132106781,112922c039ef29cf23683438a7c91b35e63a9f4fc8db745571a6095a1b828d6868d2ff5efd2ead71679922acdc360547e432aea7c66873a02db6b2d04bec652d,0.6965342134504141,0.4553396949251559,0.1504508598012111,0.3919766218033802,0.0448446925057969,0.542724609375,4.68,112922c039ef29cf23683438a7c91b35e63a9f4fc8db745571a6095a1b828d6868d2ff5efd2ead71679922acdc360547e432aea7c66873a02db6b2d04bec652d,,,,,,,,
119,3b251e405197711ca6038c441740777a3da77049a26f16a118acb4751b4c171aebe20c719accd1364489542f40e46f8823a67d56938703a3a88e30e3e5e1c65f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0119.wav,0,7.968,-1.5264190435409546,2.153862714767456,0.1037432567231711,english,-1.0214383602142334,3b251e405197711ca6038c441740777a3da77049a26f16a118acb4751b4c171aebe20c719accd1364489542f40e46f8823a67d56938703a3a88e30e3e5e1c65f,0.1037432567231711,0.7650853631645533,0.1913743260073395,0.0426428088355402,0.0804511813321023,0.763641357421875,7.968,3b251e405197711ca6038c441740777a3da77049a26f16a118acb4751b4c171aebe20c719accd1364489542f40e46f8823a67d56938703a3a88e30e3e5e1c65f,,,,,,,,
120,3e77b1c10c54a742d3860e52142a104b8e8ca3719cbd23fab691c1fefc00b4b65b9e880594feb9f776672084590c6bf971beec933909a0d6c04013c911ddf241,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0120.wav,0,6.168,-0.5689419507980347,1.0438505411148071,0.0144279447400781,english,-0.06396126747131348,3e77b1c10c54a742d3860e52142a104b8e8ca3719cbd23fab691c1fefc00b4b65b9e880594feb9f776672084590c6bf971beec933909a0d6c04013c911ddf241,0.0144279447400781,0.7945759796459569,0.1494161612723964,0.0477106506610246,0.0237065199231909,0.1982421875,6.168,3e77b1c10c54a742d3860e52142a104b8e8ca3719cbd23fab691c1fefc00b4b65b9e880594feb9f776672084590c6bf971beec933909a0d6c04013c911ddf241,,,,,,,,
121,eeef41d2e7269667ba572d070b4dc6501f4cce0362ceb647a1e95d26f9296bd5ed1537a8435d495cb456605fc2275b1b2de28dcb1b20bea9c7a268b0209650a5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0121.wav,0,2.712,4.806675910949707,-6.128557205200195,0.0581734405430637,english,5.311656594276428,eeef41d2e7269667ba572d070b4dc6501f4cce0362ceb647a1e95d26f9296bd5ed1537a8435d495cb456605fc2275b1b2de28dcb1b20bea9c7a268b0209650a5,0.0581734405430637,0.5742367732077199,0.2746142779844702,0.1287844416402704,0.0090662158392004,0.0728759765625,2.712,eeef41d2e7269667ba572d070b4dc6501f4cce0362ceb647a1e95d26f9296bd5ed1537a8435d495cb456605fc2275b1b2de28dcb1b20bea9c7a268b0209650a5,,,,,,,,
122,3ebf97dff152377ac23a819a5dba264b0f8994354b69c559206858276e263c410183fcd25ae83a2467477a87821e8fddd714322d589ad8363efdcc90712d396e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0122.wav,0,5.232,-5.922342777252197,6.767110347747803,0.1386765468243927,english,-5.417362093925476,3ebf97dff152377ac23a819a5dba264b0f8994354b69c559206858276e263c410183fcd25ae83a2467477a87821e8fddd714322d589ad8363efdcc90712d396e,0.1386765468243927,0.7269392041337048,0.2222452453986853,0.0497605218665045,0.072846419254881,0.583740234375,5.232,3ebf97dff152377ac23a819a5dba264b0f8994354b69c559206858276e263c410183fcd25ae83a2467477a87821e8fddd714322d589ad8363efdcc90712d396e,,,,,,,,
123,1cc7498b76cddef31926c23c49ba204aaf4a0555af20ab0b2571603ef0653539b787a94a20c29a651da9254f4eaf1dbbc43ab81471760f1f8c946b1cf21b5637,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0123.wav,0,4.5,-6.063358306884766,6.887743949890137,0.0189679527178438,english,-5.558377623558044,1cc7498b76cddef31926c23c49ba204aaf4a0555af20ab0b2571603ef0653539b787a94a20c29a651da9254f4eaf1dbbc43ab81471760f1f8c946b1cf21b5637,0.0189679527178438,0.8648783728688376,0.0841316059372653,0.0507170473394394,0.0954951997251142,0.989990234375,4.5,1cc7498b76cddef31926c23c49ba204aaf4a0555af20ab0b2571603ef0653539b787a94a20c29a651da9254f4eaf1dbbc43ab81471760f1f8c946b1cf21b5637,,,,,,,,
124,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0124.wav,0,5.784,-5.969025135040283,6.803349494934082,0.8293567698948225,english,-5.464044451713562,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,0.8293567698948225,0.9281512080311254,0.0612188385609299,0.0104544995707046,0.1657032703852358,0.989990234375,5.784,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,,,,,,,,
125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,0,3.744,1.524736762046814,-2.357473373413086,0.0093886953060991,english,2.029717445373535,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,0.0093886953060991,0.7948974802608424,0.1365032943517475,0.0574867084964549,0.0201572716209666,0.14447021484375,3.744,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,0.7112628895674297,0.2031908100596804,0.0855463003728897,0.7320705056429639,14.387039465639385,0.1644170991671172,0.4268347276018445,0.5917757816294328
126,c9f28e9788e12dfc9d0ad0eb941e65fa8631f63bce73a5b5f31c4fdcbed1d2c6cadf65810feff962eface3dd2378c035079df9134f2cd005fa22e08926a45000,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0126.wav,0,5.472,-3.4392201900482178,4.330912590026856,0.0034182439505459,english,-2.9342395067214966,c9f28e9788e12dfc9d0ad0eb941e65fa8631f63bce73a5b5f31c4fdcbed1d2c6cadf65810feff962eface3dd2378c035079df9134f2cd005fa22e08926a45000,0.0034182439505459,0.8941509551597919,0.0767071526278684,0.0249943431514598,0.0368558760719528,0.408660888671875,5.472,c9f28e9788e12dfc9d0ad0eb941e65fa8631f63bce73a5b5f31c4fdcbed1d2c6cadf65810feff962eface3dd2378c035079df9134f2cd005fa22e08926a45000,,,,,,,,
127,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0127.wav,0,6.888,-0.774420976638794,1.2880990505218506,0.0127742317240275,english,-0.26944029331207275,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,0.0127742317240275,0.8375371389661609,0.1105956956338089,0.0442935856667489,0.0247958246470185,0.18597412109375,6.888,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,,,,,,,,
128,39177320246077ab4733e786a29c0571e0b8180e6a96cede57be4722a21ea409774daf384c853353c65fc15ea796f2543ad04c954b471b4722f65181fb243946,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0128.wav,0,4.92,-5.969876289367676,6.846134662628174,0.0467485725511214,english,-5.464895606040955,39177320246077ab4733e786a29c0571e0b8180e6a96cede57be4722a21ea409774daf384c853353c65fc15ea796f2543ad04c954b471b4722f65181fb243946,0.0467485725511214,0.9389509102226724,0.05001384109424,0.0101846878331113,0.0850346690912544,0.5538330078125,4.92,39177320246077ab4733e786a29c0571e0b8180e6a96cede57be4722a21ea409774daf384c853353c65fc15ea796f2543ad04c954b471b4722f65181fb243946,,,,,,,,
129,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0129.wav,0,2.544,0.006214078515768,0.117328405380249,0.2654113420083739,english,0.5111947618424892,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,0.2654113420083739,0.4028711223765279,0.4349350196617757,0.1399966685974661,0.0087207751963527,0.06634521484375,2.544,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,,,,,,,,
130,22dd21ffb5a94b4800ab81a550313962ac4274b338386a87f5f98a319ce8778b6a423b1c90bbf641ded3bf0c6df4f522a201f7f51fef1df7e6fa01a5eb640c39,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0130.wav,0,2.496,-3.15784239768982,3.934178352355957,0.0562249061516419,english,-2.6528617143630986,22dd21ffb5a94b4800ab81a550313962ac4274b338386a87f5f98a319ce8778b6a423b1c90bbf641ded3bf0c6df4f522a201f7f51fef1df7e6fa01a5eb640c39,0.0562249061516419,0.7409488727357273,0.2526038616833336,0.0054688142573179,0.0767792666581882,0.6361083984375,2.496,22dd21ffb5a94b4800ab81a550313962ac4274b338386a87f5f98a319ce8778b6a423b1c90bbf641ded3bf0c6df4f522a201f7f51fef1df7e6fa01a5eb640c39,,,,,,,,
131,869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0131.wav,0,4.824,0.590677797794342,-1.0476715564727783,0.0095881962970009,english,1.0956584811210632,869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,0.0095881962970009,0.8176595646865916,0.1218182243857919,0.0529996798915717,0.0245170503437656,0.199981689453125,4.824,869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,,,,,,,,
132,acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0132.wav,0,7.344,-6.042698860168457,6.940688610076904,0.037081298611179,english,-5.537718176841736,acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f,0.037081298611179,0.9234300324686344,0.0704651379068489,0.0052014187297114,0.0786206143689649,0.602691650390625,7.344,acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f,,,,,,,,
133,28a4425a42ea4e5415e3088537d64d901c6433539ef683b0bd7332120967ce8b59ea2f9cedc8de7213d93bc8794cd4874c8485af5fa63869b299c7111784631c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0133.wav,0,5.808,-2.8336825370788574,3.717012405395508,0.1249109466621358,english,-2.3287018537521362,28a4425a42ea4e5415e3088537d64d901c6433539ef683b0bd7332120967ce8b59ea2f9cedc8de7213d93bc8794cd4874c8485af5fa63869b299c7111784631c,0.1249109466621358,0.8313113797457711,0.1571346031908716,0.0108406289212394,0.0870584816498296,0.61334228515625,5.808,28a4425a42ea4e5415e3088537d64d901c6433539ef683b0bd7332120967ce8b59ea2f9cedc8de7213d93bc8794cd4874c8485af5fa63869b299c7111784631c,,,,,,,,
134,fd0dff3b5f07ca5531d539b5a2d98730836ad0aa3e1b6526ad93f596c546212f2e9c6152141a6d6a86254fe36668b66427df0e1588645c1756157fb92705969a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0134.wav,0,3.744,-2.3632402420043945,3.200364589691162,0.0046618150470903,english,-1.8582595586776733,fd0dff3b5f07ca5531d539b5a2d98730836ad0aa3e1b6526ad93f596c546212f2e9c6152141a6d6a86254fe36668b66427df0e1588645c1756157fb92705969a,0.0046618150470903,0.942897664759407,0.0474135672064067,0.0081935226637095,0.0615330964310757,0.5513916015625,3.744,fd0dff3b5f07ca5531d539b5a2d98730836ad0aa3e1b6526ad93f596c546212f2e9c6152141a6d6a86254fe36668b66427df0e1588645c1756157fb92705969a,,,,,,,,
135,a8605429f7f83bf6342d6892d38eedf4ee690e7d5fbdd49907f539b0a1848f48e8d69651c505e8c24e3f2362d18a4371a6ef5919023de5e2f8f05a6aec0d1fee,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0135.wav,0,5.784,-4.971950054168701,5.899280548095703,0.0229704953007769,english,-4.46696937084198,a8605429f7f83bf6342d6892d38eedf4ee690e7d5fbdd49907f539b0a1848f48e8d69651c505e8c24e3f2362d18a4371a6ef5919023de5e2f8f05a6aec0d1fee,0.0229704953007769,0.7960458450751954,0.1590896500376689,0.0438367502192851,0.0747711021008165,0.8162841796875,5.784,a8605429f7f83bf6342d6892d38eedf4ee690e7d5fbdd49907f539b0a1848f48e8d69651c505e8c24e3f2362d18a4371a6ef5919023de5e2f8f05a6aec0d1fee,,,,,,,,
136,cc7cc15dbf1966fe301042b960b06893a68fd036d88915f4267b56d3d1dbd2c4aff1078274af41f50a01168b66f71b1ef9b9b12a6a64747dd70329071684590d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0136.wav,0,3.048,-0.8782217502593994,1.109921932220459,0.0078313178991003,english,-0.3732410669326782,cc7cc15dbf1966fe301042b960b06893a68fd036d88915f4267b56d3d1dbd2c4aff1078274af41f50a01168b66f71b1ef9b9b12a6a64747dd70329071684590d,0.0078313178991003,0.7533888536115626,0.1919770820032902,0.0474793634785096,0.0261019612563869,0.291168212890625,3.048,cc7cc15dbf1966fe301042b960b06893a68fd036d88915f4267b56d3d1dbd2c4aff1078274af41f50a01168b66f71b1ef9b9b12a6a64747dd70329071684590d,,,,,,,,
137,de83fe6f05c71dc6bc5553994a9e5ba7f41ea0d0698fe82881994caf035c20458f6ca6ca001886cd052bf1b70bff895cfbf9fd5012a2a3cd4b149473e0e53d76,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0137.wav,0,3.384,-3.8908300399780273,4.685171127319336,0.00321727172175,english,-3.385849356651306,de83fe6f05c71dc6bc5553994a9e5ba7f41ea0d0698fe82881994caf035c20458f6ca6ca001886cd052bf1b70bff895cfbf9fd5012a2a3cd4b149473e0e53d76,0.00321727172175,0.936270354150302,0.0391758938542494,0.0219957146616365,0.0493908011884913,0.45428466796875,3.384,de83fe6f05c71dc6bc5553994a9e5ba7f41ea0d0698fe82881994caf035c20458f6ca6ca001886cd052bf1b70bff895cfbf9fd5012a2a3cd4b149473e0e53d76,,,,,,,,
