pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited,weight,language,difficulty,client_id,overlap_weight,low_energy_frac,mid_energy_frac,high_energy_frac,rms,peak,duration_s_cov,analysis_cluster_cov,low_frac,mid_frac,high_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
71,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0071.wav,0,5.004,-4.229163646697998,5.026724815368652,rms_matched,False,0.0338551170740268,hindi,-4.678550720214844,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,0.0338551170740268,0.5905601543985873,0.2295427615815352,0.1780929361989851,0.1244171175218008,0.8201658725738525,5.004,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,,,,,,,,
72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0072.wav,0,3.096,-0.9277247786521912,1.5317202806472778,rms_matched,False,0.0417644260442744,hindi,-1.3771118521690369,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,0.0417644260442744,0.4063683001139056,0.341313988555757,0.2491099724162106,0.0711352521551415,0.4188300371170044,3.096,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,0.3667052058532565,0.3556442235169391,0.2776505706298043,0.7756656204288341,14.01430954501722,0.2215892252762938,0.5013115068247571,0.6608821503945933
73,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0073.wav,0,5.652,2.4046740531921387,-3.250442743301392,peak_normalized,True,0.8237810670143404,hindi,1.955286979675293,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,0.8237810670143404,0.903740733959698,0.0889713902560059,0.0072294562951579,0.127855465564624,0.990020751953125,5.648,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,,,,,,,,
74,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0074.wav,0,6.48,-2.5613129138946533,3.4107978343963623,rms_matched,False,0.051208831719833,hindi,-3.010699987411499,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,0.051208831719833,0.3945053386515698,0.3212755727621945,0.280554737943772,0.0580682309977957,0.4348456859588623,6.48,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,,,,,,,,
75,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0075.wav,0,4.5,-0.4639559388160705,0.9017799496650696,rms_matched,False,0.1085413044205805,hindi,-0.9133430123329163,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,0.1085413044205805,0.4510318986942768,0.3329711962035829,0.2135046444697234,0.0912207395083169,0.7973575592041016,4.5,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,,,,,,,,
76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0076.wav,0,4.056,0.0085566379129886,0.2272842228412628,rms_matched,False,0.0123821149139253,hindi,-0.4408304356038571,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,0.0123821149139253,0.2805889404205349,0.3838575320351907,0.3325045000269439,0.0636027178476937,0.4353526830673218,4.056,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,0.2840022922168115,0.3782323803707978,0.3377653274123906,0.6945811024818831,14.556728959938834,0.1621620144903108,0.3915329737673281,0.5445382077928955
77,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0077.wav,0,5.112,-1.2389628887176514,1.9074769020080569,rms_matched,False,0.0551539936415799,hindi,-1.688349962234497,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,0.0551539936415799,0.5643122846659337,0.2093421811574216,0.2238547257761458,0.0951916834207423,0.5889948010444641,5.112,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,,,,,,,,
78,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0078.wav,0,3.42,-3.366594314575196,4.24650239944458,rms_matched,False,0.1025515072210959,hindi,-3.815981388092042,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,0.1025515072210959,0.4553226982277994,0.3039730105188685,0.2377624127821489,0.0781046167253263,0.5887167453765869,3.42,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,,,,,,,,
79,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0079.wav,0,3.6,-0.6341654062271118,1.1716935634613037,rms_matched,False,0.0591854826680826,hindi,-1.0835524797439575,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,0.0591854826680826,0.3177784587621631,0.4059344840502439,0.2727744166459929,0.0578661197547664,0.4739525914192199,3.6,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,,,,,,,,
80,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0080.wav,0,6.48,-0.95205557346344,1.363372802734375,rms_matched,False,0.0609985190889964,hindi,-1.4014426469802856,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,0.0609985190889964,0.5802570939298253,0.243950793156509,0.1736177878560039,0.1010997547359526,0.6556020379066467,6.48,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,,,,,,,,
81,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0081.wav,0,3.528,-0.7445360422134399,1.3936645984649658,rms_matched,False,0.0530432123791553,hindi,-1.1939231157302856,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,0.0530432123791553,0.3806803411354027,0.3360920530532411,0.2797736187612898,0.0636750988231119,0.441688597202301,3.528,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,,,,,,,,
82,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0082.wav,0,4.752,-4.657141208648682,5.420348167419434,rms_matched,False,0.1703803861200521,hindi,-5.106528282165527,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,0.1703803861200521,0.5835079835334848,0.2471638683853954,0.1671736898884644,0.1066824654603853,0.8448528051376343,4.752,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,,,,,,,,
83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0083.wav,0,4.824,0.4362897574901581,-0.681256115436554,peak_normalized,True,0.4118547940901791,hindi,-0.013097316026687622,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,0.4118547940901791,0.9367052881306048,0.0624359509309163,0.0008267299199467,0.1557445449391796,0.990020751953125,4.816,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,0.9432632973283714,0.0519939030673446,0.0047427996042839,0.7171173480999582,14.539043710621511,0.129509964454545,0.3641217030001064,0.5358133268080387
84,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0084.wav,0,4.104,-2.349085569381714,3.2124414443969727,rms_matched,False,0.3022683552922125,hindi,-2.7984726428985596,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,0.3022683552922125,0.667149595564997,0.1731982123220225,0.1575571377484013,0.1121906238730238,0.875216543674469,4.104,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,,,,,,,,
85,be71c5c863d6de0f351032d62a7be08c92ba176b5062de0dafb4440746492bbcf9cd33f72220ff106d4b21f86dd04bb624bf109c7252900c3f92b4303d603af1,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0085.wav,0,7.56,6.096100330352783,-7.940455913543701,rms_matched,False,0.0100987358757043,hindi,5.6467132568359375,be71c5c863d6de0f351032d62a7be08c92ba176b5062de0dafb4440746492bbcf9cd33f72220ff106d4b21f86dd04bb624bf109c7252900c3f92b4303d603af1,0.0100987358757043,0.2246660072947305,0.3908259452320134,0.3794045924734864,0.0262490659970208,0.1380791664123535,7.56,be71c5c863d6de0f351032d62a7be08c92ba176b5062de0dafb4440746492bbcf9cd33f72220ff106d4b21f86dd04bb624bf109c7252900c3f92b4303d603af1,,,,,,,,
86,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0086.wav,0,3.552,-0.5776784420013428,0.8107609748840332,rms_matched,False,0.0722448667333756,hindi,-1.0270655155181885,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,0.0722448667333756,0.4267583395403152,0.3336016406417545,0.2364184318024998,0.0723946336406087,0.4972857236862182,3.552,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,,,,,,,,
87,b4f42e39378d93e8dbfced78bbf812a8cc9189b8dfbb1c6645703265e04ab91bedc692dbfa2b975577e7674dd6c8f12fb351477a3655c9646374d3f3b3fbc1a6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0087.wav,0,3.06,5.351820468902588,-6.729514122009277,rms_matched,False,0.0696909414766628,hindi,4.902433395385742,b4f42e39378d93e8dbfced78bbf812a8cc9189b8dfbb1c6645703265e04ab91bedc692dbfa2b975577e7674dd6c8f12fb351477a3655c9646374d3f3b3fbc1a6,0.0696909414766628,0.3334170493757722,0.3203184024218236,0.3423924083437806,0.0508360455029926,0.4338340163230896,3.06,b4f42e39378d93e8dbfced78bbf812a8cc9189b8dfbb1c6645703265e04ab91bedc692dbfa2b975577e7674dd6c8f12fb351477a3655c9646374d3f3b3fbc1a6,,,,,,,,
88,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0088.wav,0,6.48,-0.6746882200241089,1.0728129148483276,rms_matched,False,0.0494722863901605,hindi,-1.1240752935409546,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,0.0494722863901605,0.4580930537267522,0.2828928547237224,0.2557372545800153,0.0752732960328973,0.5409599542617798,6.48,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,,,,,,,,
89,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0089.wav,0,6.3,-1.2486118078231812,1.7677888870239258,rms_matched,False,0.0496799150320336,hindi,-1.6979988813400269,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,0.0496799150320336,0.4147109885844819,0.3129353197648769,0.2691929727030543,0.0686721222095637,0.5270442962646484,6.3,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,,,,,,,,
90,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0090.wav,0,6.156,3.180342674255371,-4.0139594078063965,rms_matched,False,0.3549473415943407,hindi,2.7309556007385254,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,0.3549473415943407,0.9788153569688296,0.0195607502547087,0.0015460907877401,0.1451850567438749,0.78466796875,6.144,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,,,,,,,,
91,a6d08697c738730178993390c6a57ba2b8e2944e43cf91bc222be8589b56ae2271a0e072fadd7f735cc7479c0ea16887e186a8e4a478276381c1d96dcd49e461,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0091.wav,0,5.22,7.040712356567383,-9.143683433532717,rms_matched,False,0.0187284653796777,hindi,6.591325283050537,a6d08697c738730178993390c6a57ba2b8e2944e43cf91bc222be8589b56ae2271a0e072fadd7f735cc7479c0ea16887e186a8e4a478276381c1d96dcd49e461,0.0187284653796777,0.176598442727294,0.4138466389640277,0.4042550324928932,0.0110533551040491,0.0510013103485107,5.22,a6d08697c738730178993390c6a57ba2b8e2944e43cf91bc222be8589b56ae2271a0e072fadd7f735cc7479c0ea16887e186a8e4a478276381c1d96dcd49e461,,,,,,,,
92,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0092.wav,0,4.356,1.8335219621658323,-2.116042375564575,peak_normalized,True,0.5580876115670288,hindi,1.3841348886489866,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,0.5580876115670288,0.930791950314178,0.0669032567349691,0.0022609800352552,0.1493475191734019,0.990020751953125,4.352,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,,,,,,,,
93,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0093.wav,0,3.132,5.626894950866699,-7.243029594421387,rms_matched,False,0.0266124041604064,hindi,5.1775078773498535,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,0.0266124041604064,0.2521779205627318,0.3818336402654068,0.3612296544349864,0.0319533511989376,0.1637526750564575,3.132,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,,,,,,,,
94,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0094.wav,0,2.64,-5.926198959350586,6.9432878494262695,rms_matched,False,0.1994841764456983,hindi,-6.375586032867432,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,0.1994841764456983,0.9326307230356896,0.0290778973211258,0.0382501606382952,0.165598966422684,0.936737060546875,2.64,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,,,,,,,,
95,f398e532c4307d0fb6f23dda4b599e05c8483a5211aab4dba56e24a0acc89810af5b98cc96afe0b55fdee3b41250c05571fa3d170e517213e71e52e481a80df1,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0095.wav,0,3.744,-0.4399845004081726,0.6237135529518127,rms_matched,False,0.2696831719787801,hindi,-0.8893715739250183,f398e532c4307d0fb6f23dda4b599e05c8483a5211aab4dba56e24a0acc89810af5b98cc96afe0b55fdee3b41250c05571fa3d170e517213e71e52e481a80df1,0.2696831719787801,0.9350475997042836,0.0579195809452067,0.006978711684459,0.1541867307764542,0.841400146484375,3.744,f398e532c4307d0fb6f23dda4b599e05c8483a5211aab4dba56e24a0acc89810af5b98cc96afe0b55fdee3b41250c05571fa3d170e517213e71e52e481a80df1,,,,,,,,
96,cba73505723d31fe1d355fd9c1ba00f36d72661f667b151bb2e4db347100a72793ca3d5351e0293af666bf35d2684deb3e4bbc6fe630ffabe699d80709a0ea07,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0096.wav,0,7.128,6.027261734008789,-7.832672119140625,rms_matched,False,0.0128509584382104,hindi,5.577874660491943,cba73505723d31fe1d355fd9c1ba00f36d72661f667b151bb2e4db347100a72793ca3d5351e0293af666bf35d2684deb3e4bbc6fe630ffabe699d80709a0ea07,0.0128509584382104,0.244380839243531,0.3924353374875007,0.3584682075412578,0.0319618729663631,0.1885891556739807,7.128,cba73505723d31fe1d355fd9c1ba00f36d72661f667b151bb2e4db347100a72793ca3d5351e0293af666bf35d2684deb3e4bbc6fe630ffabe699d80709a0ea07,,,,,,,,
97,64fcf403ddfb930184eae9b9ad9fbb9a712ebab06fdb5e7dbe7621dcd2cd5101f593c37e8e254ff38294b6dcc8bec4808c197c2d7599c0c4126045b1ac9b51d0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0097.wav,0,4.704,4.86343240737915,-6.010639190673828,rms_matched,False,0.02345748570542,hindi,4.414045333862305,64fcf403ddfb930184eae9b9ad9fbb9a712ebab06fdb5e7dbe7621dcd2cd5101f593c37e8e254ff38294b6dcc8bec4808c197c2d7599c0c4126045b1ac9b51d0,0.02345748570542,0.3305665583835618,0.3390782495001579,0.325882518216285,0.0487031941540938,0.2665357589721679,4.704,64fcf403ddfb930184eae9b9ad9fbb9a712ebab06fdb5e7dbe7621dcd2cd5101f593c37e8e254ff38294b6dcc8bec4808c197c2d7599c0c4126045b1ac9b51d0,,,,,,,,
98,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0098.wav,0,4.932,4.934202671051025,-6.130171775817871,rms_matched,False,0.0268213492517931,hindi,4.48481559753418,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,0.0268213492517931,0.4268540337737783,0.2897009346404298,0.279815913686069,0.0658903977363637,0.3341838121414184,4.932,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,,,,,,,,
99,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0099.wav,0,4.356,-4.629782199859619,5.508194923400879,rms_matched,False,0.0416807056375412,hindi,-5.079169273376465,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,0.0416807056375412,0.4340840303994198,0.3460405867021983,0.2170093856707285,0.0811546995208504,0.5217297673225403,4.356,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,0.3387131286363788,0.3654403831163784,0.2958464882472428,0.751794058903184,14.1166269956162,0.2331896824639494,0.4841775847952617,0.6279119914572905
100,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0100.wav,0,4.824,6.437680721282959,-8.302474975585938,rms_matched,False,0.0161971263976843,hindi,5.988293647766113,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,0.0161971263976843,0.2327265640717438,0.3979752808686345,0.3643519609230988,0.0310881772913121,0.1616019010543823,4.824,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,,,,,,,,
101,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0101.wav,0,5.58,0.3219454288482666,-0.5294684767723083,rms_matched,False,0.1054845830916031,hindi,-0.1274416446685791,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0.1054845830916031,0.3076012207814156,0.3864519794587979,0.3021254423340873,0.0515093789153474,0.596705973148346,5.58,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,,,,,,,,
102,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0102.wav,0,4.608,-5.384976863861084,6.110483169555664,rms_matched,False,0.0823660668614946,hindi,-5.83436393737793,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,0.0823660668614946,0.4970342729497627,0.3112828673849429,0.1892063776072622,0.0918587716873993,0.6641092896461487,4.608,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,,,,,,,,
