pair_id,cluster,role,path,duration_s,rms,peak,content_fraction
237,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f,real,english_griffinlim_eval_final/real_english/english_real_0237.wav,5.22,0.08623730665704425,0.770599365234375,1.0
237,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0237.wav,5.22,0.08623754131470808,0.752105712890625,1.0
238,33f33d0ad9fe4dbd137a9fd92cf4e4765c91c08b4be1d9bcd4844adbe039d247adc5df1bc3621b7db9e9555d2a8346fafca36d43cf79974dd7874ce9df75d208,real,english_griffinlim_eval_final/real_english/english_real_0238.wav,2.304,0.10614325023227285,0.80535888671875,0.5706501547987616
238,33f33d0ad9fe4dbd137a9fd92cf4e4765c91c08b4be1d9bcd4844adbe039d247adc5df1bc3621b7db9e9555d2a8346fafca36d43cf79974dd7874ce9df75d208,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0238.wav,2.304,0.10614336970398072,0.92236328125,0.5706501547987616
239,458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,real,english_griffinlim_eval_final/real_english/english_real_0239.wav,2.904,0.08072561446701387,0.844879150390625,0.7192569659442725
239,458968a82dc9b66d5f79072045f31daf2b8f454fe3d5820ce9d213beafef2f9974f4ec87f3e84faba0699dd7837ec339f0e93f545b68c7a7ffe7c6e43c786e7d,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0239.wav,2.904,0.08072587822372641,0.970245361328125,0.7192569659442725
240,9a039113549fd273b31f5523e8062f2731c8e4586c70fe6b398f7399fff1aa84d20840652be8bc421c321e9383d4fb00e8bc25c556abab40152e93d583e287d9,real,english_griffinlim_eval_final/real_english/english_real_0240.wav,4.8,0.002879030713560294,0.023529052734375,1.0
240,9a039113549fd273b31f5523e8062f2731c8e4586c70fe6b398f7399fff1aa84d20840652be8bc421c321e9383d4fb00e8bc25c556abab40152e93d583e287d9,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0240.wav,4.8,0.0028818327393370763,0.0120849609375,1.0
241,7b1870fba227df93de9f8b77144d759ac465ba3693aeab2410a856dca9e8cfdf93ee3efee0cd5c09e79fb133fa0e731098f65c0c90a2e0b104579545a127e511,real,english_griffinlim_eval_final/real_english/english_real_0241.wav,5.352,0.05719647331455395,0.483062744140625,1.0
241,7b1870fba227df93de9f8b77144d759ac465ba3693aeab2410a856dca9e8cfdf93ee3efee0cd5c09e79fb133fa0e731098f65c0c90a2e0b104579545a127e511,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0241.wav,5.352,0.057196763727171536,0.51068115234375,1.0
242,1dbe4840071438e638690b6d916ca75f5873a81c259d59714c36f29260032a352b1b2ec752dd97de83aed3d0fa55a80d33209e3a8ac985d3ae5c96535da0f700,real,english_griffinlim_eval_final/real_english/english_real_0242.wav,4.5,0.02619136665703521,0.211639404296875,1.0
242,1dbe4840071438e638690b6d916ca75f5873a81c259d59714c36f29260032a352b1b2ec752dd97de83aed3d0fa55a80d33209e3a8ac985d3ae5c96535da0f700,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0242.wav,4.5,0.026191915877375304,0.2373046875,1.0
243,0b3d55acf115fdf88131d7324fa9a7e1a26542405b0671d5ec0d9ed34b40fa0158576fd51ee9cc937a41b1c529f49cfb23fec693ae1382f21ec8fed796a9dece,real,english_griffinlim_eval_final/real_english/english_real_0243.wav,6.336,0.1297426287653735,0.805938720703125,1.0
243,0b3d55acf115fdf88131d7324fa9a7e1a26542405b0671d5ec0d9ed34b40fa0158576fd51ee9cc937a41b1c529f49cfb23fec693ae1382f21ec8fed796a9dece,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0243.wav,6.336,0.12203058580877683,0.990020751953125,1.0
244,08457e468d866bcff61ccec90349acc6d0fefb3c1cfc0cc5d854feea9adb20142e8f36f43510a9465ce4a5d75989a265839e2fa1a9530f076737c6818f3617a1,real,english_griffinlim_eval_final/real_english/english_real_0244.wav,4.872,0.04833058448362168,0.567169189453125,1.0
244,08457e468d866bcff61ccec90349acc6d0fefb3c1cfc0cc5d854feea9adb20142e8f36f43510a9465ce4a5d75989a265839e2fa1a9530f076737c6818f3617a1,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0244.wav,4.872,0.048330932644566456,0.427154541015625,1.0
245,e38aec5ad8f4a46ec02887fdd0192504ddd62fbcd5ccbf248f4a5ee3701fad99dcc546a076dedd40ce673839e3187c2b2d5c5528c333b8613207e63b12e55d78,real,english_griffinlim_eval_final/real_english/english_real_0245.wav,3.576,0.08406391714182196,0.68231201171875,0.8856965944272447
245,e38aec5ad8f4a46ec02887fdd0192504ddd62fbcd5ccbf248f4a5ee3701fad99dcc546a076dedd40ce673839e3187c2b2d5c5528c333b8613207e63b12e55d78,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0245.wav,3.576,0.08406405565698227,0.674957275390625,0.8856965944272447
246,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,real,english_griffinlim_eval_final/real_english/english_real_0246.wav,6.48,0.18029033140029335,0.761627197265625,1.0
246,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0246.wav,6.48,0.16438002872436272,0.990020751953125,1.0
247,cf658764e695270837ad8af4462cb4fdaeec21a451e3c9ee585dcec3b999e0ac6f0a5f2de7548e919d2ffa1cc94d7f78fb8dbc1eba8bfe3cf0875c9c50235b63,real,english_griffinlim_eval_final/real_english/english_real_0247.wav,3.9445,0.04221321220754267,0.261688232421875,0.976965944272446
247,cf658764e695270837ad8af4462cb4fdaeec21a451e3c9ee585dcec3b999e0ac6f0a5f2de7548e919d2ffa1cc94d7f78fb8dbc1eba8bfe3cf0875c9c50235b63,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0247.wav,3.9445,0.04221342895665524,0.276336669921875,0.976965944272446
248,f39de6abfa4322db64ef4558412eb948a07d1209d7da08ce2a087b143c2976e42727d750025f9705c1dcc43044ddaf807245dee934c56958755c85e18330ee76,real,english_griffinlim_eval_final/real_english/english_real_0248.wav,2.952,0.045046908454586546,0.35479736328125,0.7311455108359134
248,f39de6abfa4322db64ef4558412eb948a07d1209d7da08ce2a087b143c2976e42727d750025f9705c1dcc43044ddaf807245dee934c56958755c85e18330ee76,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0248.wav,2.952,0.045047115763611596,0.36712646484375,0.7311455108359134
249,65e4db551f3892e439dcc7a1714efccd1166701f881a09dcebdaef42e6a24e97212d4a2af1416e119fd1747bf6a9d7c6e8a82f08e5833b11bbb3595e15c42ee4,real,english_griffinlim_eval_final/real_english/english_real_0249.wav,5.256,0.04779823547959659,0.30157470703125,1.0
249,65e4db551f3892e439dcc7a1714efccd1166701f881a09dcebdaef42e6a24e97212d4a2af1416e119fd1747bf6a9d7c6e8a82f08e5833b11bbb3595e15c42ee4,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0249.wav,5.256,0.0477985251851062,0.325286865234375,1.0
250,8ed70305c08e4cefabd9c6318f06cc0bee432be06368c05063358b8aee0bde4d1dbb8a8800c1992033f7c1579dd6849fe78c89c2a91f9a315b597dec5cd4f4c7,real,english_griffinlim_eval_final/real_english/english_real_0250.wav,5.712,0.07367591351630895,0.866485595703125,1.0
250,8ed70305c08e4cefabd9c6318f06cc0bee432be06368c05063358b8aee0bde4d1dbb8a8800c1992033f7c1579dd6849fe78c89c2a91f9a315b597dec5cd4f4c7,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0250.wav,5.712,0.07367607557826418,0.797637939453125,1.0
251,a1b06cce25f669d9b44f142b6c2561387513d5f91ea7a02ebe2fd4f89a99da110a4a6dea7a90d720b2c41e1399b574dc2c45fefcce800d5b743dff802f037345,real,english_griffinlim_eval_final/real_english/english_real_0251.wav,3.276,0.0800404393489692,0.98345947265625,0.8113931888544892
251,a1b06cce25f669d9b44f142b6c2561387513d5f91ea7a02ebe2fd4f89a99da110a4a6dea7a90d720b2c41e1399b574dc2c45fefcce800d5b743dff802f037345,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0251.wav,3.276,0.08004056583817487,0.988006591796875,0.8113931888544892
252,593fa660ba3cdf5373c014e3510d8a4bfb9ca19cc044fa6b1bb0579b48659bf531c66b2c51062d1e11ebf2a1f031f2da74f10e4cffd65f8f3fc13c2910cf3214,real,english_griffinlim_eval_final/real_english/english_real_0252.wav,5.424,0.0895309916863283,0.83721923828125,1.0
252,593fa660ba3cdf5373c014e3510d8a4bfb9ca19cc044fa6b1bb0579b48659bf531c66b2c51062d1e11ebf2a1f031f2da74f10e4cffd65f8f3fc13c2910cf3214,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0252.wav,5.424,0.08953108195544897,0.817718505859375,1.0
253,f1211724d3b99480431da8bbc122acba5fe1e6bcfaf59b5089c2a401ec4a58ff4cbc22d52755691ffbd023bee4f429da08f5545bdf3c375f6f4761abe420af0d,real,english_griffinlim_eval_final/real_english/english_real_0253.wav,4.512,0.16919240389398268,0.723968505859375,1.0
253,f1211724d3b99480431da8bbc122acba5fe1e6bcfaf59b5089c2a401ec4a58ff4cbc22d52755691ffbd023bee4f429da08f5545bdf3c375f6f4761abe420af0d,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0253.wav,4.512,0.16919241483111547,0.841064453125,1.0
254,cddae3ce4fc32d64c965ea4ed91d859ffb4bcce553c01e74c2b6dede719cf5b2f839c9ead58727420b8320539960ef5fdd55a345873aac0f18295205d58a5b95,real,english_griffinlim_eval_final/real_english/english_real_0254.wav,5.22,0.06468538686927622,0.542999267578125,1.0
254,cddae3ce4fc32d64c965ea4ed91d859ffb4bcce553c01e74c2b6dede719cf5b2f839c9ead58727420b8320539960ef5fdd55a345873aac0f18295205d58a5b95,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0254.wav,5.22,0.06468555685006856,0.544036865234375,1.0
255,11200b09d937629ec2acd5985480d5ea5bb815a3c945fe8420f107e771643fa59b68d3510f72c7ef93f872002ff3cb4a3528db5c087b0c741772d3c8a0176592,real,english_griffinlim_eval_final/real_english/english_real_0255.wav,5.472,0.015335494961576717,0.20172119140625,1.0
255,11200b09d937629ec2acd5985480d5ea5bb815a3c945fe8420f107e771643fa59b68d3510f72c7ef93f872002ff3cb4a3528db5c087b0c741772d3c8a0176592,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0255.wav,5.472,0.015336381272119516,0.13677978515625,1.0
256,3479ba11b3d8988e9c536be832927bcc9c58b00c86cf085a53384c34e82bae0ccb35a9709d0217a4c7b2dff24cd727b5877286096ab0d1efe6dfe835f8889564,real,english_griffinlim_eval_final/real_english/english_real_0256.wav,3.624,0.0768403999385624,0.709503173828125,0.8975851393188855
256,3479ba11b3d8988e9c536be832927bcc9c58b00c86cf085a53384c34e82bae0ccb35a9709d0217a4c7b2dff24cd727b5877286096ab0d1efe6dfe835f8889564,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0256.wav,3.624,0.07684054719061136,0.7509765625,0.8975851393188855
257,c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,real,english_griffinlim_eval_final/real_english/english_real_0257.wav,5.256,0.08880302323044384,0.79376220703125,1.0
257,c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0257.wav,5.256,0.08880322029510578,0.871063232421875,1.0
258,c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,real,english_griffinlim_eval_final/real_english/english_real_0258.wav,5.016,0.07746725367565928,0.845123291015625,1.0
258,c7fa9b2502b716b516b076ca89ff79e29d183ac0c006ce10ce33b61b0cd08542049535c83a89ff71168375d4a3bbbca2bcc25ecf5cc5f0653563862b73121cd2,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0258.wav,5.016,0.07746732552785182,0.9688720703125,1.0
259,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,real,english_griffinlim_eval_final/real_english/english_real_0259.wav,3.528,0.0456196516110926,0.497589111328125,0.8738080495356038
259,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0259.wav,3.528,0.045620014949550744,0.45477294921875,0.8738080495356038
260,60c3485ff9cf8cc7eb91e3acf16452687ea88d47b366643d4d25174709c280e472950521210df86f8f220e0bd56f972c9351be08f714fda6f7676fc7a0218e20,real,english_griffinlim_eval_final/real_english/english_real_0260.wav,4.176,0.1013951573368353,0.77581787109375,1.0
260,60c3485ff9cf8cc7eb91e3acf16452687ea88d47b366643d4d25174709c280e472950521210df86f8f220e0bd56f972c9351be08f714fda6f7676fc7a0218e20,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0260.wav,4.176,0.10139528928607373,0.9620361328125,1.0
261,5f047713c8bdb300204b259abe32d12fcf660d9a2cc190b3bb5520d11149e42fa014dd345e5a363027c7e44c54b2855883d1e39562744ed33a43d38d935a0832,real,english_griffinlim_eval_final/real_english/english_real_0261.wav,4.056,0.021479561729327943,0.275177001953125,1.0
261,5f047713c8bdb300204b259abe32d12fcf660d9a2cc190b3bb5520d11149e42fa014dd345e5a363027c7e44c54b2855883d1e39562744ed33a43d38d935a0832,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0261.wav,4.056,0.021480073489842103,0.32366943359375,1.0
262,b7670846fa6efd38a44122516753f129a04411bf12e5411d114f0ef1a9e74a57a248cd9a77b105a6207e7a40036a75f910123be3495bcc6f123a0afc86f63cfa,real,english_griffinlim_eval_final/real_english/english_real_0262.wav,3.24,0.04947944248146501,0.6553955078125,0.8024767801857586
262,b7670846fa6efd38a44122516753f129a04411bf12e5411d114f0ef1a9e74a57a248cd9a77b105a6207e7a40036a75f910123be3495bcc6f123a0afc86f63cfa,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0262.wav,3.24,0.04947977722702562,0.513580322265625,0.8024767801857586
263,66d8693f2ded1b51d2d39ef039958290d0de0e7b6c400a9f42d581fa6014a4d20c49509ef27c5cb420686eee0ea3b09b6fdcb566f838b631bd6056c51469ad8b,real,english_griffinlim_eval_final/real_english/english_real_0263.wav,4.5,0.04672759317727894,0.338714599609375,1.0
263,66d8693f2ded1b51d2d39ef039958290d0de0e7b6c400a9f42d581fa6014a4d20c49509ef27c5cb420686eee0ea3b09b6fdcb566f838b631bd6056c51469ad8b,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0263.wav,4.5,0.04672802017903122,0.3326416015625,1.0
264,b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910,real,english_griffinlim_eval_final/real_english/english_real_0264.wav,3.636,0.11180679992899951,0.70855712890625,0.9005572755417958
264,b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0264.wav,3.636,0.11180698085111207,0.7236328125,0.9005572755417958
265,132b6782676f870d070f361565dd2fbdfd514c4b6f4b6f60e2e16faba81c7ba89a087c098f0b489e2fc362f23423babf2db83e5078984ab4c170951c2451a8b4,real,english_griffinlim_eval_final/real_english/english_real_0265.wav,3.408,0.036660048312171345,0.448394775390625,0.8440866873065016
265,132b6782676f870d070f361565dd2fbdfd514c4b6f4b6f60e2e16faba81c7ba89a087c098f0b489e2fc362f23423babf2db83e5078984ab4c170951c2451a8b4,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0265.wav,3.408,0.03666051861910999,0.3046875,0.8440866873065016
266,76d8709ad91b316a2e6387adf373ac7ca0b0bacca24ae7b34861b5ed351b20be1626ae72574dea01859dc2cadcdaa90477fad45d97b0f4a88c85e53d8b13fd1f,real,english_griffinlim_eval_final/real_english/english_real_0266.wav,4.5,0.03334258410602686,0.32489013671875,1.0
266,76d8709ad91b316a2e6387adf373ac7ca0b0bacca24ae7b34861b5ed351b20be1626ae72574dea01859dc2cadcdaa90477fad45d97b0f4a88c85e53d8b13fd1f,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0266.wav,4.5,0.03334291529593806,0.315155029296875,1.0
267,cf5d5763e4da7f2128047c0de821ac4d8c3db9aa7bc97522a798db1fd97c6eea76aadd7c95227f7e392a4833da119c84cd3df689a346b0e689398689bbf0760f,real,english_griffinlim_eval_final/real_english/english_real_0267.wav,6.744,0.0757184677488381,0.68634033203125,1.0
267,cf5d5763e4da7f2128047c0de821ac4d8c3db9aa7bc97522a798db1fd97c6eea76aadd7c95227f7e392a4833da119c84cd3df689a346b0e689398689bbf0760f,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0267.wav,6.744,0.07571866221256358,0.71856689453125,1.0
268,0e7296e2b35235ec7f1443bd4ab0fe37a80db4af428d7f53ed2732b5196e3831ed43e8ee922e4b06b3c896e7b981b2ccf54555edcadee9b71e7f3e35c58317d7,real,english_griffinlim_eval_final/real_english/english_real_0268.wav,7.968,0.11965535399916313,0.804046630859375,1.0
268,0e7296e2b35235ec7f1443bd4ab0fe37a80db4af428d7f53ed2732b5196e3831ed43e8ee922e4b06b3c896e7b981b2ccf54555edcadee9b71e7f3e35c58317d7,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0268.wav,7.968,0.11965551238667552,0.94403076171875,1.0
269,d503ee813a5b2b50dc4a1f576d818de156387f41beb3c5fcaa7a3195bcfc5be5217861f7cfe3ebde3d5a5dbf9d12502232842e1b88b0af2f196292b6a35712f4,real,english_griffinlim_eval_final/real_english/english_real_0269.wav,4.464,0.036551736830556195,0.3837890625,1.0
269,d503ee813a5b2b50dc4a1f576d818de156387f41beb3c5fcaa7a3195bcfc5be5217861f7cfe3ebde3d5a5dbf9d12502232842e1b88b0af2f196292b6a35712f4,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0269.wav,4.464,0.03655211533403812,0.41461181640625,1.0
270,fee29389d0adadea5b7b40e51fc503b2eea268c46d615655581035be8d1a24a2907acc13bf0915cae5e1108f44f79ecc6630685d344e8a30a02c670b192cea6a,real,english_griffinlim_eval_final/real_english/english_real_0270.wav,3.552,0.03795210748083938,0.41278076171875,0.8797523219814243
270,fee29389d0adadea5b7b40e51fc503b2eea268c46d615655581035be8d1a24a2907acc13bf0915cae5e1108f44f79ecc6630685d344e8a30a02c670b192cea6a,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0270.wav,3.552,0.03795243308527162,0.4542236328125,0.8797523219814243
271,3c46e773858810e4079a9e88de6777f239711d3ab9c2d43f2265eeb30b7bb411457af9349903d2cc1e2a6eb8d007181df5c015e4a6ab84aa270964e4e6d555f4,real,english_griffinlim_eval_final/real_english/english_real_0271.wav,3.504,0.05508815069503117,0.627593994140625,0.8678637770897834
271,3c46e773858810e4079a9e88de6777f239711d3ab9c2d43f2265eeb30b7bb411457af9349903d2cc1e2a6eb8d007181df5c015e4a6ab84aa270964e4e6d555f4,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0271.wav,3.504,0.05508835055514747,0.637237548828125,0.8678637770897834
272,d7c73ae2de660adfdeb61aeb21afd7ac68d69e3651943b502c64697c81d8e01afb2c00e6b295f7015041007dac086776ab9778627a6fa3339e2b8e40c12cc8e6,real,english_griffinlim_eval_final/real_english/english_real_0272.wav,3.864,0.08760309223092189,0.722137451171875,0.9570278637770898
272,d7c73ae2de660adfdeb61aeb21afd7ac68d69e3651943b502c64697c81d8e01afb2c00e6b295f7015041007dac086776ab9778627a6fa3339e2b8e40c12cc8e6,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0272.wav,3.864,0.08760324863475646,0.87042236328125,0.9570278637770898
273,9330514826332a55ba4197d99f9b5a760254d19547c9c6a023628e38d26e616f53c875d04edf046382924e44baad17ae345cad02c281928e2f12e75daa16dd89,real,english_griffinlim_eval_final/real_english/english_real_0273.wav,5.232,0.08748810420124037,0.784332275390625,1.0
273,9330514826332a55ba4197d99f9b5a760254d19547c9c6a023628e38d26e616f53c875d04edf046382924e44baad17ae345cad02c281928e2f12e75daa16dd89,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0273.wav,5.232,0.087488169916529,0.895477294921875,1.0
274,aa229274711f2b10e408628ffc5e5ae8758bb022f781aa61aa61027168aeb5027656f2fdf8e94e3a5211e4fcfea5b8447938ac0d24c8002b175fa15f589967fa,real,english_griffinlim_eval_final/real_english/english_real_0274.wav,7.368,0.10826684543070711,0.73663330078125,1.0
274,aa229274711f2b10e408628ffc5e5ae8758bb022f781aa61aa61027168aeb5027656f2fdf8e94e3a5211e4fcfea5b8447938ac0d24c8002b175fa15f589967fa,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0274.wav,7.368,0.1082669262023958,0.830047607421875,1.0
275,b8f422899ba904a601872eafb38e3a69597acd37b8e25a576e063e372b7e2dfc85ca8975f1c77ad2f133e719ef3b1bf119f71eab8d1bb7422dbf27052d871b4d,real,english_griffinlim_eval_final/real_english/english_real_0275.wav,5.064,0.0744027359531594,0.680084228515625,1.0
275,b8f422899ba904a601872eafb38e3a69597acd37b8e25a576e063e372b7e2dfc85ca8975f1c77ad2f133e719ef3b1bf119f71eab8d1bb7422dbf27052d871b4d,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0275.wav,5.064,0.07440287642507971,0.67462158203125,1.0
276,a1e26fdf1481c1d4799055bedaf67b1cc8668e9b3ed5660b05c35dc6d8fba908d8b9a87870da14e937d71bffaa8ce5f211006490e23b6e9fd148d8bb13ccbb77,real,english_griffinlim_eval_final/real_english/english_real_0276.wav,6.48,0.08890321326495855,0.93463134765625,1.0
276,a1e26fdf1481c1d4799055bedaf67b1cc8668e9b3ed5660b05c35dc6d8fba908d8b9a87870da14e937d71bffaa8ce5f211006490e23b6e9fd148d8bb13ccbb77,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0276.wav,6.48,0.05714326874144647,0.990020751953125,1.0
277,0984a33b3e7c7c83b9bf5d58fa8ed856030f3e947bd7a0a403e5de510b9b2feb5d4f2c9215ee449b0db7b39462375a77873ebf6ed35f5751267821d71e2814ff,real,english_griffinlim_eval_final/real_english/english_real_0277.wav,6.504,0.010792549869647425,0.169342041015625,1.0
277,0984a33b3e7c7c83b9bf5d58fa8ed856030f3e947bd7a0a403e5de510b9b2feb5d4f2c9215ee449b0db7b39462375a77873ebf6ed35f5751267821d71e2814ff,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0277.wav,6.504,0.010793647629476235,0.08172607421875,1.0
278,e6dbbe39377aa0fe2851852b2c695c9c31094c80c9ccd244bac8dfdc8a523b2a114362d4c717bd9d628499fe1d3c11971221be5ec4dadce15c9ff8c5254ae368,real,english_griffinlim_eval_final/real_english/english_real_0278.wav,5.448,0.16849344978326578,1.0,1.0
278,e6dbbe39377aa0fe2851852b2c695c9c31094c80c9ccd244bac8dfdc8a523b2a114362d4c717bd9d628499fe1d3c11971221be5ec4dadce15c9ff8c5254ae368,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0278.wav,5.448,0.12998671466852385,0.989990234375,1.0
279,176e4f6ada34391e97f6435b7c55775ad7613c9689cf82032af60e6125753a4e850c739b5e07301f1e0c08df660785cff66b0ac0024d9b7a0affdff208870f3e,real,english_griffinlim_eval_final/real_english/english_real_0279.wav,5.184,0.008111607090088471,0.128082275390625,1.0
279,176e4f6ada34391e97f6435b7c55775ad7613c9689cf82032af60e6125753a4e850c739b5e07301f1e0c08df660785cff66b0ac0024d9b7a0affdff208870f3e,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0279.wav,5.184,0.00811289415020926,0.05682373046875,1.0
280,45c3a80d20ce8cc477c701ae20f456cbc05e99505c846a445c89e5d27da654093ad1efca4473c006a1b326e35eef9b2e298eb1aa1fb226ad071214a0d55582b7,real,english_griffinlim_eval_final/real_english/english_real_0280.wav,2.424,0.1561392203292874,0.72735595703125,0.6003715170278638
280,45c3a80d20ce8cc477c701ae20f456cbc05e99505c846a445c89e5d27da654093ad1efca4473c006a1b326e35eef9b2e298eb1aa1fb226ad071214a0d55582b7,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0280.wav,2.424,0.1483783680070554,0.990020751953125,0.6003715170278638
281,9cda2749734101fae176bd7ebde6f70df1132f8026ff6fa988e8890244ba9ac8644f7da5d1a27545b25a495995fb38e86a0da9c0196950bcd920b6fdddc6e566,real,english_griffinlim_eval_final/real_english/english_real_0281.wav,3.984,0.07575829421164892,0.64007568359375,0.9867492260061921
281,9cda2749734101fae176bd7ebde6f70df1132f8026ff6fa988e8890244ba9ac8644f7da5d1a27545b25a495995fb38e86a0da9c0196950bcd920b6fdddc6e566,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0281.wav,3.984,0.07575850802974426,0.621490478515625,0.9867492260061921
282,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,real,english_griffinlim_eval_final/real_english/english_real_0282.wav,7.848,0.05739588709626122,0.72747802734375,1.0
282,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0282.wav,7.848,0.05739611042531277,0.85980224609375,1.0
283,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,real,english_griffinlim_eval_final/real_english/english_real_0283.wav,4.932,0.06562573046377856,0.70587158203125,1.0
283,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,fake,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0283.wav,4.932,0.06562601183191537,0.967498779296875,1.0
284,79fa734d263b132bce8a462216182199ca518f4ebbf60104d9b1d75f40a5680d5c9ba34dbc7443252066f4373cbf304ad82ff8dcf61b26bdf63adf0674afba65,real,english_griffinlim_eval_final/real_english/english_real_0284.wav,4.068,0.12927419130060228,0.822357177734375,1.0
