pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit,inferred_normalization,peak_limited
401,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,hindi_griffinlim_eval_final/real_hindi/hindi_real_0401.wav,1,7.092,5.014220237731934,-6.262447357177734,rms_matched,False
412,68cb270e1215efd79204c075fb9df17b4ea024a7c09f74970ea4e506e73229238b2c3b3fc62c0f650e4fbd93cfbdd109b4442bcd5292c50b81cf80146568bf42,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0412.wav,0,6.588,1.4872010946273804,-2.01747989654541,rms_matched,False
412,68cb270e1215efd79204c075fb9df17b4ea024a7c09f74970ea4e506e73229238b2c3b3fc62c0f650e4fbd93cfbdd109b4442bcd5292c50b81cf80146568bf42,hindi_griffinlim_eval_final/real_hindi/hindi_real_0412.wav,1,6.588,3.976144552230835,-5.087878227233887,rms_matched,False
413,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0413.wav,0,7.488,-3.1791839599609375,4.004363059997559,rms_matched,False
413,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0413.wav,1,7.488,1.0658329725265503,-1.5503170490264893,rms_matched,False
415,c8eabd52eef7e16e14998264ec78831ec7b891135ad93c446e459d4643b02c721b412f4fc828522a478fdbd2d5f4ca9838991a89368c78cb7f0617b3837a00ca,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0415.wav,0,2.988,3.5317435264587402,-4.236537933349609,rms_matched,False
415,c8eabd52eef7e16e14998264ec78831ec7b891135ad93c446e459d4643b02c721b412f4fc828522a478fdbd2d5f4ca9838991a89368c78cb7f0617b3837a00ca,hindi_griffinlim_eval_final/real_hindi/hindi_real_0415.wav,1,2.988,-2.751572847366333,3.6136205196380615,rms_matched,False
427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0427.wav,0,5.904,-3.579505681991577,4.434239387512207,rms_matched,False
427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,hindi_griffinlim_eval_final/real_hindi/hindi_real_0427.wav,1,5.904,-0.7985638380050659,0.8383762240409851,rms_matched,False
441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0441.wav,0,3.852,6.7247114181518555,-8.721698760986328,rms_matched,False
441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,hindi_griffinlim_eval_final/real_hindi/hindi_real_0441.wav,1,3.852,5.620161056518555,-7.4073567390441895,rms_matched,False
479,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0479.wav,0,4.824,-2.9126598834991455,3.833667516708374,rms_matched,False
479,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,hindi_griffinlim_eval_final/real_hindi/hindi_real_0479.wav,1,4.824,3.507451057434082,-4.426498889923096,rms_matched,False
483,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0483.wav,0,3.216,3.743096113204956,-4.50067663192749,rms_matched,False
483,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/real_hindi/hindi_real_0483.wav,1,3.216,3.4489176273345947,-4.417724132537842,rms_matched,False
497,9a862e8c754a334f2c39963b8da67e4e6e46ef2889e6ac772bb3e3847c4e1586e46be4d21adf569a90009925022013d8900d5ec065a6eaf767a5f0c3f1317f6d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0497.wav,0,7.056,-5.583822250366211,6.405624866485596,rms_matched,False
497,9a862e8c754a334f2c39963b8da67e4e6e46ef2889e6ac772bb3e3847c4e1586e46be4d21adf569a90009925022013d8900d5ec065a6eaf767a5f0c3f1317f6d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0497.wav,1,7.056,-2.1129918098449707,2.879518985748291,rms_matched,False
498,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0498.wav,0,2.664,6.988822937011719,-9.090202331542969,rms_matched,False
498,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,hindi_griffinlim_eval_final/real_hindi/hindi_real_0498.wav,1,2.664,4.5709991455078125,-5.8212666511535645,rms_matched,False
533,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0533.wav,0,5.796,-4.2722249031066895,5.049684524536133,rms_matched,False
533,5a2a681a4af95b92777b6adcd74644a5291136b27678f3afb168b9ebcc348031ce19ae24e738331ee6e5e5e54f6c4c560d455f898f348ad11957ec799c28fe59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0533.wav,1,5.796,5.904733657836914,-7.524058818817139,rms_matched,False
541,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0541.wav,0,2.664,-2.618652582168579,3.4741287231445312,rms_matched,False
541,5e46ac50eb1d862c9c16cabb7768b1b412ed7ec5a51e13e22953cbb21d43c30f5addea8f5b6797634a95c8140661feb46f36a8e68d9968dc8452c0ac88af7e59,hindi_griffinlim_eval_final/real_hindi/hindi_real_0541.wav,1,2.664,0.533411979675293,-1.2665150165557861,rms_matched,False
60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0060.wav,0,2.736,6.121066093444824,-7.928644180297852,rms_matched,False
60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0060.wav,1,2.736,5.2270827293396,-6.807663917541504,rms_matched,False
605,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0605.wav,0,4.896,-5.434101581573486,6.184655666351318,rms_matched,False
605,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,hindi_griffinlim_eval_final/real_hindi/hindi_real_0605.wav,1,4.896,2.8369879722595215,-3.6304738521575928,rms_matched,False
610,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0610.wav,0,5.376,-3.101418972015381,3.8936336040496826,rms_matched,False
610,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,hindi_griffinlim_eval_final/real_hindi/hindi_real_0610.wav,1,5.376,3.8109021186828613,-4.751227855682373,rms_matched,False
614,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0614.wav,0,6.336,-1.771697759628296,2.510554313659668,rms_matched,False
614,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,hindi_griffinlim_eval_final/real_hindi/hindi_real_0614.wav,1,6.336,4.777936935424805,-6.190381050109863,rms_matched,False
62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0062.wav,0,3.528,-2.315727710723877,3.1929969787597656,rms_matched,False
62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,hindi_griffinlim_eval_final/real_hindi/hindi_real_0062.wav,1,3.528,3.517616033554077,-4.385920524597168,rms_matched,False
636,5d11b952e9611a75d83a6b37c9eb61990cda39a280a57ed6b8e1e5169bbf408c23a2618a05bd8ed04bef3258fc84db91cac825708b4163b8053d8301d130370b,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0636.wav,0,7.416,5.416815757751465,-6.848418235778809,rms_matched,False
636,5d11b952e9611a75d83a6b37c9eb61990cda39a280a57ed6b8e1e5169bbf408c23a2618a05bd8ed04bef3258fc84db91cac825708b4163b8053d8301d130370b,hindi_griffinlim_eval_final/real_hindi/hindi_real_0636.wav,1,7.416,4.705733299255371,-6.038366317749023,rms_matched,False
652,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0652.wav,0,4.056,-0.4136742949485779,0.9077903628349304,rms_matched,False
652,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,hindi_griffinlim_eval_final/real_hindi/hindi_real_0652.wav,1,4.056,5.388681411743164,-6.898904800415039,rms_matched,False
668,75c6bb7203a8fae0c08c18b39bebaf7f25f86e3b2cdbb1dbd65927288474b3fa5b24c5c88144d238b93b8327677bdfbdf560078a95a3594a6b6ea7dbf3f3eec8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0668.wav,0,5.94,-5.856451988220215,6.6953535079956055,rms_matched,False
668,75c6bb7203a8fae0c08c18b39bebaf7f25f86e3b2cdbb1dbd65927288474b3fa5b24c5c88144d238b93b8327677bdfbdf560078a95a3594a6b6ea7dbf3f3eec8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0668.wav,1,5.94,4.242757797241211,-5.395347595214844,rms_matched,False
679,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0679.wav,0,7.236,-3.4868624210357666,4.36727237701416,rms_matched,False
679,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,hindi_griffinlim_eval_final/real_hindi/hindi_real_0679.wav,1,7.236,-0.5334761142730713,0.8171685934066772,rms_matched,False
699,ffb5eeb570d2ef310e46742868405151da6adb390253787708f24b730c59c01b34656465701e80b1157e9b0f9421b9a06a454f56e2a3a4bdfbf5c6c64addad11,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0699.wav,0,4.248,-0.5858883857727051,1.1457651853561401,rms_matched,False
699,ffb5eeb570d2ef310e46742868405151da6adb390253787708f24b730c59c01b34656465701e80b1157e9b0f9421b9a06a454f56e2a3a4bdfbf5c6c64addad11,hindi_griffinlim_eval_final/real_hindi/hindi_real_0699.wav,1,4.248,5.407168865203857,-6.952066421508789,rms_matched,False
705,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0705.wav,0,2.736,7.04105281829834,-9.141990661621094,rms_matched,False
705,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,hindi_griffinlim_eval_final/real_hindi/hindi_real_0705.wav,1,2.736,5.168359279632568,-6.685710906982422,rms_matched,False
72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0072.wav,0,3.096,-0.9277247786521912,1.5317202806472778,rms_matched,False
72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0072.wav,1,3.096,-0.8483695983886719,1.360275149345398,rms_matched,False
725,f4acf13791d1ffc57965afc160c66ab08985a745fc07997aced0be646a308c8b8c3f851c7143204d02449b094fd7811bc980a05b337acdadb7e2a83dd9c9c2bb,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0725.wav,0,4.968,-3.8738746643066406,4.7099995613098145,rms_matched,False
725,f4acf13791d1ffc57965afc160c66ab08985a745fc07997aced0be646a308c8b8c3f851c7143204d02449b094fd7811bc980a05b337acdadb7e2a83dd9c9c2bb,hindi_griffinlim_eval_final/real_hindi/hindi_real_0725.wav,1,4.968,-6.1570353507995605,7.162509441375732,rms_matched,False
726,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0726.wav,0,3.132,6.538894176483154,-8.434505462646484,rms_matched,False
726,aaf6b52267451edd43f92433e040803b7c695022ac637484427c841d61dddefbc79acf6b684ebc2769e18c649d9b7a520a0041ecb7898d3f7e49d804f477a3ac,hindi_griffinlim_eval_final/real_hindi/hindi_real_0726.wav,1,3.132,-1.8372694253921509,2.4664463996887207,rms_matched,False
76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0076.wav,0,4.056,0.008556637912988663,0.22728422284126282,rms_matched,False
76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,hindi_griffinlim_eval_final/real_hindi/hindi_real_0076.wav,1,4.056,1.706190824508667,-2.252847194671631,rms_matched,False
772,4f7f65a3c1d0ad3bc8c1b1b9d1f99a33e4785aac4a57bf5803876af5b7bd8c4d96f9ce70fa5d287f0aa26fa4aa86e8572fa595a5554dc71ae32d82496237da62,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0772.wav,0,3.864,3.784463882446289,-4.951815605163574,peak_normalized,True
772,4f7f65a3c1d0ad3bc8c1b1b9d1f99a33e4785aac4a57bf5803876af5b7bd8c4d96f9ce70fa5d287f0aa26fa4aa86e8572fa595a5554dc71ae32d82496237da62,hindi_griffinlim_eval_final/real_hindi/hindi_real_0772.wav,1,3.864,5.28482723236084,-6.782093048095703,peak_normalized,True
777,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0777.wav,0,4.968,-3.095308780670166,3.915907382965088,rms_matched,False
777,6ebad08c5960e5ac3ec20197f173828d6da580b660c01794cdd4270089cdd590b3d512277ba38e372e860e7e9e9d9621fbeec2edd3ab07dcfe713a646c246543,hindi_griffinlim_eval_final/real_hindi/hindi_real_0777.wav,1,4.968,-0.512515664100647,0.5228556990623474,rms_matched,False
782,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0782.wav,0,3.312,5.694353103637695,-7.369040489196777,rms_matched,False
782,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,hindi_griffinlim_eval_final/real_hindi/hindi_real_0782.wav,1,3.312,5.891574859619141,-7.760033130645752,rms_matched,False
797,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0797.wav,0,3.24,0.23413804173469543,-0.17934876680374146,rms_matched,False
797,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,hindi_griffinlim_eval_final/real_hindi/hindi_real_0797.wav,1,3.24,3.5917956829071045,-4.609433174133301,rms_matched,False
802,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0802.wav,0,3.816,-5.443644046783447,6.208547592163086,rms_matched,False
802,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,hindi_griffinlim_eval_final/real_hindi/hindi_real_0802.wav,1,3.816,5.995923042297363,-7.658713340759277,rms_matched,False
83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0083.wav,0,4.824,0.4362897574901581,-0.681256115436554,peak_normalized,True
83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,hindi_griffinlim_eval_final/real_hindi/hindi_real_0083.wav,1,4.824,3.787062406539917,-4.886816024780273,peak_normalized,True
830,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0830.wav,0,6.048,-0.5479804873466492,0.9775556921958923,rms_matched,False
830,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,hindi_griffinlim_eval_final/real_hindi/hindi_real_0830.wav,1,6.048,1.3744347095489502,-2.009674072265625,rms_matched,False
836,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0836.wav,0,7.344,6.091601848602295,-7.934733867645264,rms_matched,False
836,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,hindi_griffinlim_eval_final/real_hindi/hindi_real_0836.wav,1,7.344,6.117927074432373,-7.8300089836120605,rms_matched,False
839,345ead41094d4bf4aae58398d87ab219b6ffd948dd640a1a2a4da43e2522343c539d11a27052a9cca1014b590e440971db0710852df02639dc9f3d304469aaca,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0839.wav,0,2.988,-5.4978861808776855,6.2939019203186035,rms_matched,False
839,345ead41094d4bf4aae58398d87ab219b6ffd948dd640a1a2a4da43e2522343c539d11a27052a9cca1014b590e440971db0710852df02639dc9f3d304469aaca,hindi_griffinlim_eval_final/real_hindi/hindi_real_0839.wav,1,2.988,-5.169045448303223,5.825067520141602,rms_matched,False
841,b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0841.wav,0,4.968,2.72833514213562,-3.3746490478515625,rms_matched,False
841,b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7,hindi_griffinlim_eval_final/real_hindi/hindi_real_0841.wav,1,4.968,5.676644325256348,-7.149772644042969,rms_matched,False
843,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0843.wav,0,4.608,-1.8805991411209106,2.748112201690674,rms_matched,False
843,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0843.wav,1,4.608,5.780085563659668,-7.339200496673584,rms_matched,False
854,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0854.wav,0,4.716,-0.49570155143737793,1.0190519094467163,rms_matched,False
854,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,hindi_griffinlim_eval_final/real_hindi/hindi_real_0854.wav,1,4.716,1.1812077760696411,-1.5069245100021362,rms_matched,False
857,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0857.wav,0,4.356,6.394127368927002,-8.274696350097656,rms_matched,False
857,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,hindi_griffinlim_eval_final/real_hindi/hindi_real_0857.wav,1,4.356,6.0838398933410645,-7.809682846069336,rms_matched,False
865,806c8f1750366fd789fd41da89a86157e07cc51bb8aae5e3e963abd25d659afa282b2d5d1ae80d08eb78bcbf88984ac5b1c10bb62f2582cdaa48774594e5b746,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0865.wav,0,5.904,0.17481254041194916,-0.4116833508014679,rms_matched,False
865,806c8f1750366fd789fd41da89a86157e07cc51bb8aae5e3e963abd25d659afa282b2d5d1ae80d08eb78bcbf88984ac5b1c10bb62f2582cdaa48774594e5b746,hindi_griffinlim_eval_final/real_hindi/hindi_real_0865.wav,1,5.904,3.085638999938965,-4.014747619628906,rms_matched,False
867,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0867.wav,0,4.284,-3.67758846282959,4.5571818351745605,rms_matched,False
867,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,hindi_griffinlim_eval_final/real_hindi/hindi_real_0867.wav,1,4.284,-4.506743907928467,5.438438415527344,rms_matched,False
879,65d886c17e6173ec624dcf8fa7a03e75f82801af0e6b0a177d149e9137b2bc1c6f88b5e060a9db7493ec77e6ef243e8a1b1ca307a3f303b8d8a5c80dbd08572d,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0879.wav,0,4.68,-5.659240245819092,6.478093147277832,rms_matched,False
879,65d886c17e6173ec624dcf8fa7a03e75f82801af0e6b0a177d149e9137b2bc1c6f88b5e060a9db7493ec77e6ef243e8a1b1ca307a3f303b8d8a5c80dbd08572d,hindi_griffinlim_eval_final/real_hindi/hindi_real_0879.wav,1,4.68,-4.989597320556641,5.696556091308594,rms_matched,False
883,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0883.wav,0,4.572,-0.26396313309669495,-0.033476680517196655,rms_matched,False
883,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,hindi_griffinlim_eval_final/real_hindi/hindi_real_0883.wav,1,4.572,5.948824405670166,-7.613988876342773,rms_matched,False
884,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0884.wav,0,4.212,6.569863796234131,-8.538339614868164,rms_matched,False
884,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,hindi_griffinlim_eval_final/real_hindi/hindi_real_0884.wav,1,4.212,5.118760108947754,-6.529860019683838,rms_matched,False
