pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit
441,6bc01ab25300086ec3cf94e8ca3fb50aac19b413564602dfd674fd1104663f7bd8d1ed480ebbdbe3a672c55950e644594c8f5e5f7b5cbd75d4aa94cabb7081e8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0441.wav,0,7.128,-4.784613609313965,5.673295974731445
441,6bc01ab25300086ec3cf94e8ca3fb50aac19b413564602dfd674fd1104663f7bd8d1ed480ebbdbe3a672c55950e644594c8f5e5f7b5cbd75d4aa94cabb7081e8,english_griffinlim_eval_final/real_english/english_real_0441.wav,1,7.128,4.700468063354492,-6.134711742401123
479,863ff359f109c8d4fbd978d4439474bcfe0ab5f2065efa125c935b85f1a7b1cf99540a82b2d32394fa34c2bd093283b12257fa42cc8d8dcd4dc032af79981c7d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0479.wav,0,2.592,-0.6457103490829468,1.101717233657837
479,863ff359f109c8d4fbd978d4439474bcfe0ab5f2065efa125c935b85f1a7b1cf99540a82b2d32394fa34c2bd093283b12257fa42cc8d8dcd4dc032af79981c7d,english_griffinlim_eval_final/real_english/english_real_0479.wav,1,2.592,4.771072864532471,-6.045403957366943
483,6ac8b1a295e2a4a5b11a602a368771530cd7b900ee5d8b552946eb8d32c21f4694c786c41ca996b12adb8a1d1e15160f84cb0632d9359cf84c6d99a18745692e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0483.wav,0,5.328,-1.0762059688568115,1.5101497173309326
483,6ac8b1a295e2a4a5b11a602a368771530cd7b900ee5d8b552946eb8d32c21f4694c786c41ca996b12adb8a1d1e15160f84cb0632d9359cf84c6d99a18745692e,english_griffinlim_eval_final/real_english/english_real_0483.wav,1,5.328,3.911149263381958,-4.992343425750732
497,79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0497.wav,0,6.048,-4.982746601104736,5.769092559814453
497,79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf,english_griffinlim_eval_final/real_english/english_real_0497.wav,1,6.048,5.18475341796875,-6.61606502532959
498,3a3a12ef79a5ae168e17630ddee4bc75ac379e7a4bd0a2c01e9dfef7f09c47891f3ab3c3943a9b3255d4962453f314a139edc4c88d3e71a3128f49ef85947a79,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0498.wav,0,5.328,-3.361804962158203,4.092395782470703
498,3a3a12ef79a5ae168e17630ddee4bc75ac379e7a4bd0a2c01e9dfef7f09c47891f3ab3c3943a9b3255d4962453f314a139edc4c88d3e71a3128f49ef85947a79,english_griffinlim_eval_final/real_english/english_real_0498.wav,1,5.328,5.578661918640137,-7.097188949584961
533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0533.wav,0,6.216,-5.759790897369385,6.622076988220215
533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,english_griffinlim_eval_final/real_english/english_real_0533.wav,1,6.216,1.8446964025497437,-2.3502488136291504
541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0541.wav,0,4.14,-5.878884315490723,6.826352119445801
541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,english_griffinlim_eval_final/real_english/english_real_0541.wav,1,4.14,5.15471076965332,-6.63069486618042
60,e2292237c77b576132df4cdbb79155e854aeff199c96095ab6db95684d8fa140ff1f42fe9cf87b811f15ce8039d6563a304b507926ca4a641d04765a70b79d91,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0060.wav,0,4.896,-3.8650903701782227,4.709711074829102
60,e2292237c77b576132df4cdbb79155e854aeff199c96095ab6db95684d8fa140ff1f42fe9cf87b811f15ce8039d6563a304b507926ca4a641d04765a70b79d91,english_griffinlim_eval_final/real_english/english_real_0060.wav,1,4.896,4.548664093017578,-5.793586730957031
605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0605.wav,0,4.464,-4.430818557739258,5.163035869598389
605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,english_griffinlim_eval_final/real_english/english_real_0605.wav,1,4.464,3.491050958633423,-4.5122270584106445
610,e80b40908fa49afbc617da992c0736d82bbe441589a8e6d390ad0533bc1aca7e5e4dc76629de5433eaf6c9a5b2aa2846308b5fbb909bcba9af2b5cbb41e5a8de,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0610.wav,0,5.436,1.0874203443527222,-1.7127209901809692
610,e80b40908fa49afbc617da992c0736d82bbe441589a8e6d390ad0533bc1aca7e5e4dc76629de5433eaf6c9a5b2aa2846308b5fbb909bcba9af2b5cbb41e5a8de,english_griffinlim_eval_final/real_english/english_real_0610.wav,1,5.436,4.931085109710693,-6.312657356262207
614,38750f6fe4575f45443936753f75d6e7875cf624362bd4bc50a7430cd3b69784b783b9f9601d9f1c1d6c6da22d9af4b1523da231ea55a13189c6d5a4923d728c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0614.wav,0,5.904,-3.72078800201416,4.534126281738281
614,38750f6fe4575f45443936753f75d6e7875cf624362bd4bc50a7430cd3b69784b783b9f9601d9f1c1d6c6da22d9af4b1523da231ea55a13189c6d5a4923d728c,english_griffinlim_eval_final/real_english/english_real_0614.wav,1,5.904,3.8688974380493164,-4.748266220092773
62,bc6842f7e140397b505f5329aaca34022b3f8e999b01e0436bb66dd3a21a5614f7a4f9d522b37d41ea0018bc8323781a97b055ff458e3bedbb436d5f292c7373,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0062.wav,0,6.336,-3.369063377380371,4.094238758087158
62,bc6842f7e140397b505f5329aaca34022b3f8e999b01e0436bb66dd3a21a5614f7a4f9d522b37d41ea0018bc8323781a97b055ff458e3bedbb436d5f292c7373,english_griffinlim_eval_final/real_english/english_real_0062.wav,1,6.336,3.243992567062378,-4.4712018966674805
636,9512ce701610c86108d16bfea418d204afa210e7f6c75d42db9a6b51bec07e9eb09bf98ef5aa04b604915b8c111d85fc0ec4470033196a59f34be1b1d6c09030,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0636.wav,0,5.448,-3.6615304946899414,4.488064289093018
636,9512ce701610c86108d16bfea418d204afa210e7f6c75d42db9a6b51bec07e9eb09bf98ef5aa04b604915b8c111d85fc0ec4470033196a59f34be1b1d6c09030,english_griffinlim_eval_final/real_english/english_real_0636.wav,1,5.448,3.755660057067871,-4.721307754516602
652,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0652.wav,0,3.168,-4.174793243408203,4.904073715209961
652,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,english_griffinlim_eval_final/real_english/english_real_0652.wav,1,3.168,5.564835548400879,-7.030696868896484
668,e0e4d1cd7c5b678bc8918882cb0a87cddf2ed32589d5db607900f79fda5e4d390b6200c339fe7e2faef88ced7f65983583c2d47b76247732160108d47083496f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0668.wav,0,3.336,-0.6261930465698242,1.145872950553894
668,e0e4d1cd7c5b678bc8918882cb0a87cddf2ed32589d5db607900f79fda5e4d390b6200c339fe7e2faef88ced7f65983583c2d47b76247732160108d47083496f,english_griffinlim_eval_final/real_english/english_real_0668.wav,1,3.336,6.061542987823486,-7.755812644958496
679,7a79ef86945a0ed5e5053d368f18efed75b430b67b8d9b56ed1c4554cf876ed1cb4929c6521da2b4deec0a6411608947dee178aad65656c62cf1f07795ae91f5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0679.wav,0,5.76,-2.793797731399536,3.4964592456817627
679,7a79ef86945a0ed5e5053d368f18efed75b430b67b8d9b56ed1c4554cf876ed1cb4929c6521da2b4deec0a6411608947dee178aad65656c62cf1f07795ae91f5,english_griffinlim_eval_final/real_english/english_real_0679.wav,1,5.76,0.3947768211364746,-0.7707229256629944
699,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0699.wav,0,6.372,-0.9508740305900574,1.4897806644439697
699,5eaa49f00193ae8a891fa69e0c5a5ddbaf415ec00f344e11d982c8ec02606e2c4af3b7d9e4dc96fc3f68a296ff841aabea06ee2177d4966adfaeb885a7031ced,english_griffinlim_eval_final/real_english/english_real_0699.wav,1,6.372,3.6152968406677246,-4.417103290557861
705,57c1af95690cc609ae9b624378d71903486561981a9cf056cedb0c0ff39383cafb7f47f61aab8285dcb7e7690a28f45bb5fe18282bf73b8f63b7ac38bbd70cd6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0705.wav,0,7.884,-5.345187187194824,6.165753364562988
705,57c1af95690cc609ae9b624378d71903486561981a9cf056cedb0c0ff39383cafb7f47f61aab8285dcb7e7690a28f45bb5fe18282bf73b8f63b7ac38bbd70cd6,english_griffinlim_eval_final/real_english/english_real_0705.wav,1,7.884,5.800406455993652,-7.511294364929199
72,e7011a6e1591f49fac676ffa48b33f7d4d89c44cf513e32821e0739db30434d37780a046e0ab31a8c16dee8675d07b384d4244aa1a2ce0a80a2b42e31655cac9,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0072.wav,0,2.976,-0.9842759370803833,1.5525392293930054
72,e7011a6e1591f49fac676ffa48b33f7d4d89c44cf513e32821e0739db30434d37780a046e0ab31a8c16dee8675d07b384d4244aa1a2ce0a80a2b42e31655cac9,english_griffinlim_eval_final/real_english/english_real_0072.wav,1,2.976,-0.7144368886947632,0.7376818060874939
725,261902fd23f83fff961976a161dd750896c8083c6e43fd7ea0913fe63fcd4ecb3acf6e2803cc583385eccd92760f88605cf5ffa62e91574a379fe32fe8950ae6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0725.wav,0,3.72,-0.28630441427230835,0.4917213022708893
725,261902fd23f83fff961976a161dd750896c8083c6e43fd7ea0913fe63fcd4ecb3acf6e2803cc583385eccd92760f88605cf5ffa62e91574a379fe32fe8950ae6,english_griffinlim_eval_final/real_english/english_real_0725.wav,1,3.72,4.698376178741455,-5.950096607208252
726,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0726.wav,0,4.824,-4.004494667053223,4.7481231689453125
726,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,english_griffinlim_eval_final/real_english/english_real_0726.wav,1,4.824,4.652153015136719,-5.7826762199401855
76,56ef6218bdd27655fae9f85f0a18b0cc608586fd0a9709f20dd5f6a4b3ad55d078fa858ae7858359709a699813eaad85527749d9d03639f00fcd2251ef60af96,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0076.wav,0,4.224,-5.982792854309082,6.817923545837402
76,56ef6218bdd27655fae9f85f0a18b0cc608586fd0a9709f20dd5f6a4b3ad55d078fa858ae7858359709a699813eaad85527749d9d03639f00fcd2251ef60af96,english_griffinlim_eval_final/real_english/english_real_0076.wav,1,4.224,4.203213691711426,-5.2352728843688965
772,0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0772.wav,0,2.616,-2.9643847942352295,3.8288679122924805
772,0a418a5678721353da80d2ca2abb89df1cf6da912135762ff0b046ee50725ade5564d71329e2bac85ce57069b17818d51b24b7db84f0440758860882d5af9c48,english_griffinlim_eval_final/real_english/english_real_0772.wav,1,2.616,2.6113691329956055,-3.3267669677734375
777,444d0fa7d140a61fbb031de7af88504ded7c0998fa41e015ce8afdbbf6f7e91c03cd2b9a14b7cf50cc1b270d59f1b76cbe4618b10a3a6e09f90280124cbd1655,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0777.wav,0,4.7020625,-0.6252586841583252,1.1682405471801758
777,444d0fa7d140a61fbb031de7af88504ded7c0998fa41e015ce8afdbbf6f7e91c03cd2b9a14b7cf50cc1b270d59f1b76cbe4618b10a3a6e09f90280124cbd1655,english_griffinlim_eval_final/real_english/english_real_0777.wav,1,4.7020625,-1.0245391130447388,1.3720943927764893
782,b15afb2e48dfae2b0ab41a1438127545dc8a674a77c00454a5af7375916d4b259113180dd5a41012dff51cf00b1ce09f2d2957278e105d3091ae1522ce487503,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0782.wav,0,7.668,-2.135582447052002,2.9360625743865967
782,b15afb2e48dfae2b0ab41a1438127545dc8a674a77c00454a5af7375916d4b259113180dd5a41012dff51cf00b1ce09f2d2957278e105d3091ae1522ce487503,english_griffinlim_eval_final/real_english/english_real_0782.wav,1,7.668,4.090879440307617,-5.320450782775879
797,782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0797.wav,0,4.824,-5.922890663146973,6.76115608215332
797,782ec7b338418a4966cc49ae09265d258705091874fb4d3a7fc76c9541738a997af0f51e9ef6045dc01874a060b482c7adfbfff2a51b50fa8d03764248956d48,english_griffinlim_eval_final/real_english/english_real_0797.wav,1,4.824,1.1446722745895386,-1.6238857507705688
802,827ec12d835b8a4dd847f01b6f1b936b964f5994a2cdc1fb37228228d53dfa26b5f5364ec2153df9348ba174f2e435ce0918f8b71df41fed09e3fd0d7eec39ef,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0802.wav,0,3.636,-4.748395919799805,5.439406394958496
802,827ec12d835b8a4dd847f01b6f1b936b964f5994a2cdc1fb37228228d53dfa26b5f5364ec2153df9348ba174f2e435ce0918f8b71df41fed09e3fd0d7eec39ef,english_griffinlim_eval_final/real_english/english_real_0802.wav,1,3.636,3.703155279159546,-4.586971282958984
83,18b951dc2813f5814ff2517741eea11223b24b0d981c48d278682c713cf69dba191e3fabec0c27a7840be61854d3384d1aa88af7ec9fd6e59d08e23ee7ba26d6,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0083.wav,0,3.072,0.32527780532836914,-0.42083579301834106
83,18b951dc2813f5814ff2517741eea11223b24b0d981c48d278682c713cf69dba191e3fabec0c27a7840be61854d3384d1aa88af7ec9fd6e59d08e23ee7ba26d6,english_griffinlim_eval_final/real_english/english_real_0083.wav,1,3.072,6.330463886260986,-8.30615520477295
830,f0ea206776edd98e6ab41801393839be2d3a3508647336452079b21ddc3ed6eafddd8489e7a79cf149c48136862b49b77c412f7721653750f051aa12c2858e0b,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0830.wav,0,2.4,3.445931911468506,-4.403996467590332
830,f0ea206776edd98e6ab41801393839be2d3a3508647336452079b21ddc3ed6eafddd8489e7a79cf149c48136862b49b77c412f7721653750f051aa12c2858e0b,english_griffinlim_eval_final/real_english/english_real_0830.wav,1,2.4,5.324474811553955,-6.911514759063721
836,9489088a420426808becec14c5f401ed90743aab43f0ea3a7103e44a9a49dbe34a988a64a728e2a0a1211acd83899a91998b77dfdba504b2154a6900315ffa62,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0836.wav,0,6.732,-5.134318828582764,5.947700500488281
836,9489088a420426808becec14c5f401ed90743aab43f0ea3a7103e44a9a49dbe34a988a64a728e2a0a1211acd83899a91998b77dfdba504b2154a6900315ffa62,english_griffinlim_eval_final/real_english/english_real_0836.wav,1,6.732,4.947218894958496,-6.3262434005737305
839,f138d75a743543591fb23c61bbb2cfc4a204866aa791fdddc2a868be75a3f5851013ee0e9036241396a08fce890ff0911b3218224b0b11dc917eb7b4fa2e8cec,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0839.wav,0,3.708,-1.9968184232711792,2.918337821960449
839,f138d75a743543591fb23c61bbb2cfc4a204866aa791fdddc2a868be75a3f5851013ee0e9036241396a08fce890ff0911b3218224b0b11dc917eb7b4fa2e8cec,english_griffinlim_eval_final/real_english/english_real_0839.wav,1,3.708,0.15262651443481445,-0.22409553825855255
841,fe47f7429a8b74dac1af555a066bf3631aca9f68332f0c9a863bfb2a3b1a591005ed8546e708f9cbbc02aad144afb89da53d5115b656368d8ec2a02e7c745493,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0841.wav,0,3.72,-0.7671604156494141,1.2889838218688965
841,fe47f7429a8b74dac1af555a066bf3631aca9f68332f0c9a863bfb2a3b1a591005ed8546e708f9cbbc02aad144afb89da53d5115b656368d8ec2a02e7c745493,english_griffinlim_eval_final/real_english/english_real_0841.wav,1,3.72,-0.21146751940250397,0.4895648658275604
843,8e05a9762bba8885d665f8ab67084a8adc8c1690725914992dcf9f84a1f11352da18624b6bad7d77301c9ae6a69e3dbf0a68e91086fd32a256cce450e2233db5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0843.wav,0,3.144,-6.005956649780273,6.830718040466309
843,8e05a9762bba8885d665f8ab67084a8adc8c1690725914992dcf9f84a1f11352da18624b6bad7d77301c9ae6a69e3dbf0a68e91086fd32a256cce450e2233db5,english_griffinlim_eval_final/real_english/english_real_0843.wav,1,3.144,5.591245651245117,-7.0888776779174805
854,4779be1c6beb90f5a6341ef5655c2c3a670a764c9c067600de821c89d5f452973f1853d1ad04425d6e465ba18791014dcd03298bbd7ef48b18af21743ab0bd9e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0854.wav,0,4.992,-5.457886695861816,6.253619194030762
854,4779be1c6beb90f5a6341ef5655c2c3a670a764c9c067600de821c89d5f452973f1853d1ad04425d6e465ba18791014dcd03298bbd7ef48b18af21743ab0bd9e,english_griffinlim_eval_final/real_english/english_real_0854.wav,1,4.992,5.452043533325195,-6.787469387054443
857,53f3a1ababf2543e3f79739434893c64e1f5bb3e94c1f3e8d053ed7650183182a922f2959399ac2ac3827c824b225074ed237b465bdbc65c79edc92fe8e6ee61,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0857.wav,0,2.784,-2.9390172958374023,3.8040671348571777
857,53f3a1ababf2543e3f79739434893c64e1f5bb3e94c1f3e8d053ed7650183182a922f2959399ac2ac3827c824b225074ed237b465bdbc65c79edc92fe8e6ee61,english_griffinlim_eval_final/real_english/english_real_0857.wav,1,2.784,4.764721870422363,-5.976447105407715
865,8d0e1eb79f6b76705cc5af2590b6b1d85297a3666be5be7420f6ee5d3db8f81b0df4097cdf6e9ee75ac8436aef1eb3352e5dbecbb127cdefb441d5aa376b56f5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0865.wav,0,2.808,-0.01111762598156929,0.11254087090492249
865,8d0e1eb79f6b76705cc5af2590b6b1d85297a3666be5be7420f6ee5d3db8f81b0df4097cdf6e9ee75ac8436aef1eb3352e5dbecbb127cdefb441d5aa376b56f5,english_griffinlim_eval_final/real_english/english_real_0865.wav,1,2.808,3.1003150939941406,-3.8528192043304443
867,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0867.wav,0,5.868,-5.982135772705078,6.969081878662109
867,141d2fb979ebab495f92c338e4ca2fcc5a9d7b10f19be3047972ea5a0656809b99460f8afa0f5b12848e69becfe6185ae8f44f773289568ba1745fdbbdffaa82,english_griffinlim_eval_final/real_english/english_real_0867.wav,1,5.868,1.9713881015777588,-2.6320910453796387
879,d83fdccca9769420abdaed1f3ae86ae7d925c3a43a17770c3b931613a03e8d6ed32a7aaa07163dd79016b8be140611cba54c7d296beac05b58ad3f6c00c05a44,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0879.wav,0,4.032,4.844412803649902,-6.161798000335693
879,d83fdccca9769420abdaed1f3ae86ae7d925c3a43a17770c3b931613a03e8d6ed32a7aaa07163dd79016b8be140611cba54c7d296beac05b58ad3f6c00c05a44,english_griffinlim_eval_final/real_english/english_real_0879.wav,1,4.032,5.325178623199463,-7.016637802124023
883,dc7a6852f48d22de3cbcd76a7d2deeeec6198b4460fd6a6400b465b60c87bae9fa62e64609548d33496d04f34d0b0a99fa64977b866ddbc189994f779ae01608,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0883.wav,0,3.264,-4.752134323120117,5.559755802154541
883,dc7a6852f48d22de3cbcd76a7d2deeeec6198b4460fd6a6400b465b60c87bae9fa62e64609548d33496d04f34d0b0a99fa64977b866ddbc189994f779ae01608,english_griffinlim_eval_final/real_english/english_real_0883.wav,1,3.264,-0.8774328231811523,1.2978006601333618
884,82557ed50b74bac49d5fb53a88f1e68cce75de29a91d98c3cf2d1af73ac1a4a05b8bf92c984a37192e63b7209242b64dac903c3c69101cbe7d196047a60cf886,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0884.wav,0,7.308,-3.151948928833008,3.973667621612549
884,82557ed50b74bac49d5fb53a88f1e68cce75de29a91d98c3cf2d1af73ac1a4a05b8bf92c984a37192e63b7209242b64dac903c3c69101cbe7d196047a60cf886,english_griffinlim_eval_final/real_english/english_real_0884.wav,1,7.308,5.0760297775268555,-6.401925086975098
888,76c9f8a8f018cb1a1837f237862266e5e4558b176f18afa1692f9061136d7ed1220f71b4dc61d1afd073d6632d2cb497c30d8222c299c6a65184c32128c535a7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0888.wav,0,4.392,-0.8757759928703308,1.3337633609771729
888,76c9f8a8f018cb1a1837f237862266e5e4558b176f18afa1692f9061136d7ed1220f71b4dc61d1afd073d6632d2cb497c30d8222c299c6a65184c32128c535a7,english_griffinlim_eval_final/real_english/english_real_0888.wav,1,4.392,5.923466205596924,-7.482078552246094
897,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0897.wav,0,6.864,-0.0672493577003479,0.3452466130256653
897,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,english_griffinlim_eval_final/real_english/english_real_0897.wav,1,6.864,1.0306751728057861,-1.3711268901824951
902,159b58b5b8c0be4886690fdb1021843612807181e092f8c4e248190b8fb4e3a300bbdeddc8b9eebf043f129da38256409213f78bdf4cca33e4650a9eaf5d8526,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0902.wav,0,3.048,-3.537945508956909,4.275369644165039
902,159b58b5b8c0be4886690fdb1021843612807181e092f8c4e248190b8fb4e3a300bbdeddc8b9eebf043f129da38256409213f78bdf4cca33e4650a9eaf5d8526,english_griffinlim_eval_final/real_english/english_real_0902.wav,1,3.048,1.8102930784225464,-2.413994312286377
907,e873e7a2b27ce654de6921916a75fd32f3addbe2f0d3debde9c8ac68a0fc624e039368043edd2f2dd5ae19f5e311c3a228d1cad655c55713d88366f7026ed09a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0907.wav,0,5.148,-5.961319923400879,6.853005409240723
907,e873e7a2b27ce654de6921916a75fd32f3addbe2f0d3debde9c8ac68a0fc624e039368043edd2f2dd5ae19f5e311c3a228d1cad655c55713d88366f7026ed09a,english_griffinlim_eval_final/real_english/english_real_0907.wav,1,5.148,3.4559459686279297,-4.325936317443848
916,0f18104e03d5e581438478e9674a659629658c17a3e794bcc28993da355930aca6d790aff81d0d7ab22de74f548b9e8961dc2d5ecb81f3bf3e19910e4501a480,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0916.wav,0,7.488,-0.24291537702083588,0.3902072608470917
916,0f18104e03d5e581438478e9674a659629658c17a3e794bcc28993da355930aca6d790aff81d0d7ab22de74f548b9e8961dc2d5ecb81f3bf3e19910e4501a480,english_griffinlim_eval_final/real_english/english_real_0916.wav,1,7.488,4.249554634094238,-5.511016845703125
937,15f4b2d89fd6ef677ad0cf16118393247db64e892060c2b238c09fa625e31ed5d5c4b4e05b0de21c6fc2202db2a2ebf567b2fd032758dbfbeb9897aecb2ab555,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0937.wav,0,2.88,-5.849465847015381,6.757444858551025
937,15f4b2d89fd6ef677ad0cf16118393247db64e892060c2b238c09fa625e31ed5d5c4b4e05b0de21c6fc2202db2a2ebf567b2fd032758dbfbeb9897aecb2ab555,english_griffinlim_eval_final/real_english/english_real_0937.wav,1,2.88,3.374788284301758,-4.179705619812012
948,aa9941b68c0d09069571c0105e601b61631c79ef1c9e1fa6bc2a7b15bbb7e1cbae92efee9449f68e4aaa4219b3b897e0382b39a5fc689c6b7bcf60bcf776dd22,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0948.wav,0,2.328,-1.9990609884262085,2.7618143558502197
948,aa9941b68c0d09069571c0105e601b61631c79ef1c9e1fa6bc2a7b15bbb7e1cbae92efee9449f68e4aaa4219b3b897e0382b39a5fc689c6b7bcf60bcf776dd22,english_griffinlim_eval_final/real_english/english_real_0948.wav,1,2.328,3.292231559753418,-4.461293697357178
961,cc7cc15dbf1966fe301042b960b06893a68fd036d88915f4267b56d3d1dbd2c4aff1078274af41f50a01168b66f71b1ef9b9b12a6a64747dd70329071684590d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0961.wav,0,6.768,-2.0272669792175293,2.8100643157958984
961,cc7cc15dbf1966fe301042b960b06893a68fd036d88915f4267b56d3d1dbd2c4aff1078274af41f50a01168b66f71b1ef9b9b12a6a64747dd70329071684590d,english_griffinlim_eval_final/real_english/english_real_0961.wav,1,6.768,5.352887153625488,-6.92073917388916
966,39c7f4a092c239dd28b5af1f5d2478b19641bae496c30909b4d3eaa73bdcb6e1ccfa348210a57be42889112d2eb3f99efc3d142574f6bb9174ce2be1c3781066,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0966.wav,0,7.56,-3.823976993560791,4.616879463195801
966,39c7f4a092c239dd28b5af1f5d2478b19641bae496c30909b4d3eaa73bdcb6e1ccfa348210a57be42889112d2eb3f99efc3d142574f6bb9174ce2be1c3781066,english_griffinlim_eval_final/real_english/english_real_0966.wav,1,7.56,3.262155771255493,-3.8876705169677734
