pair_id,analysis_cluster,path,label,duration_s,bonafide_logit,spoof_logit
173,b28b715487d197f1f30608455a2f29ea4935533c8648a173f51f5d6806591d024d9dd330a05764d4ea78c2dc4334fc7c796798158151e241f5e3820bf900176c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0173.wav,0,5.016,-5.57003927230835,6.401768684387207
174,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,english_griffinlim_eval_final/real_english/english_real_0174.wav,1,2.52,-3.9638566970825195,4.703836917877197
174,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0174.wav,0,2.52,-5.915698051452637,6.7638702392578125
175,76754358a3cd341831931a65e9c78f6493bccbfa3ba5cac9996537de7039d277043a963b01032ad5afb78be05ff82f4a66db4f91748ca9cde2cb4e1b8753135f,english_griffinlim_eval_final/real_english/english_real_0175.wav,1,4.056,0.8980448246002197,-1.4184341430664062
175,76754358a3cd341831931a65e9c78f6493bccbfa3ba5cac9996537de7039d277043a963b01032ad5afb78be05ff82f4a66db4f91748ca9cde2cb4e1b8753135f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0175.wav,0,4.056,-5.635788917541504,6.543408393859863
176,af294a21d920e11013661f4735c1ebd5df298b0c73074b35ae4c3ea490ee8e630766fc629741346f123353256859ef7d055ee8dcce07e48a091cc8bedec671e3,english_griffinlim_eval_final/real_english/english_real_0176.wav,1,7.416,-4.170202255249023,5.153453350067139
176,af294a21d920e11013661f4735c1ebd5df298b0c73074b35ae4c3ea490ee8e630766fc629741346f123353256859ef7d055ee8dcce07e48a091cc8bedec671e3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0176.wav,0,7.416,-0.5199617147445679,0.8304699659347534
177,32e100352f08fed1d691558a6fe313f3b3bd13ee580bba61afb87d5e20bb5b8d6a9110dff78645259d8e6a48bf220eb2bd784286cc67a8a565051ed3fed74dea,english_griffinlim_eval_final/real_english/english_real_0177.wav,1,4.344,5.16488790512085,-6.5651726722717285
177,32e100352f08fed1d691558a6fe313f3b3bd13ee580bba61afb87d5e20bb5b8d6a9110dff78645259d8e6a48bf220eb2bd784286cc67a8a565051ed3fed74dea,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0177.wav,0,4.344,-4.766875743865967,5.5995378494262695
178,60e45fe6f2e94a4bd381a72531cd44c2c746723b8c81c4642ce9cc4957cce17c2c286dcf1b214b69b0f204eb53ad33e3f969770f498f502632a9f7288b7dacca,english_griffinlim_eval_final/real_english/english_real_0178.wav,1,2.664,5.53005313873291,-7.152774810791016
178,60e45fe6f2e94a4bd381a72531cd44c2c746723b8c81c4642ce9cc4957cce17c2c286dcf1b214b69b0f204eb53ad33e3f969770f498f502632a9f7288b7dacca,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0178.wav,0,2.664,-0.5870339870452881,1.0478641986846924
179,244be08d9659a7b249cda11d300c34ba1d6e32f687cc1211589b1298870c3507831462f5fb7042543621db635fcf2fb61d3255e495861ff41aad99ba364b6ce5,english_griffinlim_eval_final/real_english/english_real_0179.wav,1,5.088,2.3787646293640137,-3.2486720085144043
179,244be08d9659a7b249cda11d300c34ba1d6e32f687cc1211589b1298870c3507831462f5fb7042543621db635fcf2fb61d3255e495861ff41aad99ba364b6ce5,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0179.wav,0,5.088,-0.5682932138442993,0.9167146682739258
180,08ea1e4883b0112f794e6cba73552d702ba257721b88df9c3b30c6043b022cd762c5d1a6c88f173e0c2329ff8db103beee69674c3abe9ce1fe06eca1ac26318d,english_griffinlim_eval_final/real_english/english_real_0180.wav,1,5.04,4.870234966278076,-6.13543701171875
180,08ea1e4883b0112f794e6cba73552d702ba257721b88df9c3b30c6043b022cd762c5d1a6c88f173e0c2329ff8db103beee69674c3abe9ce1fe06eca1ac26318d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0180.wav,0,5.04,-6.10161018371582,7.068596839904785
181,c24712a4c2898b9406cea4b4c9d8343f1a21a10b5d3d41ac7399be9c7219c86fd6d039c67e28c290f7d547599520965266b366f11dd5b32ee132fb7c80908d96,english_griffinlim_eval_final/real_english/english_real_0181.wav,1,6.504,5.058994293212891,-6.528456687927246
181,c24712a4c2898b9406cea4b4c9d8343f1a21a10b5d3d41ac7399be9c7219c86fd6d039c67e28c290f7d547599520965266b366f11dd5b32ee132fb7c80908d96,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0181.wav,0,6.504,-1.9777170419692993,2.732086420059204
182,9b382d095934302194d62e72785cee6701873f0228407ba9feb21f028f0be8a4df85fe3823e013ba8f5e3ccf27ac7b766b7e98ace29b7faa79ebfa3bc476237e,english_griffinlim_eval_final/real_english/english_real_0182.wav,1,7.848,6.209045886993408,-8.040482521057129
182,9b382d095934302194d62e72785cee6701873f0228407ba9feb21f028f0be8a4df85fe3823e013ba8f5e3ccf27ac7b766b7e98ace29b7faa79ebfa3bc476237e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0182.wav,0,7.848,0.24735556542873383,-0.23804673552513123
183,2f5f7c30bb6bba04084b5940c79de6d9d3c440401151832365b5baec0143a38ff4d76c9672ea5763f3974badf2ee6d341435c0c99d69b8b8ef23b231c4bdcb4c,english_griffinlim_eval_final/real_english/english_real_0183.wav,1,6.0,-0.4653118848800659,0.7907721400260925
183,2f5f7c30bb6bba04084b5940c79de6d9d3c440401151832365b5baec0143a38ff4d76c9672ea5763f3974badf2ee6d341435c0c99d69b8b8ef23b231c4bdcb4c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0183.wav,0,6.0,-5.926000595092773,6.696660041809082
184,4e0efd608c89d66822209375d0559287323133ff3683e5e19df551c64f5171e18ab6454e3124e55d025cd52e7cdb564b07b083f820b369776a3f069bd656fc9c,english_griffinlim_eval_final/real_english/english_real_0184.wav,1,3.624,5.155646324157715,-6.466634750366211
184,4e0efd608c89d66822209375d0559287323133ff3683e5e19df551c64f5171e18ab6454e3124e55d025cd52e7cdb564b07b083f820b369776a3f069bd656fc9c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0184.wav,0,3.624,-4.7393059730529785,5.551456451416016
185,9c82499fc2987a90c7d7017d371afc08f781f2c9f10a996c33240ea0af8e6189ab822aec63eb4eefa199bfbaec763939cd4d521c30ee1f297353d837af56183a,english_griffinlim_eval_final/real_english/english_real_0185.wav,1,3.6,6.150321960449219,-8.142852783203125
185,9c82499fc2987a90c7d7017d371afc08f781f2c9f10a996c33240ea0af8e6189ab822aec63eb4eefa199bfbaec763939cd4d521c30ee1f297353d837af56183a,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0185.wav,0,3.6,4.027050495147705,-5.046527862548828
186,500d18a3257795d8ea82b3c39440f7656ecda7b29519f31ec03cd7baa280233bcd4c8fa4a81e7f841a82c22ab892915708234ba3ed5b01587771b44b63f8d58d,english_griffinlim_eval_final/real_english/english_real_0186.wav,1,5.28,4.73974084854126,-5.947765350341797
186,500d18a3257795d8ea82b3c39440f7656ecda7b29519f31ec03cd7baa280233bcd4c8fa4a81e7f841a82c22ab892915708234ba3ed5b01587771b44b63f8d58d,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0186.wav,0,5.28,-2.699826717376709,3.5516245365142822
187,a8c86cfeec74eedd254c694701c43c8abb0bbbc5cfc8239b7fbe8146afbf813876efb8a5de6722a153b85514d3fecf60b8cbd7715345a732e3667d553c112e45,english_griffinlim_eval_final/real_english/english_real_0187.wav,1,7.272,1.6202679872512817,-2.5668187141418457
187,a8c86cfeec74eedd254c694701c43c8abb0bbbc5cfc8239b7fbe8146afbf813876efb8a5de6722a153b85514d3fecf60b8cbd7715345a732e3667d553c112e45,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0187.wav,0,7.272,-4.056680679321289,4.888105392456055
188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,english_griffinlim_eval_final/real_english/english_real_0188.wav,1,4.968,-5.390268325805664,6.140758514404297
188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0188.wav,0,4.968,-6.039366722106934,7.018312931060791
189,f0dce948ac0bb8d22cb47a79c63cd7b032750bfecf5e4330c9e7fa1cc5da983143cbc1835e70a09602999e37ea7ce4099b500abf78267936a49851116aa1dce7,english_griffinlim_eval_final/real_english/english_real_0189.wav,1,5.016,1.3125693798065186,-2.253113269805908
189,f0dce948ac0bb8d22cb47a79c63cd7b032750bfecf5e4330c9e7fa1cc5da983143cbc1835e70a09602999e37ea7ce4099b500abf78267936a49851116aa1dce7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0189.wav,0,5.016,-0.7820293307304382,1.2089802026748657
190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,english_griffinlim_eval_final/real_english/english_real_0190.wav,1,5.736,5.600486755371094,-7.193391799926758
190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0190.wav,0,5.736,5.236016273498535,-6.742127895355225
191,bb1e5d029d2b0659f0f23e3793bc423c57fc559941423ad259933a213e0f089c93da9f588d0369985d859e480cd9d0abf0dd3c2177e1d8bc9ba7a3da4c2643de,english_griffinlim_eval_final/real_english/english_real_0191.wav,1,5.064,2.27158784866333,-2.745394468307495
191,bb1e5d029d2b0659f0f23e3793bc423c57fc559941423ad259933a213e0f089c93da9f588d0369985d859e480cd9d0abf0dd3c2177e1d8bc9ba7a3da4c2643de,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0191.wav,0,5.064,-1.9634538888931274,2.5683770179748535
192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/real_english/english_real_0192.wav,1,2.784,3.9355556964874268,-5.076831817626953
192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0192.wav,0,2.784,6.131879806518555,-7.985933303833008
193,34d57429883aac7d0241cbc867c0be9e2f4a5a63f68384e353b4e2a9845eb2ed6a3b66980b7d43d47aab4cb9dd1ac40bf93fc75b4311b87516b98410516807f7,english_griffinlim_eval_final/real_english/english_real_0193.wav,1,4.056,2.347766876220703,-3.1253857612609863
193,34d57429883aac7d0241cbc867c0be9e2f4a5a63f68384e353b4e2a9845eb2ed6a3b66980b7d43d47aab4cb9dd1ac40bf93fc75b4311b87516b98410516807f7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0193.wav,0,4.056,-5.825714111328125,6.707333564758301
194,dc0c3e2a248132ba9f119b49a12b3cc005b3fa00b06292f083d8dfa3ae96109b032e9799aa56e58277c6dd07f9c078a8ec5c230001cc5da8cd41c2cbe90dd802,english_griffinlim_eval_final/real_english/english_real_0194.wav,1,4.86,2.9716386795043945,-3.6650495529174805
194,dc0c3e2a248132ba9f119b49a12b3cc005b3fa00b06292f083d8dfa3ae96109b032e9799aa56e58277c6dd07f9c078a8ec5c230001cc5da8cd41c2cbe90dd802,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0194.wav,0,4.86,-1.9561463594436646,2.700063467025757
195,a96281f5e2805ca59660e7caed1d355893e2cd686946a226be44cc38ca934495f4c6511a7a5a72846e09495d7792e66bacc43d933f92b05431f30c2647e8cffa,english_griffinlim_eval_final/real_english/english_real_0195.wav,1,2.664,1.696466326713562,-2.5272083282470703
195,a96281f5e2805ca59660e7caed1d355893e2cd686946a226be44cc38ca934495f4c6511a7a5a72846e09495d7792e66bacc43d933f92b05431f30c2647e8cffa,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0195.wav,0,2.664,6.418758392333984,-8.289237022399902
196,9fda0c374f039f5515c821e5936f994c091c1a9b315901abb63a14a50ee08772dff631a98a036a8cd9e93cdacfd37f9d96759fe958923f564a3f63ae53a9c316,english_griffinlim_eval_final/real_english/english_real_0196.wav,1,5.976,4.705445289611816,-5.757779121398926
196,9fda0c374f039f5515c821e5936f994c091c1a9b315901abb63a14a50ee08772dff631a98a036a8cd9e93cdacfd37f9d96759fe958923f564a3f63ae53a9c316,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0196.wav,0,5.976,-4.625998020172119,5.519469738006592
197,8255fad3520e654ede731f40f3501ec48a9add93775d5081d146065a11a94be19a3c6ee5cac546061e9cde328e9c4982ba6000716371458c40c1ab365b93207c,english_griffinlim_eval_final/real_english/english_real_0197.wav,1,3.864,4.177413463592529,-5.19938850402832
197,8255fad3520e654ede731f40f3501ec48a9add93775d5081d146065a11a94be19a3c6ee5cac546061e9cde328e9c4982ba6000716371458c40c1ab365b93207c,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0197.wav,0,3.864,-6.105224132537842,7.047317028045654
198,eacb76b080eb0ee90c6ca5f40c90311d5bfabaec772a520c67975bece182e7226298550c79258cafbb3fe81e29af5c3c5c796d4cdca81bfaf67fbbc6f40227ed,english_griffinlim_eval_final/real_english/english_real_0198.wav,1,5.664,5.872158050537109,-7.650238037109375
198,eacb76b080eb0ee90c6ca5f40c90311d5bfabaec772a520c67975bece182e7226298550c79258cafbb3fe81e29af5c3c5c796d4cdca81bfaf67fbbc6f40227ed,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0198.wav,0,5.664,-0.5272582769393921,0.7740797400474548
199,2817b9dbf3bd7f97c813c8282f35c8fa3c1ffd8bc501bdc997956a3f64c90f3f0ac2e39c067de95bda48043c4c4aaa39dbc48424f906fa434c5646069b7960e7,english_griffinlim_eval_final/real_english/english_real_0199.wav,1,2.664,1.308098316192627,-1.907397985458374
199,2817b9dbf3bd7f97c813c8282f35c8fa3c1ffd8bc501bdc997956a3f64c90f3f0ac2e39c067de95bda48043c4c4aaa39dbc48424f906fa434c5646069b7960e7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0199.wav,0,2.664,-1.2927736043930054,1.9994091987609863
200,4eba41fec2812653b53fdcb9fd8d8d86b3a474576984a8d08189dccb9fc404a2e11f345a2f2f44c3cc1ad79eae446e973b7fbbf6da3becf13585b3e471ba48ec,english_griffinlim_eval_final/real_english/english_real_0200.wav,1,5.04,4.916187286376953,-6.215953350067139
200,4eba41fec2812653b53fdcb9fd8d8d86b3a474576984a8d08189dccb9fc404a2e11f345a2f2f44c3cc1ad79eae446e973b7fbbf6da3becf13585b3e471ba48ec,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0200.wav,0,5.04,-6.098029136657715,7.068890571594238
201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,english_griffinlim_eval_final/real_english/english_real_0201.wav,1,2.856,1.9202711582183838,-2.615349292755127
201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0201.wav,0,2.856,-5.566695213317871,6.368054389953613
202,3782f6a35d599db62a9bd73a45d7480cb56b29d130984d030b5a17137dbe2ec49909f6944f79eef6af518d416bd040632029ee855f5b648ea34db6d86cc3749e,english_griffinlim_eval_final/real_english/english_real_0202.wav,1,4.944,1.425568699836731,-1.913542628288269
202,3782f6a35d599db62a9bd73a45d7480cb56b29d130984d030b5a17137dbe2ec49909f6944f79eef6af518d416bd040632029ee855f5b648ea34db6d86cc3749e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0202.wav,0,4.944,-5.893795967102051,6.809322357177734
203,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,english_griffinlim_eval_final/real_english/english_real_0203.wav,1,5.592,5.103904724121094,-6.433686256408691
203,5b6da28793f5d084ab55a3ba94aa903ec2d6d406d8fbeebb1c3abedf76dfd98d5a98aeef62cffd555832dbaff979f736e31e4861213aedaf6a1e7e4b361cccb8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0203.wav,0,5.592,-3.906303644180298,4.751116752624512
204,bd3a04f4d1f1e2e4da8e2f340ea71e5bf5de2b72ea9f7e87c230debeea9d1978c1f9841c07eb82f1712684df7dae6e817bbf9b95063b70e2730b2bb1caed7f25,english_griffinlim_eval_final/real_english/english_real_0204.wav,1,2.232,5.709978103637695,-7.5581440925598145
204,bd3a04f4d1f1e2e4da8e2f340ea71e5bf5de2b72ea9f7e87c230debeea9d1978c1f9841c07eb82f1712684df7dae6e817bbf9b95063b70e2730b2bb1caed7f25,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0204.wav,0,2.232,6.549887657165527,-8.479058265686035
205,cae301b389d76bf2203ffb243ae9d80423981d24eee4d167217fad0ac377704a410570107ba23a6aaf26d11345cad96829e2e44d250c537501597638c03d6864,english_griffinlim_eval_final/real_english/english_real_0205.wav,1,6.804,-5.688997268676758,6.564361572265625
205,cae301b389d76bf2203ffb243ae9d80423981d24eee4d167217fad0ac377704a410570107ba23a6aaf26d11345cad96829e2e44d250c537501597638c03d6864,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0205.wav,0,6.804,-5.647915840148926,6.563471794128418
206,64dbbd082a3643fc62dce8b4a89bd5d3f756dff5cc12527125517e50089e1080bee30c7c21a18dc0bb4f2f83b9f3ec5f32445839c849ccb75ea9c22cbff39b3f,english_griffinlim_eval_final/real_english/english_real_0206.wav,1,4.3625,4.759424209594727,-5.966256141662598
206,64dbbd082a3643fc62dce8b4a89bd5d3f756dff5cc12527125517e50089e1080bee30c7c21a18dc0bb4f2f83b9f3ec5f32445839c849ccb75ea9c22cbff39b3f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0206.wav,0,4.3625,-3.8981316089630127,4.71586275100708
207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,english_griffinlim_eval_final/real_english/english_real_0207.wav,1,3.144,1.3291603326797485,-1.9062868356704712
207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0207.wav,0,3.144,-5.679182052612305,6.473130226135254
208,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/real_english/english_real_0208.wav,1,3.024,0.2718476355075836,-0.3943100571632385
208,cc3564ba9160b09d78f20c91f7c875f51a2e7e6eb150f1f331159fbb023eeba2b040c3ee286d53f1994347fca1a636ba6343078b7b1d67dab83d60271ea994da,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0208.wav,0,3.024,-5.966775417327881,6.952210426330566
209,366a753846275be279eda9ca2cbda6b54abfef3e22d2b66f252c39722de707e9859e6576abb45f36726cc8291e71aaf5dfa6cbc875f68141417a2666b2263778,english_griffinlim_eval_final/real_english/english_real_0209.wav,1,3.708,-1.1910431385040283,1.8562195301055908
209,366a753846275be279eda9ca2cbda6b54abfef3e22d2b66f252c39722de707e9859e6576abb45f36726cc8291e71aaf5dfa6cbc875f68141417a2666b2263778,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0209.wav,0,3.708,-1.5454394817352295,2.257803201675415
210,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/real_english/english_real_0210.wav,1,3.36,5.083651542663574,-6.735466957092285
210,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0210.wav,0,3.36,6.552022933959961,-8.49752140045166
211,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,english_griffinlim_eval_final/real_english/english_real_0211.wav,1,3.912,5.230093955993652,-6.793778419494629
211,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0211.wav,0,3.912,2.33821702003479,-3.071225166320801
212,2260012da3141f7794e6d0c1bb750d1b9cf0b861e1e69a858f8e7da7e617c49f8333d56ceba58fe645e0cfacfe5c296712c399faecd319d4bdedc7c1134f2014,english_griffinlim_eval_final/real_english/english_real_0212.wav,1,4.704,5.177117824554443,-6.576447486877441
212,2260012da3141f7794e6d0c1bb750d1b9cf0b861e1e69a858f8e7da7e617c49f8333d56ceba58fe645e0cfacfe5c296712c399faecd319d4bdedc7c1134f2014,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0212.wav,0,4.704,-5.114827632904053,5.984718322753906
213,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,english_griffinlim_eval_final/real_english/english_real_0213.wav,1,5.69475,5.353203296661377,-6.760891437530518
213,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0213.wav,0,5.69475,-5.678739070892334,6.520459175109863
214,c3a5863ff44c83223e0d3ce8f7e6345e851774df3bb4d2c14883c407fbea6f978130d4667c3080adbc80a42c09f73146807a9d49a6c41d538d1a75a432852193,english_griffinlim_eval_final/real_english/english_real_0214.wav,1,6.096,5.027885437011719,-6.4146647453308105
214,c3a5863ff44c83223e0d3ce8f7e6345e851774df3bb4d2c14883c407fbea6f978130d4667c3080adbc80a42c09f73146807a9d49a6c41d538d1a75a432852193,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0214.wav,0,6.096,-5.911440849304199,6.801535129547119
215,243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,english_griffinlim_eval_final/real_english/english_real_0215.wav,1,6.144,-0.9134179949760437,1.320807933807373
215,243c0d90f6145edce7803731bbd3baff7cb887a5290c10c1c5897e24248e249752883be23dbe58e59668ad96307fa0666e76dde82a2dd55ac2c624acbdb1d919,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0215.wav,0,6.144,4.147371292114258,-5.234819412231445
216,b644ae3b2f82a9ef3f6143326617509097ed4337fc0123d4b854be26cbcfba78bcc9d370d1272c725e15370c6ab4220d608d578780b592047cae1edbaf1d7d0e,english_griffinlim_eval_final/real_english/english_real_0216.wav,1,5.76,-1.9182937145233154,2.4912893772125244
216,b644ae3b2f82a9ef3f6143326617509097ed4337fc0123d4b854be26cbcfba78bcc9d370d1272c725e15370c6ab4220d608d578780b592047cae1edbaf1d7d0e,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0216.wav,0,5.76,-5.975366592407227,6.937221527099609
217,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,english_griffinlim_eval_final/real_english/english_real_0217.wav,1,5.4,5.881752014160156,-7.463803291320801
217,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0217.wav,0,5.4,-0.7707242965698242,1.1265358924865723
218,895f2d4bf294edfddf1ba3f469b1e1fc1409ab310775e52610a51ca47afb77e8fe546c5d17247fbca77c3636e593d5f84b132a924872c8e2966d48d3a2f8fd36,english_griffinlim_eval_final/real_english/english_real_0218.wav,1,7.968,4.513930320739746,-5.587757587432861
218,895f2d4bf294edfddf1ba3f469b1e1fc1409ab310775e52610a51ca47afb77e8fe546c5d17247fbca77c3636e593d5f84b132a924872c8e2966d48d3a2f8fd36,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0218.wav,0,7.968,-5.334521293640137,6.162780284881592
219,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,english_griffinlim_eval_final/real_english/english_real_0219.wav,1,7.152,1.4987119436264038,-2.0419836044311523
219,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0219.wav,0,7.152,0.1300758272409439,-0.11267326772212982
220,d375e73a2aab64bd8428fcccbe19a071f12ac301142386cfa496e1df68fe553bcc279625c5719f2137c219634ccc323582f7defb1e0ba52b4ab0f93f0d3461a3,english_griffinlim_eval_final/real_english/english_real_0220.wav,1,3.6,4.954346179962158,-6.267196178436279
220,d375e73a2aab64bd8428fcccbe19a071f12ac301142386cfa496e1df68fe553bcc279625c5719f2137c219634ccc323582f7defb1e0ba52b4ab0f93f0d3461a3,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0220.wav,0,3.6,-1.317276120185852,1.9876612424850464
221,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,english_griffinlim_eval_final/real_english/english_real_0221.wav,1,2.736,0.09349009394645691,0.019546642899513245
221,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0221.wav,0,2.736,-5.956998825073242,6.928476810455322
222,4b2efc2350efb28f0f5209d0058bc1eb6ba348c089f6309c872fc16d6a8565f7298681076544b37b8e771b8ac329a2a83b35c4bb9ecc9eb4298a031bf0d6b1ad,english_griffinlim_eval_final/real_english/english_real_0222.wav,1,3.552,0.2909167408943176,-0.6147892475128174
222,4b2efc2350efb28f0f5209d0058bc1eb6ba348c089f6309c872fc16d6a8565f7298681076544b37b8e771b8ac329a2a83b35c4bb9ecc9eb4298a031bf0d6b1ad,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0222.wav,0,3.552,-0.6162751913070679,1.1239752769470215
