pair_id,cluster,role,path,duration_s,rms,peak,content_fraction
324,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0324.wav,4.716,0.10881994788461306,0.7835110425949097,1.0
325,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0325.wav,6.228,0.09764564286593314,0.7835437059402466,1.0
325,8023dc679c28a4172456d8e4b741aba9ed1895ba41b8cd0fd18f02c6775991869a2b8c2802e6ee72defb8caf5ec8ccad0b6fe8fa2b264bb9448ebca8b25c5989,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0325.wav,6.228,0.0976456469501902,0.7493082880973816,1.0
326,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0326.wav,3.6,0.021285964635201104,0.17108029127120972,0.8916408668730651
326,e13c23ee2d8500b3cffa2cdf67ef9d827331c36238411c839fe39b077736953b55de43cff6bb2d96066fb6660cc6542db53e3e5abe00c2cb8d79cf3bc38b22fb,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0326.wav,3.6,0.021285964732647107,0.09995532035827637,0.8916408668730651
327,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0327.wav,3.528,0.0746180451612927,0.7662733793258667,0.8738080495356038
327,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0327.wav,3.528,0.07461804511544885,0.5744659900665283,0.8738080495356038
328,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0328.wav,6.192,0.03635990221774706,0.31021809577941895,1.0
328,a77463c4923319faa0aa9e316c75a0c0b8b57506ca68d5ae159872b937710f58e5559c8f319e0d9b23c3c80f7bff29a739634859ac38c3cb38e1f278cc7d4b97,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0328.wav,6.192,0.03635990573013936,0.18326491117477417,1.0
329,ed5627c36413bada41ea1e6c75f249a22863f90dfe81b12b40587549b6f59442964cae88a1db7d7b111bdf5baee22c51842eefbfa75af862de09d7609b6e3af2,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0329.wav,3.528,0.1399458281519563,0.8828535079956055,0.8738080495356038
329,ed5627c36413bada41ea1e6c75f249a22863f90dfe81b12b40587549b6f59442964cae88a1db7d7b111bdf5baee22c51842eefbfa75af862de09d7609b6e3af2,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0329.wav,3.52,0.13994573579729178,0.909820556640625,0.8738080495356038
330,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0330.wav,4.176,0.10094304695092172,0.7803378105163574,1.0
330,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0330.wav,4.176,0.10094304041307485,0.703231155872345,1.0
331,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0331.wav,5.04,0.06485673387611797,0.624312162399292,1.0
331,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0331.wav,5.04,0.06485672495548916,0.38726943731307983,1.0
332,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0332.wav,5.256,0.09206800780601343,0.6854469776153564,1.0
332,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0332.wav,5.256,0.09206800610431719,0.755981981754303,1.0
333,02a40eed38bf20ab1ddca1a5c60f5b2cadd5455be21c7a1ab8e87d65a6fec68495c0d24d8fecdfe3f9d132fdfa842dba33dca093df21b19f3d325519779d13d0,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0333.wav,3.24,0.03765876662350768,0.25604474544525146,0.8024767801857586
333,02a40eed38bf20ab1ddca1a5c60f5b2cadd5455be21c7a1ab8e87d65a6fec68495c0d24d8fecdfe3f9d132fdfa842dba33dca093df21b19f3d325519779d13d0,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0333.wav,3.24,0.03765876374034885,0.1817360520362854,0.8024767801857586
334,79741f3153a904c0ddeb1d81d69b137d61adb2a3f1c8ea30fd32a88a4f7028bbb73f1515f3cac14ad147b8c1845846d96d9333173f71677d207b7ff1357a37c5,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0334.wav,5.232,0.07120590151939742,0.7067670822143555,1.0
334,79741f3153a904c0ddeb1d81d69b137d61adb2a3f1c8ea30fd32a88a4f7028bbb73f1515f3cac14ad147b8c1845846d96d9333173f71677d207b7ff1357a37c5,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0334.wav,5.232,0.07120590227941767,0.6013485193252563,1.0
335,a260ddbc5acffed848007a0a9ec6b79936f77999c825631f8f7eb91c11e3369d404de512eb961b464b0208a5da2d4a8cf154dba0a4d11010520e02dbf6039b2f,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0335.wav,5.868,0.1146738491156061,0.8387444615364075,1.0
335,a260ddbc5acffed848007a0a9ec6b79936f77999c825631f8f7eb91c11e3369d404de512eb961b464b0208a5da2d4a8cf154dba0a4d11010520e02dbf6039b2f,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0335.wav,5.868,0.11467384496015255,0.9846523404121399,1.0
336,ae0a0fe60554522906f5f10d702870d8b639c50f99a9ba0d357814bdce5f39421c6e2ac11f10a3e1b2d1bc606b887b6fc12d2b50fa34afe36a725b6191d5ab4b,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0336.wav,7.224,0.06468471257294217,0.3959019184112549,1.0
336,ae0a0fe60554522906f5f10d702870d8b639c50f99a9ba0d357814bdce5f39421c6e2ac11f10a3e1b2d1bc606b887b6fc12d2b50fa34afe36a725b6191d5ab4b,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0336.wav,7.224,0.06468471948979672,0.34771788120269775,1.0
337,8532ee1920f74cab963f7b2895f0b5d5519a8762bb1f3b742293915270928c8826003a955e9a9a092982572ddaceed20ff3eaedd2517aa8c4a3759585bfb5493,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0337.wav,6.084,0.0485613468367802,0.558833658695221,1.0
337,8532ee1920f74cab963f7b2895f0b5d5519a8762bb1f3b742293915270928c8826003a955e9a9a092982572ddaceed20ff3eaedd2517aa8c4a3759585bfb5493,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0337.wav,6.084,0.04856134110176158,0.31656479835510254,1.0
338,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0338.wav,3.564,0.1437095006940181,0.9596465229988098,0.8827244582043344
338,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0338.wav,3.564,0.14155805446372988,0.9900000095367432,0.8827244582043344
339,9be22651e8bee8e72a3187d9a27f0e9ed24c178b528062b4ae5d6a2a32dbb8c6001f6d3f15d60270fefa422a2c58426a2c915931d43266eb48a2d15836111a95,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0339.wav,4.248,0.06795191425438434,0.6506667733192444,1.0
339,9be22651e8bee8e72a3187d9a27f0e9ed24c178b528062b4ae5d6a2a32dbb8c6001f6d3f15d60270fefa422a2c58426a2c915931d43266eb48a2d15836111a95,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0339.wav,4.248,0.06795191077171825,0.5439915657043457,1.0
340,287db5b3c7065ffc1e6827c0bc87dc4a6b6a45c159642fe8d490d5adb6ce18a5b4b528f921503762bbb20b1fcd84f5f8256a9a11cd4ccf55964f301b416b08d2,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0340.wav,6.3,0.05965922859695535,0.5758556127548218,1.0
340,287db5b3c7065ffc1e6827c0bc87dc4a6b6a45c159642fe8d490d5adb6ce18a5b4b528f921503762bbb20b1fcd84f5f8256a9a11cd4ccf55964f301b416b08d2,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0340.wav,6.3,0.059659225899009106,0.4064338803291321,1.0
341,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0341.wav,4.608,0.08301464810643144,0.7519256472587585,1.0
341,ec293248c910c28091014fec13d47bb69cc84f0b265ad0536d7e39390f3de510ab879fa3c23797defe85d8c846a4e148c971e28da6a90a647a9bc37eb03362bc,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0341.wav,4.608,0.08301464243347517,0.6274354457855225,1.0
342,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0342.wav,5.4,0.043318978346924025,0.4168187975883484,1.0
342,a3c9eb18e51d74ec5fbf9ca9ca1d5edf24c691d0f685ef2ffc8689d107710a300eec2172a79cc039b119ebc451ab794cb8519ce2d3c37209c7f24649089a7fc2,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0342.wav,5.4,0.04331897878854411,0.23655569553375244,1.0
343,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0343.wav,3.576,0.14776330037615462,0.8295684456825256,0.8856965944272447
343,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0343.wav,3.568,0.1440029818847659,0.989990234375,0.8856965944272447
344,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0344.wav,3.528,0.07858123828987451,0.7888992428779602,0.8738080495356038
344,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0344.wav,3.528,0.07858124105940369,0.6146491765975952,0.8738080495356038
345,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0345.wav,2.304,0.022985553542303576,0.267103374004364,0.5706501547987616
345,cf3aeeacb5f17296626b5c4098ec5eac55e41cd4794e1b866c7c42ccda4ff82ab59144d9af79e6479243e61724113d6c7ccccb7dc02e7a235f5ff37eee99c5d8,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0345.wav,2.304,0.02298555226238935,0.107127845287323,0.5706501547987616
346,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0346.wav,6.948,0.1872355423936752,0.8440247178077698,1.0
346,b9e669f9010e60c988c15c6c357649706d91c33219725e9a2b12fe7903fa536fc8b34a51ea158f2ba92027617b4944a2514cfa7beb4249f26b23754403940006,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0346.wav,6.944,0.18438386008456414,0.989990234375,1.0
347,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0347.wav,5.016,0.25458096840281397,0.8853943943977356,1.0
347,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0347.wav,5.008,0.243649604263227,0.990020751953125,1.0
348,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0348.wav,5.904,0.08238406054073026,0.5789867639541626,1.0
348,e0a36ee267ea8131975092e3f0b285cc85c2ecf0e47fa58a4f81eea8ef911bc2e939a2fe85859b96f77623060400a6ad1157350fd138ac8523288698254e8c4e,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0348.wav,5.904,0.0823840532848092,0.4612475037574768,1.0
349,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0349.wav,4.716,0.04589192887560308,0.45995908975601196,1.0
349,f26e5928f716985bc8f4d827952dad56a5ef30e0da734a77a5224d9a0868ec78bfa430efda3ea5dd5bf4c69c0c60cff5d80782822ec2df77ce10f2cd82712f53,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0349.wav,4.716,0.04589193075183463,0.3436829447746277,1.0
350,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0350.wav,6.336,0.06786148587041067,0.9031482338905334,1.0
350,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0350.wav,6.336,0.0678614815747194,0.645316481590271,1.0
351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0351.wav,7.02,0.07481939690325187,0.9501829743385315,1.0
351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0351.wav,7.02,0.07481939465310866,0.5956965684890747,1.0
352,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0352.wav,4.968,0.06276288938292848,0.6242220401763916,1.0
352,621e009fa43e75aecd867db6acd010a1a280b1faeb916e3a5e1a0bf8346fd32406c7ac120765bc592bf0484fcc239c756ead9625c64f9c6b3e9210bdf698995c,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0352.wav,4.968,0.06276288872696727,0.5302226543426514,1.0
353,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0353.wav,4.896,0.1387416350678328,0.7620185017585754,1.0
353,70d88d4c44e1cdf95c1d79d4d5377362b0a154121ae535e0dd78dae908e37e7c5d6e5bbdf117f33fa7fe3e2b3b823339ff5afc7854685263b27e78ada3a47e35,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0353.wav,4.896,0.13874164508806755,0.8921926021575928,1.0
354,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0354.wav,6.012,0.14355566338737288,0.8424566388130188,1.0
354,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0354.wav,6.012,0.14355565598738798,0.8325296640396118,1.0
355,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0355.wav,7.02,0.025117892723784268,0.3599478602409363,1.0
355,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0355.wav,7.02,0.025117893482240482,0.15393346548080444,1.0
356,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0356.wav,3.78,0.03378914314630389,0.26856666803359985,0.9362229102167183
356,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0356.wav,3.78,0.03378914324860886,0.2076246738433838,0.9362229102167183
357,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0357.wav,4.608,0.10231277172901425,0.6234990954399109,1.0
357,80ffb7f21aebcd96b01f5098bdf0f377f31fa297c2c30290be3dcd6a69b87e7570cd2e9ce41edb96038e485ce70cf75436dba4a0c7925bb36a68db134979c585,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0357.wav,4.608,0.10231277622696143,0.6785174608230591,1.0
358,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0358.wav,6.948,0.11756844613241557,0.9373801946640015,1.0
358,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0358.wav,6.948,0.1175684428201268,0.9728736877441406,1.0
359,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0359.wav,4.32,0.09214344715872701,0.7761366963386536,1.0
359,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0359.wav,4.32,0.0921434402463104,0.6926862597465515,1.0
360,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0360.wav,2.556,0.046592139480335124,0.7027186751365662,0.6330650154798763
360,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0360.wav,2.556,0.046592136942419406,0.31993335485458374,0.6330650154798763
361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0361.wav,3.852,0.052210868748453106,0.5963305234909058,0.9540557275541797
361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0361.wav,3.852,0.05221086468263185,0.3767814040184021,0.9540557275541797
362,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0362.wav,3.888,0.12735049289454015,0.8228567242622375,0.9629721362229102
362,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0362.wav,3.888,0.12641261672065987,0.9900000095367432,0.9629721362229102
363,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0363.wav,4.356,0.06741413023077854,0.7282406687736511,1.0
363,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0363.wav,4.356,0.06741412796652521,0.5262972116470337,1.0
364,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0364.wav,3.06,0.017349081599395598,0.20250409841537476,0.7578947368421053
364,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0364.wav,3.06,0.01734908297519791,0.07812583446502686,0.7578947368421053
365,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0365.wav,3.348,0.0468429998884128,0.39172840118408203,0.8292260061919505
365,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0365.wav,3.348,0.046843000382939155,0.2678736448287964,0.8292260061919505
366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0366.wav,3.996,0.08109496818902967,0.5498422980308533,0.9897213622291022
366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0366.wav,3.996,0.08109497249419281,0.46997302770614624,0.9897213622291022
367,4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0367.wav,4.14,0.0756407535651797,0.6656997203826904,1.0
367,4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0367.wav,4.14,0.07564075461108195,0.4874245524406433,1.0
368,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0368.wav,5.004,0.052287692491405614,0.4608832001686096,1.0
368,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,fake,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0368.wav,5.004,0.05228769337563922,0.38645821809768677,1.0
369,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,real,hindi_griffinlim_eval_final/real_hindi/hindi_real_0369.wav,3.168,0.16315898298174183,0.8580061793327332,0.7846439628482973
