pair_id,analysis_cluster,label,path,duration_s,leading_silence_ms,trailing_silence_ms,score_original,score_trimmed,delta_score
89,4e01cef3f6493aa1557af3c25d7dc55430ef2aeb5000b551f7f0a807811d299de62a4dcbe87410986ab5ad9712711fdb6cc7102cfe9009aa17b04919af7da4e6,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0089.wav,2.472,0.0,0.0,-0.5710124969482422,-0.5710124969482422,0.0
90,f5a8a2e6cbefa2d48793fcf4dfd6ba7f23643a7a21328ab7a3ccec884375a627788e2b2090aa38d2ce5ee3ad14e0477e8ce1341d0d3477e88f82d596443c0ac2,1,english_griffinlim_eval_final/real_english/english_real_0090.wav,6.864,480.0,528.0,4.35565710067749,2.5291755199432373,-1.826481580734253
90,f5a8a2e6cbefa2d48793fcf4dfd6ba7f23643a7a21328ab7a3ccec884375a627788e2b2090aa38d2ce5ee3ad14e0477e8ce1341d0d3477e88f82d596443c0ac2,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0090.wav,6.864,0.0,0.0,-0.003991309553384781,-0.003991309553384781,0.0
91,995e028794f85b21f12ec5880ae7d8140e8c53b523cad6dcceee552ee4bd39ed59e266c62a70bb57ee2eab0d04acfc7ad71ba2edda18635b1e2f81153c241643,1,english_griffinlim_eval_final/real_english/english_real_0091.wav,2.424,96.0,120.0,1.8561831712722778,1.1304069757461548,-0.725776195526123
91,995e028794f85b21f12ec5880ae7d8140e8c53b523cad6dcceee552ee4bd39ed59e266c62a70bb57ee2eab0d04acfc7ad71ba2edda18635b1e2f81153c241643,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0091.wav,2.424,0.0,0.0,-0.842799186706543,-0.842799186706543,0.0
92,193ac5b84bfb991cfac40ceb5212571efdd51e50f66acce33e264a8f3db03c507f032b3e8657d4b68bc0f37792b212ff8bd762e81e4583207fc687a24bbcfe84,1,english_griffinlim_eval_final/real_english/english_real_0092.wav,7.956,832.0,948.0,4.399167060852051,-4.902312278747559,-9.30147933959961
92,193ac5b84bfb991cfac40ceb5212571efdd51e50f66acce33e264a8f3db03c507f032b3e8657d4b68bc0f37792b212ff8bd762e81e4583207fc687a24bbcfe84,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0092.wav,7.956,0.0,0.0,-4.969976902008057,-4.969976902008057,0.0
93,c4c136ef930b370a6f35f9a6e8855a56d5c1383e028ec0b85b4804695e04c614bb24e260be54e2deb92dc19311f94c5459c0f3ca5e0f68cd503d7383b99979c3,1,english_griffinlim_eval_final/real_english/english_real_0093.wav,4.008,928.0,904.0,-5.541190147399902,-5.9084296226501465,-0.36723947525024414
93,c4c136ef930b370a6f35f9a6e8855a56d5c1383e028ec0b85b4804695e04c614bb24e260be54e2deb92dc19311f94c5459c0f3ca5e0f68cd503d7383b99979c3,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0093.wav,4.008,0.0,0.0,-3.258117198944092,-3.258117198944092,0.0
94,286b3e8a1836d09e6750eda31ea961d87e0d6aaf625df6135d7da264ed96150cef6cfda72f484245956373ad3c393aaf3cd3d016ac64d26a9facbc3cc069457c,1,english_griffinlim_eval_final/real_english/english_real_0094.wav,7.956,416.0,1780.0,1.6605907678604126,-4.130812644958496,-5.791403412818909
94,286b3e8a1836d09e6750eda31ea961d87e0d6aaf625df6135d7da264ed96150cef6cfda72f484245956373ad3c393aaf3cd3d016ac64d26a9facbc3cc069457c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0094.wav,7.956,0.0,0.0,-5.977499008178711,-5.977499008178711,0.0
95,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,1,english_griffinlim_eval_final/real_english/english_real_0095.wav,3.96,800.0,504.0,0.8641484975814819,-5.879201889038086,-6.743350386619568
95,ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0095.wav,3.96,0.0,0.0,-3.1851673126220703,-3.1851673126220703,0.0
96,7586972828cb14b30651404265baa4b9b8893ea7627c753195db738c56f356dfc218bf49b97bc25be6d57e89b64e9a58a92b077f9836bda09c405c0bd5f6d992,1,english_griffinlim_eval_final/real_english/english_real_0096.wav,4.848,64.0,624.0,0.23059354722499847,0.18545135855674744,-0.04514218866825104
96,7586972828cb14b30651404265baa4b9b8893ea7627c753195db738c56f356dfc218bf49b97bc25be6d57e89b64e9a58a92b077f9836bda09c405c0bd5f6d992,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0096.wav,4.848,0.0,0.0,-5.945116996765137,-5.945116996765137,0.0
97,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,1,english_griffinlim_eval_final/real_english/english_real_0097.wav,5.256,640.0,1096.0,5.4552106857299805,-5.131475448608398,-10.586686134338379
97,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0097.wav,5.256,0.0,0.0,-1.6912323236465454,-1.6912323236465454,0.0
98,0bc3b6a89a2eb6ca792090fcb73db2ce7fe08a38f032850cd0a4443154b3f8456f03bde13e692dfb4ffcb707575c4cb5bc2f7eb9b68dcaaba9f9e3925fcdce72,1,english_griffinlim_eval_final/real_english/english_real_0098.wav,6.12,32.0,456.0,4.10459566116333,3.8925678730010986,-0.21202778816223145
98,0bc3b6a89a2eb6ca792090fcb73db2ce7fe08a38f032850cd0a4443154b3f8456f03bde13e692dfb4ffcb707575c4cb5bc2f7eb9b68dcaaba9f9e3925fcdce72,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0098.wav,6.12,0.0,0.0,-5.76332950592041,-5.76332950592041,0.0
99,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,1,english_griffinlim_eval_final/real_english/english_real_0099.wav,3.192,320.0,664.0,4.514772415161133,-4.036445140838623,-8.551217555999756
99,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0099.wav,3.192,0.0,0.0,-5.7385334968566895,-5.7385334968566895,0.0
100,c120fad6205991947955b49f624dadce93bf9f952a73fc655dc8fc4a926753ee2fae9656717727d6f0706399ef0b4163beef5c3fe29edb5f77cef61791a2e632,1,english_griffinlim_eval_final/real_english/english_real_0100.wav,7.224,96.0,248.0,3.832186698913574,3.8449535369873047,0.012766838073730469
100,c120fad6205991947955b49f624dadce93bf9f952a73fc655dc8fc4a926753ee2fae9656717727d6f0706399ef0b4163beef5c3fe29edb5f77cef61791a2e632,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0100.wav,7.224,0.0,0.0,-5.829988479614258,-5.829988479614258,0.0
101,f0ccdd8bea3e199738c6ba905ca2352e0a25b54e5fb5d46fe2e0e1dece03b84a2f294aad8019a2ec6067c739764d342cf664711024729b0c9da2e977a09a62a0,1,english_griffinlim_eval_final/real_english/english_real_0101.wav,3.636,0.0,52.0,0.08562533557415009,0.14826436340808868,0.0626390278339386
101,f0ccdd8bea3e199738c6ba905ca2352e0a25b54e5fb5d46fe2e0e1dece03b84a2f294aad8019a2ec6067c739764d342cf664711024729b0c9da2e977a09a62a0,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0101.wav,3.636,0.0,0.0,-0.2248351126909256,-0.2248351126909256,0.0
102,63ded40ee0387755ce04b8fb15167883e2844947f0498cebb404e6cc4497c91bb6f919ce3f680da19990c6dd78b65be108b0bc1527eb186abbf15eb456063f66,1,english_griffinlim_eval_final/real_english/english_real_0102.wav,4.536,768.0,1048.0,2.7948741912841797,-5.402132987976074,-8.197007179260254
102,63ded40ee0387755ce04b8fb15167883e2844947f0498cebb404e6cc4497c91bb6f919ce3f680da19990c6dd78b65be108b0bc1527eb186abbf15eb456063f66,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0102.wav,4.536,0.0,0.0,-6.07288932800293,-6.07288932800293,0.0
103,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,1,english_griffinlim_eval_final/real_english/english_real_0103.wav,5.76,0.0,384.0,4.265769958496094,4.265769958496094,0.0
103,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0103.wav,5.76,0.0,0.0,-3.8589706420898438,-3.8589706420898438,0.0
104,fb37ef6ffecba809f5afb50ec87ff2c80f691a62c70d37d39328851602003653fcbd62f1003f46879d8edbfa3f56655d72f3731bef5516e5008def568ee9d622,1,english_griffinlim_eval_final/real_english/english_real_0104.wav,7.824,1120.0,816.0,2.831681728363037,-5.653253555297852,-8.484935283660889
104,fb37ef6ffecba809f5afb50ec87ff2c80f691a62c70d37d39328851602003653fcbd62f1003f46879d8edbfa3f56655d72f3731bef5516e5008def568ee9d622,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0104.wav,7.824,0.0,0.0,-5.574519634246826,-5.574519634246826,0.0
105,a85aa03c89c431793d59f0b85b64ae4ecf2ac5499d39fe90eef2c838577f8df4b9fdd8b8273467e369fee60d78660990ed7af0f2425ea962fe611aad0b372c38,1,english_griffinlim_eval_final/real_english/english_real_0105.wav,5.352,576.0,808.0,1.65581476688385,0.3289000391960144,-1.3269147276878357
105,a85aa03c89c431793d59f0b85b64ae4ecf2ac5499d39fe90eef2c838577f8df4b9fdd8b8273467e369fee60d78660990ed7af0f2425ea962fe611aad0b372c38,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0105.wav,5.352,0.0,0.0,-4.86562442779541,-4.86562442779541,0.0
106,a0e4de2befbd0c0dbcdde0f144f12d496826dee428264a75f6cfa65d4a626ade7eadd36fbf79cf2bb31d1da3f2587a208343b6d3c4cdfbab578fd36dedc4e15b,1,english_griffinlim_eval_final/real_english/english_real_0106.wav,6.816,1184.0,96.0,4.75614070892334,-3.1391420364379883,-7.895282745361328
106,a0e4de2befbd0c0dbcdde0f144f12d496826dee428264a75f6cfa65d4a626ade7eadd36fbf79cf2bb31d1da3f2587a208343b6d3c4cdfbab578fd36dedc4e15b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0106.wav,6.816,0.0,0.0,-0.8551178574562073,-0.8551178574562073,0.0
107,307a4fa8099bca1b0a92cb228b899bf047b86dee93b8e32053a0e7cd61b150d58259e8abaac45bf6fc2e7f7ebbd6262aa2d6a483f42b3fd7271d2a054082da7d,1,english_griffinlim_eval_final/real_english/english_real_0107.wav,5.472,32.0,416.0,4.699250221252441,3.8352458477020264,-0.864004373550415
107,307a4fa8099bca1b0a92cb228b899bf047b86dee93b8e32053a0e7cd61b150d58259e8abaac45bf6fc2e7f7ebbd6262aa2d6a483f42b3fd7271d2a054082da7d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0107.wav,5.472,0.0,0.0,-5.439179420471191,-5.439179420471191,0.0
108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,1,english_griffinlim_eval_final/real_english/english_real_0108.wav,5.424,0.0,592.0,3.049072504043579,3.049072504043579,0.0
108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0108.wav,5.424,0.0,0.0,-4.104831695556641,-4.104831695556641,0.0
109,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,1,english_griffinlim_eval_final/real_english/english_real_0109.wav,3.864,352.0,536.0,3.056725263595581,-4.3549723625183105,-7.411697626113892
109,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0109.wav,3.864,0.0,0.0,-6.031045436859131,-6.031045436859131,0.0
110,97ab2f73736127ef8f803797c2b2cb0e405f35b8aeaaea742112a6233d2b64dfa7d0453127d079cdf41b48cd7282bc4e7934b40b9d0600f07d8fbd14f14c7c34,1,english_griffinlim_eval_final/real_english/english_real_0110.wav,3.744,640.0,448.0,5.501232147216797,0.40912264585494995,-5.092109501361847
110,97ab2f73736127ef8f803797c2b2cb0e405f35b8aeaaea742112a6233d2b64dfa7d0453127d079cdf41b48cd7282bc4e7934b40b9d0600f07d8fbd14f14c7c34,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0110.wav,3.744,0.0,0.0,-6.051344871520996,-6.051344871520996,0.0
111,32ccbe9d88d17ce7f2c20adef54078e58f24f0c9008cfd93742c826abd1f8de12e2a3ca6a93cca3a6d6e2d28cb2876fd832379d8ca2c9144fd597d7d3b64fa39,1,english_griffinlim_eval_final/real_english/english_real_0111.wav,5.652,0.0,404.0,-0.40492287278175354,-0.40492287278175354,0.0
111,32ccbe9d88d17ce7f2c20adef54078e58f24f0c9008cfd93742c826abd1f8de12e2a3ca6a93cca3a6d6e2d28cb2876fd832379d8ca2c9144fd597d7d3b64fa39,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0111.wav,5.652,0.0,0.0,-5.929887771606445,-5.929887771606445,0.0
112,21580cd2b189178fd1a54f973b311c2c17d9c9c22551bc474aac3ff99a050ef1bf1a09ed2349495ff4454366e998c863a4d766d456ca56f7e711f3f5c06d55c6,1,english_griffinlim_eval_final/real_english/english_real_0112.wav,5.04,992.0,400.0,5.112785816192627,-4.169069290161133,-9.28185510635376
112,21580cd2b189178fd1a54f973b311c2c17d9c9c22551bc474aac3ff99a050ef1bf1a09ed2349495ff4454366e998c863a4d766d456ca56f7e711f3f5c06d55c6,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0112.wav,5.04,0.0,0.0,-5.761693000793457,-5.761693000793457,0.0
113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,1,english_griffinlim_eval_final/real_english/english_real_0113.wav,6.48,416.0,400.0,-0.5512635111808777,-5.6825408935546875,-5.13127738237381
113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0113.wav,6.48,0.0,0.0,-5.892471790313721,-5.892471790313721,0.0
114,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,1,english_griffinlim_eval_final/real_english/english_real_0114.wav,3.264,0.0,352.0,4.969065189361572,5.082451820373535,0.11338663101196289
114,55edfbd4b609ccbda0f3b6f8e06cdcd458cea8b807b8b4fda42eb17d0a3a9fc1b8ef2b8e78e46fa99c46e6a0aeab5423a61dd1d02b607a2cae96d432bd605810,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0114.wav,3.264,0.0,0.0,6.514214038848877,6.514214038848877,0.0
115,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,1,english_griffinlim_eval_final/real_english/english_real_0115.wav,7.032,32.0,24.0,2.510652780532837,3.300848960876465,0.7901961803436279
115,4f39a2a1bf29515c3558f4f1ebeed7431073dbb9f73b6fae537831b75960fedc7fb1673f638dbb7d6ded8bc61be63fd864ec7e0a52f67158e7522620892e1b63,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0115.wav,7.032,0.0,0.0,-1.5742779970169067,-1.5742779970169067,0.0
116,734a5f2b0ad91b13ae7b436e55c5cfad5996a405725215497abfd6db8ab55b5ac8fbe11be78afb51ccfd9ec01c25a903e512c66c5467b068f3a6e9d259bb8dbc,1,english_griffinlim_eval_final/real_english/english_real_0116.wav,4.176,1312.0,208.0,5.672846794128418,-4.361111640930176,-10.033958435058594
116,734a5f2b0ad91b13ae7b436e55c5cfad5996a405725215497abfd6db8ab55b5ac8fbe11be78afb51ccfd9ec01c25a903e512c66c5467b068f3a6e9d259bb8dbc,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0116.wav,4.176,0.0,0.0,-1.2707533836364746,-1.2707533836364746,0.0
117,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,1,english_griffinlim_eval_final/real_english/english_real_0117.wav,7.92,960.0,912.0,4.935260772705078,-3.0706253051757812,-8.00588607788086
117,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0117.wav,7.92,0.0,0.0,-3.6928653717041016,-3.6928653717041016,0.0
118,112922c039ef29cf23683438a7c91b35e63a9f4fc8db745571a6095a1b828d6868d2ff5efd2ead71679922acdc360547e432aea7c66873a02db6b2d04bec652d,1,english_griffinlim_eval_final/real_english/english_real_0118.wav,4.68,32.0,136.0,-0.6575180292129517,-0.6578854322433472,-0.0003674030303955078
118,112922c039ef29cf23683438a7c91b35e63a9f4fc8db745571a6095a1b828d6868d2ff5efd2ead71679922acdc360547e432aea7c66873a02db6b2d04bec652d,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0118.wav,4.68,0.0,0.0,-5.304915904998779,-5.304915904998779,0.0
119,3b251e405197711ca6038c441740777a3da77049a26f16a118acb4751b4c171aebe20c719accd1364489542f40e46f8823a67d56938703a3a88e30e3e5e1c65f,1,english_griffinlim_eval_final/real_english/english_real_0119.wav,7.968,160.0,480.0,0.8371968865394592,0.6156022548675537,-0.22159463167190552
119,3b251e405197711ca6038c441740777a3da77049a26f16a118acb4751b4c171aebe20c719accd1364489542f40e46f8823a67d56938703a3a88e30e3e5e1c65f,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0119.wav,7.968,0.0,0.0,-1.5225094556808472,-1.5225094556808472,0.0
120,3e77b1c10c54a742d3860e52142a104b8e8ca3719cbd23fab691c1fefc00b4b65b9e880594feb9f776672084590c6bf971beec933909a0d6c04013c911ddf241,1,english_griffinlim_eval_final/real_english/english_real_0120.wav,6.168,672.0,536.0,5.525148391723633,-0.7767204642295837,-6.3018688559532166
120,3e77b1c10c54a742d3860e52142a104b8e8ca3719cbd23fab691c1fefc00b4b65b9e880594feb9f776672084590c6bf971beec933909a0d6c04013c911ddf241,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0120.wav,6.168,0.0,0.0,-0.569270670413971,-0.569270670413971,0.0
121,eeef41d2e7269667ba572d070b4dc6501f4cce0362ceb647a1e95d26f9296bd5ed1537a8435d495cb456605fc2275b1b2de28dcb1b20bea9c7a268b0209650a5,1,english_griffinlim_eval_final/real_english/english_real_0121.wav,2.712,64.0,24.0,5.498237609863281,5.635547637939453,0.13731002807617188
121,eeef41d2e7269667ba572d070b4dc6501f4cce0362ceb647a1e95d26f9296bd5ed1537a8435d495cb456605fc2275b1b2de28dcb1b20bea9c7a268b0209650a5,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0121.wav,2.712,0.0,0.0,4.8087849617004395,4.8087849617004395,0.0
122,3ebf97dff152377ac23a819a5dba264b0f8994354b69c559206858276e263c410183fcd25ae83a2467477a87821e8fddd714322d589ad8363efdcc90712d396e,1,english_griffinlim_eval_final/real_english/english_real_0122.wav,5.232,0.0,368.0,-0.5288203358650208,-0.5288203358650208,0.0
122,3ebf97dff152377ac23a819a5dba264b0f8994354b69c559206858276e263c410183fcd25ae83a2467477a87821e8fddd714322d589ad8363efdcc90712d396e,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0122.wav,5.232,0.0,0.0,-5.920734405517578,-5.920734405517578,0.0
123,1cc7498b76cddef31926c23c49ba204aaf4a0555af20ab0b2571603ef0653539b787a94a20c29a651da9254f4eaf1dbbc43ab81471760f1f8c946b1cf21b5637,1,english_griffinlim_eval_final/real_english/english_real_0123.wav,4.5,32.0,340.0,-1.686495065689087,-1.892894983291626,-0.20639991760253906
123,1cc7498b76cddef31926c23c49ba204aaf4a0555af20ab0b2571603ef0653539b787a94a20c29a651da9254f4eaf1dbbc43ab81471760f1f8c946b1cf21b5637,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0123.wav,4.5,0.0,0.0,-6.060706615447998,-6.060706615447998,0.0
124,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,1,english_griffinlim_eval_final/real_english/english_real_0124.wav,5.784,704.0,632.0,3.638726234436035,-5.293829917907715,-8.93255615234375
124,70c21ca1cc3de05f3c23b11615cd7d5dd078e03cda0cd46224c802cb358d2bddc9df76042f0f15fe5c3d655d19f20193db107b130128af209e229afabf047b54,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0124.wav,5.784,0.0,0.0,-5.970548629760742,-5.970548629760742,0.0
125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,1,english_griffinlim_eval_final/real_english/english_real_0125.wav,3.744,704.0,1152.0,6.226893424987793,-2.726635694503784,-8.953529119491577
125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0125.wav,3.744,0.0,0.0,1.5240846872329712,1.5240846872329712,0.0
126,c9f28e9788e12dfc9d0ad0eb941e65fa8631f63bce73a5b5f31c4fdcbed1d2c6cadf65810feff962eface3dd2378c035079df9134f2cd005fa22e08926a45000,1,english_griffinlim_eval_final/real_english/english_real_0126.wav,5.472,224.0,576.0,4.990443229675293,4.243050575256348,-0.7473926544189453
126,c9f28e9788e12dfc9d0ad0eb941e65fa8631f63bce73a5b5f31c4fdcbed1d2c6cadf65810feff962eface3dd2378c035079df9134f2cd005fa22e08926a45000,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0126.wav,5.472,0.0,0.0,-3.440894365310669,-3.440894365310669,0.0
127,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,1,english_griffinlim_eval_final/real_english/english_real_0127.wav,6.888,96.0,0.0,3.6457369327545166,3.413337230682373,-0.23239970207214355
127,5facd5968183b327e1ebcb2f8f46f731ed9b106f867c4a4d080660d9a9772d9667d2c7fe60df201e54c92aa787ee13ec30d619dff5606f6de55c74df9789b26b,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0127.wav,6.888,0.0,0.0,-0.773937463760376,-0.773937463760376,0.0
128,39177320246077ab4733e786a29c0571e0b8180e6a96cede57be4722a21ea409774daf384c853353c65fc15ea796f2543ad04c954b471b4722f65181fb243946,1,english_griffinlim_eval_final/real_english/english_real_0128.wav,4.92,0.0,24.0,-0.9752763509750366,-0.9752763509750366,0.0
128,39177320246077ab4733e786a29c0571e0b8180e6a96cede57be4722a21ea409774daf384c853353c65fc15ea796f2543ad04c954b471b4722f65181fb243946,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0128.wav,4.92,0.0,0.0,-5.962410926818848,-5.962410926818848,0.0
129,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,1,english_griffinlim_eval_final/real_english/english_real_0129.wav,2.544,0.0,0.0,4.829231262207031,4.829231262207031,0.0
129,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0129.wav,2.544,0.0,0.0,0.004838395863771439,0.004838395863771439,0.0
130,22dd21ffb5a94b4800ab81a550313962ac4274b338386a87f5f98a319ce8778b6a423b1c90bbf641ded3bf0c6df4f522a201f7f51fef1df7e6fa01a5eb640c39,1,english_griffinlim_eval_final/real_english/english_real_0130.wav,2.496,64.0,0.0,-0.52069091796875,-0.5072927474975586,0.013398170471191406
130,22dd21ffb5a94b4800ab81a550313962ac4274b338386a87f5f98a319ce8778b6a423b1c90bbf641ded3bf0c6df4f522a201f7f51fef1df7e6fa01a5eb640c39,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0130.wav,2.496,0.0,0.0,-3.160201072692871,-3.160201072692871,0.0
131,869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,1,english_griffinlim_eval_final/real_english/english_real_0131.wav,4.824,768.0,536.0,5.069216728210449,0.1257733851671219,-4.943443343043327
131,869a27af7e579b48fb314a38d644124871d060a834d0480704f27f3bdc88d5050d89c495419696adc2465222d7d355c23a82d803238f382fe56c4e2b11038396,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0131.wav,4.824,0.0,0.0,0.6128377914428711,0.6128377914428711,0.0
132,acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f,1,english_griffinlim_eval_final/real_english/english_real_0132.wav,7.344,704.0,720.0,-0.542730450630188,-5.8399739265441895,-5.2972434759140015
132,acf53b4cc2a7852e3ea4e73a29ac3b6d5b6bdcb83fe87da87596f8ba8a09819cba272a628dff0d0d4f7ce084919f40d1ce7909be34c50afb5ae29fdb69597b6f,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0132.wav,7.344,0.0,0.0,-6.043412685394287,-6.043412685394287,0.0
133,28a4425a42ea4e5415e3088537d64d901c6433539ef683b0bd7332120967ce8b59ea2f9cedc8de7213d93bc8794cd4874c8485af5fa63869b299c7111784631c,1,english_griffinlim_eval_final/real_english/english_real_0133.wav,5.808,896.0,528.0,0.9350920915603638,-5.710925102233887,-6.6460171937942505
133,28a4425a42ea4e5415e3088537d64d901c6433539ef683b0bd7332120967ce8b59ea2f9cedc8de7213d93bc8794cd4874c8485af5fa63869b299c7111784631c,0,english_griffinlim_eval_final/fake_english_griffinlim/english_fake_0133.wav,5.808,0.0,0.0,-2.8295111656188965,-2.8295111656188965,0.0
